$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.862
0.0,0.0,0.1,0.1,0.848
0.0,0.0,0.2,0.2,0.838
0.0,0.0,0.3,0.3,0.862
0.0,0.0,0.4,0.4,0.842
0.0,0.0,0.5,0.5,0.858
0.0,0.0,0.6,0.6,0.876
0.0,0.0,0.7,0.7,0.842
0.0,0.0,0.8,0.8,0.83
0.0,0.0,0.9,0.9,0.85
0.0,0.0,1.0,1.0,0.844
0.0,0.0,1.1,1.1,0.838
0.0,0.0,1.2,1.2,0.85
0.0,0.0,1.3,1.3,0.84
0.0,0.0,1.4,1.4,0.834
0.0,0.0,1.5,1.5,0.836
0.0,0.0,1.6,1.6,0.824
0.0,0.0,1.7,1.7,0.824
0.0,0.0,1.8,1.8,0.828
0.0,0.0,1.9,1.9,0.832
0.0,0.0,2.0,2.0,0.832
0.0,0.0,2.1,2.1,0.792
0.0,0.0,2.2,2.2,0.796
0.0,0.0,2.3,2.3,0.84
0.0,0.0,2.4,2.4,0.826
0.0,0.0,2.5,2.5,0.79
0.0,0.0,2.6,2.6,0.786
0.0,0.0,2.7,2.7,0.802
0.0,0.0,2.8,2.8,0.806
0.0,0.0,2.9,2.9,0.78
0.0,0.0,3.0,3.0,0.796
0.0,0.0,3.1,3.1,0.774
0.0,0.0,3.2,3.2,0.77
0.0,0.0,3.3,3.3,0.798
0.0,0.0,3.4,3.4,0.754
0.0,0.0,3.5,3.5,0.754
0.0,0.0,3.6,3.6,0.734
0.0,0.0,3.7,3.7,0.754
0.0,0.0,3.8,3.8,0.768
0.0,0.0,3.9,3.9,0.732
0.0,0.0,4.0,4.0,0.704
0.0,0.0,4.1,4.1,0.74
0.0,0.0,4.2,4.2,0.736
0.0,0.0,4.3,4.3,0.73
0.0,0.0,4.4,4.4,0.728
0.0,0.0,4.5,4.5,0.754
0.0,0.0,4.6,4.6,0.726
0.0,0.0,4.7,4.7,0.75
0.0,0.0,4.8,4.8,0.764
0.0,0.0,4.9,4.9,0.706
0.0,0.0,5.0,5.0,0.686
0.0,0.0,5.1,5.1,0.708
0.0,0.0,5.2,5.2,0.698
0.0,0.0,5.3,5.3,0.714
0.0,0.0,5.4,5.4,0.68
0.0,0.0,5.5,5.5,0.674
0.0,0.0,5.6,5.6,0.696
0.0,0.0,5.7,5.7,0.688
0.0,0.0,5.8,5.8,0.666
0.0,0.0,5.9,5.9,0.648
0.0,0.0,6.0,6.0,0.612
0.0,0.0,6.1,6.1,0.612
0.0,0.0,6.2,6.2,0.628
0.0,0.0,6.3,6.3,0.612
0.0,0.0,6.4,6.4,0.608
0.0,0.0,6.5,6.5,0.646
0.0,0.0,6.6,6.6,0.624
0.0,0.0,6.7,6.7,0.61
0.0,0.0,6.8,6.8,0.596
0.0,0.0,6.9,6.9,0.616
0.0,0.0,7.0,7.0,0.58
0.0,0.0,7.1,7.1,0.556
0.0,0.0,7.2,7.2,0.55
0.0,0.0,7.3,7.3,0.534
0.0,0.0,7.4,7.4,0.548
0.0,0.0,7.5,7.5,0.552
0.0,0.0,7.6,7.6,0.574
0.0,0.0,7.7,7.7,0.5
0.0,0.0,7.8,7.8,0.546
0.0,0.0,7.9,7.9,0.516
0.0,0.0,8.0,8.0,0.494
0.0,0.0,8.1,8.1,0.452
0.0,0.0,8.2,8.2,0.496
0.0,0.0,8.3,8.3,0.542
0.0,0.0,8.4,8.4,0.462
0.0,0.0,8.5,8.5,0.492
0.0,0.0,8.6,8.6,0.438
0.0,0.0,8.7,8.7,0.45
0.0,0.0,8.8,8.8,0.42
0.0,0.0,8.9,8.9,0.436
0.0,0.0,9.0,9.0,0.452
0.0,0.0,9.1,9.1,0.412
0.0,0.0,9.2,9.2,0.416
0.0,0.0,9.3,9.3,0.39
0.0,0.0,9.4,9.4,0.398
0.0,0.0,9.5,9.5,0.404
0.0,0.0,9.6,9.6,0.37
0.0,0.0,9.7,9.7,0.358
0.0,0.0,9.8,9.8,0.412
0.0,0.0,9.9,9.9,0.356
0.0,0.0,10.0,10.0,0.328
0.0,0.0,10.1,10.1,0.372
0.0,0.0,10.2,10.2,0.31
0.0,0.0,10.3,10.3,0.344
0.0,0.0,10.4,10.4,0.334
0.0,0.0,10.5,10.5,0.298
0.0,0.0,10.6,10.6,0.362
0.0,0.0,10.7,10.7,0.294
0.0,0.0,10.8,10.8,0.316
0.0,0.0,10.9,10.9,0.306
0.0,0.0,11.0,11.0,0.306
0.0,0.0,11.1,11.1,0.336
0.0,0.0,11.2,11.2,0.312
0.0,0.0,11.3,11.3,0.276
0.0,0.0,11.4,11.4,0.25
0.0,0.0,11.5,11.5,0.268
0.0,0.0,11.6,11.6,0.248
0.0,0.0,11.7,11.7,0.298
0.0,0.0,11.8,11.8,0.264
0.0,0.0,11.9,11.9,0.252
0.0,0.0,12.0,12.0,0.248
0.0,0.0,12.1,12.1,0.242
0.0,0.0,12.2,12.2,0.226
0.0,0.0,12.3,12.3,0.25
0.0,0.0,12.4,12.4,0.224
0.0,0.0,12.5,12.5,0.178
0.0,0.0,12.6,12.6,0.194
0.0,0.0,12.7,12.7,0.216
0.0,0.0,12.8,12.8,0.2
0.0,0.0,12.9,12.9,0.198
0.0,0.0,13.0,13.0,0.176
0.0,0.0,13.1,13.1,0.228
0.0,0.0,13.2,13.2,0.188
0.0,0.0,13.3,13.3,0.156
0.0,0.0,13.4,13.4,0.2
0.0,0.0,13.5,13.5,0.2
0.0,0.0,13.6,13.6,0.208
0.0,0.0,13.7,13.7,0.194
0.0,0.0,13.8,13.8,0.17
0.0,0.0,13.9,13.9,0.168
0.0,0.0,14.0,14.0,0.182
0.0,0.0,14.1,14.1,0.194
0.0,0.0,14.2,14.2,0.178
0.0,0.0,14.3,14.3,0.146
0.0,0.0,14.4,14.4,0.168
0.0,0.0,14.5,14.5,0.172
0.0,0.0,14.6,14.6,0.146
0.0,0.0,14.7,14.7,0.156
0.0,0.0,14.8,14.8,0.17
0.0,0.0,14.9,14.9,0.166
0.0,0.0,15.0,15.0,0.152
