$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.086
0.0,0.0,0.1,0.1,0.06
0.0,0.0,0.2,0.2,0.116
0.0,0.0,0.3,0.3,0.096
0.0,0.0,0.4,0.4,0.08
0.0,0.0,0.5,0.5,0.12
0.0,0.0,0.6,0.6,0.078
0.0,0.0,0.7,0.7,0.074
0.0,0.0,0.8,0.8,0.088
0.0,0.0,0.9,0.9,0.12
0.0,0.0,1.0,1.0,0.092
0.0,0.0,1.1,1.1,0.098
0.0,0.0,1.2,1.2,0.088
0.0,0.0,1.3,1.3,0.096
0.0,0.0,1.4,1.4,0.124
0.0,0.0,1.5,1.5,0.108
0.0,0.0,1.6,1.6,0.108
0.0,0.0,1.7,1.7,0.126
0.0,0.0,1.8,1.8,0.106
0.0,0.0,1.9,1.9,0.096
0.0,0.0,2.0,2.0,0.078
0.0,0.0,2.1,2.1,0.1
0.0,0.0,2.2,2.2,0.104
0.0,0.0,2.3,2.3,0.11
0.0,0.0,2.4,2.4,0.106
0.0,0.0,2.5,2.5,0.068
0.0,0.0,2.6,2.6,0.114
0.0,0.0,2.7,2.7,0.11
0.0,0.0,2.8,2.8,0.09
0.0,0.0,2.9,2.9,0.094
0.0,0.0,3.0,3.0,0.104
0.0,0.0,3.1,3.1,0.088
0.0,0.0,3.2,3.2,0.096
0.0,0.0,3.3,3.3,0.078
0.0,0.0,3.4,3.4,0.11
0.0,0.0,3.5,3.5,0.078
0.0,0.0,3.6,3.6,0.088
0.0,0.0,3.7,3.7,0.114
0.0,0.0,3.8,3.8,0.098
0.0,0.0,3.9,3.9,0.106
0.0,0.0,4.0,4.0,0.078
0.0,0.0,4.1,4.1,0.116
0.0,0.0,4.2,4.2,0.11
0.0,0.0,4.3,4.3,0.09
0.0,0.0,4.4,4.4,0.092
0.0,0.0,4.5,4.5,0.072
0.0,0.0,4.6,4.6,0.094
0.0,0.0,4.7,4.7,0.106
0.0,0.0,4.8,4.8,0.094
0.0,0.0,4.9,4.9,0.088
0.0,0.0,5.0,5.0,0.13
0.0,0.0,5.1,5.1,0.132
0.0,0.0,5.2,5.2,0.11
0.0,0.0,5.3,5.3,0.158
0.0,0.0,5.4,5.4,0.136
0.0,0.0,5.5,5.5,0.138
0.0,0.0,5.6,5.6,0.134
0.0,0.0,5.7,5.7,0.13
0.0,0.0,5.8,5.8,0.162
0.0,0.0,5.9,5.9,0.13
0.0,0.0,6.0,6.0,0.17
0.0,0.0,6.1,6.1,0.172
0.0,0.0,6.2,6.2,0.146
0.0,0.0,6.3,6.3,0.172
0.0,0.0,6.4,6.4,0.178
0.0,0.0,6.5,6.5,0.188
0.0,0.0,6.6,6.6,0.176
0.0,0.0,6.7,6.7,0.222
0.0,0.0,6.8,6.8,0.246
0.0,0.0,6.9,6.9,0.198
0.0,0.0,7.0,7.0,0.236
0.0,0.0,7.1,7.1,0.266
0.0,0.0,7.2,7.2,0.284
0.0,0.0,7.3,7.3,0.248
0.0,0.0,7.4,7.4,0.26
0.0,0.0,7.5,7.5,0.304
0.0,0.0,7.6,7.6,0.28
0.0,0.0,7.7,7.7,0.262
0.0,0.0,7.8,7.8,0.326
0.0,0.0,7.9,7.9,0.302
0.0,0.0,8.0,8.0,0.318
0.0,0.0,8.1,8.1,0.336
0.0,0.0,8.2,8.2,0.348
0.0,0.0,8.3,8.3,0.316
0.0,0.0,8.4,8.4,0.328
0.0,0.0,8.5,8.5,0.38
0.0,0.0,8.6,8.6,0.392
0.0,0.0,8.7,8.7,0.372
0.0,0.0,8.8,8.8,0.394
0.0,0.0,8.9,8.9,0.414
0.0,0.0,9.0,9.0,0.42
0.0,0.0,9.1,9.1,0.408
0.0,0.0,9.2,9.2,0.364
0.0,0.0,9.3,9.3,0.41
0.0,0.0,9.4,9.4,0.442
0.0,0.0,9.5,9.5,0.484
0.0,0.0,9.6,9.6,0.474
0.0,0.0,9.7,9.7,0.45
0.0,0.0,9.8,9.8,0.474
0.0,0.0,9.9,9.9,0.46
0.0,0.0,10.0,10.0,0.472
