$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.206
0.1,0.1,0.2,0.2,0.196
0.1,0.1,0.3,0.3,0.22
0.1,0.1,0.4,0.4,0.2
0.1,0.1,0.5,0.5,0.19
0.1,0.1,0.6,0.6,0.188
0.1,0.1,0.7,0.7,0.188
0.1,0.1,0.8,0.8,0.232
0.1,0.1,0.9,0.9,0.208
0.1,0.1,1.0,1.0,0.184
0.1,0.1,1.1,1.1,0.208
0.1,0.1,1.2,1.2,0.204
0.1,0.1,1.3,1.3,0.204
0.1,0.1,1.4,1.4,0.214
0.1,0.1,1.5,1.5,0.18
0.1,0.1,1.6,1.6,0.19
0.1,0.1,1.7,1.7,0.196
0.1,0.1,1.8,1.8,0.208
0.1,0.1,1.9,1.9,0.204
0.1,0.1,2.0,2.0,0.208
0.1,0.1,2.1,2.1,0.166
0.1,0.1,2.2,2.2,0.188
0.1,0.1,2.3,2.3,0.208
0.1,0.1,2.4,2.4,0.204
0.1,0.1,2.5,2.5,0.18
0.1,0.1,2.6,2.6,0.198
0.1,0.1,2.7,2.7,0.196
0.1,0.1,2.8,2.8,0.216
0.1,0.1,2.9,2.9,0.238
0.1,0.1,3.0,3.0,0.212
0.1,0.1,3.1,3.1,0.21
0.1,0.1,3.2,3.2,0.186
0.1,0.1,3.3,3.3,0.162
0.1,0.1,3.4,3.4,0.18
0.1,0.1,3.5,3.5,0.18
0.1,0.1,3.6,3.6,0.192
0.1,0.1,3.7,3.7,0.212
0.1,0.1,3.8,3.8,0.212
0.1,0.1,3.9,3.9,0.216
0.1,0.1,4.0,4.0,0.182
0.1,0.1,4.1,4.1,0.184
0.1,0.1,4.2,4.2,0.216
0.1,0.1,4.3,4.3,0.212
0.1,0.1,4.4,4.4,0.184
0.1,0.1,4.5,4.5,0.198
0.1,0.1,4.6,4.6,0.206
0.1,0.1,4.7,4.7,0.208
0.1,0.1,4.8,4.8,0.196
0.1,0.1,4.9,4.9,0.2
0.1,0.1,5.0,5.0,0.212
0.1,0.1,5.1,5.1,0.19
0.1,0.1,5.2,5.2,0.212
0.1,0.1,5.3,5.3,0.2
0.1,0.1,5.4,5.4,0.142
0.1,0.1,5.5,5.5,0.186
0.1,0.1,5.6,5.6,0.204
0.1,0.1,5.7,5.7,0.196
0.1,0.1,5.8,5.8,0.188
0.1,0.1,5.9,5.9,0.228
0.1,0.1,6.0,6.0,0.22
0.1,0.1,6.1,6.1,0.186
0.1,0.1,6.2,6.2,0.202
0.1,0.1,6.3,6.3,0.206
0.1,0.1,6.4,6.4,0.234
0.1,0.1,6.5,6.5,0.218
0.1,0.1,6.6,6.6,0.224
0.1,0.1,6.7,6.7,0.21
