$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.026
0.0,0.0,0.1,0.1,0.08
0.0,0.0,0.2,0.2,0.068
0.0,0.0,0.3,0.3,0.08
0.0,0.0,0.4,0.4,0.078
0.0,0.0,0.5,0.5,0.074
0.0,0.0,0.6,0.6,0.072
0.0,0.0,0.7,0.7,0.068
0.0,0.0,0.8,0.8,0.082
0.0,0.0,0.9,0.9,0.102
0.0,0.0,1.0,1.0,0.08
0.0,0.0,1.1,1.1,0.056
0.0,0.0,1.2,1.2,0.072
0.0,0.0,1.3,1.3,0.064
0.0,0.0,1.4,1.4,0.05
0.0,0.0,1.5,1.5,0.062
0.0,0.0,1.6,1.6,0.066
0.0,0.0,1.7,1.7,0.064
0.0,0.0,1.8,1.8,0.068
0.0,0.0,1.9,1.9,0.082
0.0,0.0,2.0,2.0,0.048
0.0,0.0,2.1,2.1,0.082
0.0,0.0,2.2,2.2,0.052
0.0,0.0,2.3,2.3,0.082
0.0,0.0,2.4,2.4,0.058
0.0,0.0,2.5,2.5,0.072
0.0,0.0,2.6,2.6,0.064
0.0,0.0,2.7,2.7,0.072
0.0,0.0,2.8,2.8,0.084
0.0,0.0,2.9,2.9,0.076
0.0,0.0,3.0,3.0,0.066
0.0,0.0,3.1,3.1,0.056
0.0,0.0,3.2,3.2,0.056
0.0,0.0,3.3,3.3,0.06
0.0,0.0,3.4,3.4,0.054
0.0,0.0,3.5,3.5,0.07
0.0,0.0,3.6,3.6,0.046
0.0,0.0,3.7,3.7,0.074
0.0,0.0,3.8,3.8,0.068
0.0,0.0,3.9,3.9,0.076
0.0,0.0,4.0,4.0,0.074
0.0,0.0,4.1,4.1,0.054
0.0,0.0,4.2,4.2,0.064
0.0,0.0,4.3,4.3,0.086
0.0,0.0,4.4,4.4,0.05
0.0,0.0,4.5,4.5,0.076
0.0,0.0,4.6,4.6,0.074
0.0,0.0,4.7,4.7,0.082
0.0,0.0,4.8,4.8,0.08
0.0,0.0,4.9,4.9,0.084
0.0,0.0,5.0,5.0,0.086
0.0,0.0,5.1,5.1,0.066
0.0,0.0,5.2,5.2,0.068
0.0,0.0,5.3,5.3,0.074
0.0,0.0,5.4,5.4,0.074
0.0,0.0,5.5,5.5,0.064
