$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.602,,
0.0,0.0,0.1,0.1,0.568,,
0.0,0.0,0.2,0.2,0.584,,
0.0,0.0,0.3,0.3,0.5,,
0.0,0.0,0.4,0.4,0.52,,
0.0,0.0,0.5,0.5,0.502,,
0.0,0.0,0.6,0.6,0.434,,
0.0,0.0,0.7,0.7,0.412,,
0.0,0.0,0.8,0.8,0.418,,
0.0,0.0,0.9,0.9,0.382,,
0.0,0.0,1.0,1.0,0.314,,
0.0,0.0,1.1,1.1,0.268,,
0.0,0.0,1.2,1.2,0.284,,
0.0,0.0,1.3,1.3,0.26,,
0.0,0.0,1.4,1.4,0.226,,
0.0,0.0,1.5,1.5,0.22,,
0.0,0.0,1.6,1.6,0.206,,
0.0,0.0,1.7,1.7,0.156,,
0.0,0.0,1.8,1.8,0.204,,
0.0,0.0,1.9,1.9,0.162,,
0.0,0.0,2.0,2.0,0.172,,
0.0,0.0,2.1,2.1,0.15,,
0.0,0.0,2.2,2.2,0.15,,
0.0,0.0,2.3,2.3,0.146,,
0.0,0.0,2.4,2.4,0.134,,
0.0,0.0,2.5,2.5,0.128,,
0.0,0.0,2.6,2.6,0.118,,
0.0,0.0,2.7,2.7,0.12,,
0.0,0.0,2.8,2.8,0.122,,
0.0,0.0,2.9,2.9,0.116,,
0.0,0.0,3.0,3.0,0.102,,
0.0,0.0,3.1,3.1,0.116,,
0.0,0.0,3.2,3.2,0.11,,
0.0,0.0,3.3,3.3,0.098,,
0.0,0.0,3.4,3.4,0.108,,
0.0,0.0,3.5,3.5,0.102,,
0.0,0.0,3.6,3.6,0.134,,
0.0,0.0,3.7,3.7,0.13,,
0.0,0.0,3.8,3.8,0.108,,
0.0,0.0,3.9,3.9,0.096,,
0.0,0.0,4.0,4.0,0.1,,
0.0,0.0,4.1,4.1,0.092,,
0.0,0.0,4.2,4.2,0.098,,
0.0,0.0,4.3,4.3,0.108,,
0.0,0.0,4.4,4.4,0.078,,
0.0,0.0,4.5,4.5,0.104,,
