$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.898
0.1,0.1,0.2,0.2,0.942
0.1,0.1,0.3,0.3,0.888
0.1,0.1,0.4,0.4,0.818
0.1,0.1,0.5,0.5,0.778
0.1,0.1,0.6,0.6,0.75
0.1,0.1,0.7,0.7,0.682
0.1,0.1,0.8,0.8,0.66
0.1,0.1,0.9,0.9,0.628
0.1,0.1,1.0,1.0,0.62
0.1,0.1,1.1,1.1,0.586
0.1,0.1,1.2,1.2,0.604
0.1,0.1,1.3,1.3,0.604
0.1,0.1,1.4,1.4,0.572
0.1,0.1,1.5,1.5,0.572
0.1,0.1,1.6,1.6,0.538
0.1,0.1,1.7,1.7,0.608
0.1,0.1,1.8,1.8,0.544
0.1,0.1,1.9,1.9,0.558
0.1,0.1,2.0,2.0,0.536
0.1,0.1,2.1,2.1,0.548
0.1,0.1,2.2,2.2,0.534
0.1,0.1,2.3,2.3,0.52
0.1,0.1,2.4,2.4,0.55
0.1,0.1,2.5,2.5,0.55
0.1,0.1,2.6,2.6,0.496
0.1,0.1,2.7,2.7,0.538
0.1,0.1,2.8,2.8,0.502
0.1,0.1,2.9,2.9,0.484
0.1,0.1,3.0,3.0,0.488
0.1,0.1,3.1,3.1,0.436
0.1,0.1,3.2,3.2,0.444
0.1,0.1,3.3,3.3,0.516
0.1,0.1,3.4,3.4,0.532
0.1,0.1,3.5,3.5,0.456
0.1,0.1,3.6,3.6,0.468
0.1,0.1,3.7,3.7,0.474
0.1,0.1,3.8,3.8,0.446
0.1,0.1,3.9,3.9,0.424
0.1,0.1,4.0,4.0,0.438
0.1,0.1,4.1,4.1,0.45
0.1,0.1,4.2,4.2,0.44
0.1,0.1,4.3,4.3,0.414
0.1,0.1,4.4,4.4,0.41
0.1,0.1,4.5,4.5,0.404
0.1,0.1,4.6,4.6,0.442
0.1,0.1,4.7,4.7,0.436
0.1,0.1,4.8,4.8,0.432
0.1,0.1,4.9,4.9,0.336
0.1,0.1,5.0,5.0,0.392
0.1,0.1,5.1,5.1,0.408
0.1,0.1,5.2,5.2,0.406
0.1,0.1,5.3,5.3,0.352
0.1,0.1,5.4,5.4,0.414
0.1,0.1,5.5,5.5,0.364
0.1,0.1,5.6,5.6,0.358
0.1,0.1,5.7,5.7,0.406
0.1,0.1,5.8,5.8,0.372
0.1,0.1,5.9,5.9,0.358
0.1,0.1,6.0,6.0,0.364
0.1,0.1,6.1,6.1,0.4
0.1,0.1,6.2,6.2,0.362
0.1,0.1,6.3,6.3,0.338
0.1,0.1,6.4,6.4,0.332
0.1,0.1,6.5,6.5,0.382
0.1,0.1,6.6,6.6,0.374
0.1,0.1,6.7,6.7,0.34
0.1,0.1,6.8,6.8,0.364
0.1,0.1,6.9,6.9,0.378
0.1,0.1,7.0,7.0,0.35
0.1,0.1,7.1,7.1,0.358
0.1,0.1,7.2,7.2,0.35
0.1,0.1,7.3,7.3,0.348
0.1,0.1,7.4,7.4,0.352
0.1,0.1,7.5,7.5,0.348
0.1,0.1,7.6,7.6,0.348
0.1,0.1,7.7,7.7,0.346
0.1,0.1,7.8,7.8,0.366
0.1,0.1,7.9,7.9,0.322
0.1,0.1,8.0,8.0,0.278
0.1,0.1,8.1,8.1,0.364
0.1,0.1,8.2,8.2,0.298
0.1,0.1,8.3,8.3,0.372
0.1,0.1,8.4,8.4,0.306
0.1,0.1,8.5,8.5,0.33
