$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.936,,
0.0,0.0,0.1,0.1,0.936,,
0.0,0.0,0.2,0.2,0.93,,
0.0,0.0,0.3,0.3,0.91,,
0.0,0.0,0.4,0.4,0.926,,
0.0,0.0,0.5,0.5,0.904,,
0.0,0.0,0.6,0.6,0.894,,
0.0,0.0,0.7,0.7,0.886,,
0.0,0.0,0.8,0.8,0.924,,
0.0,0.0,0.9,0.9,0.87,,
0.0,0.0,1.0,1.0,0.876,,
0.0,0.0,1.1,1.1,0.84,,
0.0,0.0,1.2,1.2,0.826,,
0.0,0.0,1.3,1.3,0.818,,
0.0,0.0,1.4,1.4,0.806,,
0.0,0.0,1.5,1.5,0.744,,
0.0,0.0,1.6,1.6,0.734,,
0.0,0.0,1.7,1.7,0.672,,
0.0,0.0,1.8,1.8,0.68,,
0.0,0.0,1.9,1.9,0.606,,
0.0,0.0,2.0,2.0,0.564,,
0.0,0.0,2.1,2.1,0.518,,
0.0,0.0,2.2,2.2,0.542,,
0.0,0.0,2.3,2.3,0.474,,
0.0,0.0,2.4,2.4,0.422,,
0.0,0.0,2.5,2.5,0.378,,
0.0,0.0,2.6,2.6,0.34,,
0.0,0.0,2.7,2.7,0.274,,
0.0,0.0,2.8,2.8,0.318,,
0.0,0.0,2.9,2.9,0.272,,
0.0,0.0,3.0,3.0,0.248,,
0.0,0.0,3.1,3.1,0.208,,
0.0,0.0,3.2,3.2,0.188,,
0.0,0.0,3.3,3.3,0.196,,
0.0,0.0,3.4,3.4,0.186,,
0.0,0.0,3.5,3.5,0.16,,
0.0,0.0,3.6,3.6,0.164,,
0.0,0.0,3.7,3.7,0.15,,
0.0,0.0,3.8,3.8,0.142,,
0.0,0.0,3.9,3.9,0.106,,
0.0,0.0,4.0,4.0,0.102,,
0.0,0.0,4.1,4.1,0.122,,
0.0,0.0,4.2,4.2,0.122,,
0.0,0.0,4.3,4.3,0.104,,
0.0,0.0,4.4,4.4,0.13,,
0.0,0.0,4.5,4.5,0.102,,
0.0,0.0,4.6,4.6,0.136,,
0.0,0.0,4.7,4.7,0.148,,
0.0,0.0,4.8,4.8,0.116,,
0.0,0.0,4.9,4.9,0.11,,
0.0,0.0,5.0,5.0,0.106,,
0.0,0.0,5.1,5.1,0.108,,
0.0,0.0,5.2,5.2,0.094,,
0.0,0.0,5.3,5.3,0.102,,
0.0,0.0,5.4,5.4,0.106,,
0.0,0.0,5.5,5.5,0.094,,
0.0,0.0,5.6,5.6,0.098,,
0.0,0.0,5.7,5.7,0.106,,
0.0,0.0,5.8,5.8,0.108,,
0.0,0.0,5.9,5.9,0.094,,
0.0,0.0,6.0,6.0,0.096,,
0.0,0.0,6.1,6.1,0.08,,
0.0,0.0,6.2,6.2,0.126,,
0.0,0.0,6.3,6.3,0.116,,
0.0,0.0,6.4,6.4,0.076,,
0.0,0.0,6.5,6.5,0.084,,
0.0,0.0,6.6,6.6,0.098,,
0.0,0.0,6.7,6.7,0.078,,
0.0,0.0,6.8,6.8,0.08,,
0.0,0.0,6.9,6.9,0.084,,
0.0,0.0,7.0,7.0,0.082,,
0.0,0.0,7.1,7.1,0.078,,
0.0,0.0,7.2,7.2,0.088,,
0.0,0.0,7.3,7.3,0.124,,
0.0,0.0,7.4,7.4,0.09,,
0.0,0.0,7.5,7.5,0.102,,
0.0,0.0,7.6,7.6,0.104,,
0.0,0.0,7.7,7.7,0.084,,
0.0,0.0,7.8,7.8,0.088,,
0.0,0.0,7.9,7.9,0.108,,
0.0,0.0,8.0,8.0,0.104,,
0.0,0.0,8.1,8.1,0.106,,
0.0,0.0,8.2,8.2,0.088,,
0.0,0.0,8.3,8.3,0.104,,
