$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.94,,
0.0,0.0,0.1,0.1,0.952,,
0.0,0.0,0.2,0.2,0.936,,
0.0,0.0,0.3,0.3,0.934,,
0.0,0.0,0.4,0.4,0.93,,
0.0,0.0,0.5,0.5,0.924,,
0.0,0.0,0.6,0.6,0.924,,
0.0,0.0,0.7,0.7,0.936,,
0.0,0.0,0.8,0.8,0.908,,
0.0,0.0,0.9,0.9,0.88,,
0.0,0.0,1.0,1.0,0.874,,
0.0,0.0,1.1,1.1,0.876,,
0.0,0.0,1.2,1.2,0.844,,
0.0,0.0,1.3,1.3,0.85,,
0.0,0.0,1.4,1.4,0.832,,
0.0,0.0,1.5,1.5,0.844,,
0.0,0.0,1.6,1.6,0.784,,
0.0,0.0,1.7,1.7,0.74,,
0.0,0.0,1.8,1.8,0.712,,
0.0,0.0,1.9,1.9,0.712,,
0.0,0.0,2.0,2.0,0.678,,
0.0,0.0,2.1,2.1,0.606,,
0.0,0.0,2.2,2.2,0.59,,
0.0,0.0,2.3,2.3,0.544,,
0.0,0.0,2.4,2.4,0.472,,
0.0,0.0,2.5,2.5,0.48,,
0.0,0.0,2.6,2.6,0.404,,
0.0,0.0,2.7,2.7,0.38,,
0.0,0.0,2.8,2.8,0.378,,
0.0,0.0,2.9,2.9,0.296,,
0.0,0.0,3.0,3.0,0.314,,
0.0,0.0,3.1,3.1,0.286,,
0.0,0.0,3.2,3.2,0.23,,
0.0,0.0,3.3,3.3,0.232,,
0.0,0.0,3.4,3.4,0.234,,
0.0,0.0,3.5,3.5,0.198,,
0.0,0.0,3.6,3.6,0.208,,
0.0,0.0,3.7,3.7,0.17,,
0.0,0.0,3.8,3.8,0.15,,
0.0,0.0,3.9,3.9,0.15,,
0.0,0.0,4.0,4.0,0.174,,
0.0,0.0,4.1,4.1,0.162,,
0.0,0.0,4.2,4.2,0.184,,
0.0,0.0,4.3,4.3,0.122,,
0.0,0.0,4.4,4.4,0.122,,
0.0,0.0,4.5,4.5,0.162,,
0.0,0.0,4.6,4.6,0.136,,
0.0,0.0,4.7,4.7,0.126,,
0.0,0.0,4.8,4.8,0.138,,
0.0,0.0,4.9,4.9,0.124,,
0.0,0.0,5.0,5.0,0.134,,
0.0,0.0,5.1,5.1,0.114,,
0.0,0.0,5.2,5.2,0.148,,
0.0,0.0,5.3,5.3,0.116,,
0.0,0.0,5.4,5.4,0.132,,
0.0,0.0,5.5,5.5,0.108,,
0.0,0.0,5.6,5.6,0.114,,
0.0,0.0,5.7,5.7,0.138,,
0.0,0.0,5.8,5.8,0.128,,
0.0,0.0,5.9,5.9,0.136,,
0.0,0.0,6.0,6.0,0.122,,
0.0,0.0,6.1,6.1,0.13,,
0.0,0.0,6.2,6.2,0.116,,
0.0,0.0,6.3,6.3,0.122,,
0.0,0.0,6.4,6.4,0.11,,
0.0,0.0,6.5,6.5,0.142,,
0.0,0.0,6.6,6.6,0.114,,
0.0,0.0,6.7,6.7,0.108,,
0.0,0.0,6.8,6.8,0.124,,
0.0,0.0,6.9,6.9,0.118,,
0.0,0.0,7.0,7.0,0.134,,
0.0,0.0,7.1,7.1,0.114,,
0.0,0.0,7.2,7.2,0.142,,
0.0,0.0,7.3,7.3,0.152,,
0.0,0.0,7.4,7.4,0.108,,
0.0,0.0,7.5,7.5,0.118,,
0.0,0.0,7.6,7.6,0.138,,
0.0,0.0,7.7,7.7,0.134,,
0.0,0.0,7.8,7.8,0.134,,
0.0,0.0,7.9,7.9,0.1,,
0.0,0.0,8.0,8.0,0.112,,
0.0,0.0,8.1,8.1,0.156,,
0.0,0.0,8.2,8.2,0.134,,
0.0,0.0,8.3,8.3,0.096,,
0.0,0.0,8.4,8.4,0.132,,
0.0,0.0,8.5,8.5,0.106,,
0.0,0.0,8.6,8.6,0.108,,
0.0,0.0,8.7,8.7,0.128,,
0.0,0.0,8.8,8.8,0.124,,
0.0,0.0,8.9,8.9,0.122,,
0.0,0.0,9.0,9.0,0.14,,
0.0,0.0,9.1,9.1,0.11,,
0.0,0.0,9.2,9.2,0.146,,
0.0,0.0,9.3,9.3,0.12,,
0.0,0.0,9.4,9.4,0.144,,
0.0,0.0,9.5,9.5,0.132,,
0.0,0.0,9.6,9.6,0.144,,
0.0,0.0,9.7,9.7,0.146,,
0.0,0.0,9.8,9.8,0.128,,
0.0,0.0,9.9,9.9,0.128,,
0.0,0.0,10.0,10.0,0.142,,
0.0,0.0,10.1,10.1,0.114,,
0.0,0.0,10.2,10.2,0.134,,
0.0,0.0,10.3,10.3,0.126,,
0.0,0.0,10.4,10.4,0.092,,
0.0,0.0,10.5,10.5,0.156,,
0.0,0.0,10.6,10.6,0.13,,
0.0,0.0,10.7,10.7,0.112,,
0.0,0.0,10.8,10.8,0.122,,
0.0,0.0,10.9,10.9,0.096,,
0.0,0.0,11.0,11.0,0.12,,
0.0,0.0,11.1,11.1,0.11,,
0.0,0.0,11.2,11.2,0.118,,
0.0,0.0,11.3,11.3,0.138,,
0.0,0.0,11.4,11.4,0.112,,
0.0,0.0,11.5,11.5,0.144,,
0.0,0.0,11.6,11.6,0.106,,
0.0,0.0,11.7,11.7,0.142,,
0.0,0.0,11.8,11.8,0.136,,
0.0,0.0,11.9,11.9,0.112,,
0.0,0.0,12.0,12.0,0.1,,
0.0,0.0,12.1,12.1,0.15,,
0.0,0.0,12.2,12.2,0.118,,
0.0,0.0,12.3,12.3,0.124,,
0.0,0.0,12.4,12.4,0.138,,
0.0,0.0,12.5,12.5,0.14,,
0.0,0.0,12.6,12.6,0.124,,
0.0,0.0,12.7,12.7,0.138,,
0.0,0.0,12.8,12.8,0.138,,
0.0,0.0,12.9,12.9,0.118,,
0.0,0.0,13.0,13.0,0.126,,
0.0,0.0,13.1,13.1,0.142,,
0.0,0.0,13.2,13.2,0.11,,
0.0,0.0,13.3,13.3,0.124,,
0.0,0.0,13.4,13.4,0.136,,
0.0,0.0,13.5,13.5,0.12,,
0.0,0.0,13.6,13.6,0.148,,
0.0,0.0,13.7,13.7,0.124,,
0.0,0.0,13.8,13.8,0.104,,
0.0,0.0,13.9,13.9,0.116,,
0.0,0.0,14.0,14.0,0.124,,
0.0,0.0,14.1,14.1,0.152,,
0.0,0.0,14.2,14.2,0.136,,
0.0,0.0,14.3,14.3,0.142,,
0.0,0.0,14.4,14.4,0.12,,
0.0,0.0,14.5,14.5,0.14,,
0.0,0.0,14.6,14.6,0.122,,
0.0,0.0,14.7,14.7,0.078,,
0.0,0.0,14.8,14.8,0.146,,
0.0,0.0,14.9,14.9,0.094,,
0.0,0.0,15.0,15.0,0.114,,
0.1,0.1,0.0,0.0,0.946,,
0.1,0.1,0.1,0.1,0.948,,
0.1,0.1,0.2,0.2,0.944,,
0.1,0.1,0.3,0.3,0.944,,
0.1,0.1,0.4,0.4,0.934,,
0.1,0.1,0.5,0.5,0.92,,
0.1,0.1,0.6,0.6,0.928,,
0.1,0.1,0.7,0.7,0.928,,
0.1,0.1,0.8,0.8,0.902,,
0.1,0.1,0.9,0.9,0.916,,
0.1,0.1,1.0,1.0,0.9,,
0.1,0.1,1.1,1.1,0.89,,
0.1,0.1,1.2,1.2,0.878,,
0.1,0.1,1.3,1.3,0.896,,
0.1,0.1,1.4,1.4,0.87,,
0.1,0.1,1.5,1.5,0.85,,
0.1,0.1,1.6,1.6,0.826,,
0.1,0.1,1.7,1.7,0.75,,
0.1,0.1,1.8,1.8,0.774,,
0.1,0.1,1.9,1.9,0.714,,
0.1,0.1,2.0,2.0,0.704,,
0.1,0.1,2.1,2.1,0.638,,
0.1,0.1,2.2,2.2,0.63,,
0.1,0.1,2.3,2.3,0.574,,
0.1,0.1,2.4,2.4,0.554,,
0.1,0.1,2.5,2.5,0.472,,
0.1,0.1,2.6,2.6,0.494,,
0.1,0.1,2.7,2.7,0.434,,
0.1,0.1,2.8,2.8,0.412,,
0.1,0.1,2.9,2.9,0.356,,
0.1,0.1,3.0,3.0,0.318,,
0.1,0.1,3.1,3.1,0.282,,
0.1,0.1,3.2,3.2,0.256,,
0.1,0.1,3.3,3.3,0.266,,
0.1,0.1,3.4,3.4,0.256,,
0.1,0.1,3.5,3.5,0.23,,
0.1,0.1,3.6,3.6,0.152,,
0.1,0.1,3.7,3.7,0.192,,
0.1,0.1,3.8,3.8,0.22,,
0.1,0.1,3.9,3.9,0.168,,
0.1,0.1,4.0,4.0,0.168,,
0.1,0.1,4.1,4.1,0.136,,
0.1,0.1,4.2,4.2,0.168,,
0.1,0.1,4.3,4.3,0.13,,
0.1,0.1,4.4,4.4,0.168,,
0.1,0.1,4.5,4.5,0.14,,
0.1,0.1,4.6,4.6,0.16,,
0.1,0.1,4.7,4.7,0.15,,
0.1,0.1,4.8,4.8,0.142,,
0.1,0.1,4.9,4.9,0.14,,
0.1,0.1,5.0,5.0,0.142,,
0.1,0.1,5.1,5.1,0.124,,
0.1,0.1,5.2,5.2,0.126,,
0.1,0.1,5.3,5.3,0.13,,
0.1,0.1,5.4,5.4,0.118,,
0.1,0.1,5.5,5.5,0.126,,
0.1,0.1,5.6,5.6,0.12,,
0.1,0.1,5.7,5.7,0.138,,
0.1,0.1,5.8,5.8,0.124,,
0.1,0.1,5.9,5.9,0.136,,
0.1,0.1,6.0,6.0,0.1,,
0.1,0.1,6.1,6.1,0.118,,
0.1,0.1,6.2,6.2,0.11,,
0.1,0.1,6.3,6.3,0.134,,
0.1,0.1,6.4,6.4,0.118,,
0.1,0.1,6.5,6.5,0.136,,
0.1,0.1,6.6,6.6,0.122,,
0.1,0.1,6.7,6.7,0.124,,
0.1,0.1,6.8,6.8,0.132,,
0.1,0.1,6.9,6.9,0.116,,
0.1,0.1,7.0,7.0,0.12,,
0.1,0.1,7.1,7.1,0.148,,
0.1,0.1,7.2,7.2,0.128,,
0.1,0.1,7.3,7.3,0.122,,
0.1,0.1,7.4,7.4,0.124,,
0.1,0.1,7.5,7.5,0.108,,
0.1,0.1,7.6,7.6,0.112,,
0.1,0.1,7.7,7.7,0.12,,
0.1,0.1,7.8,7.8,0.122,,
0.1,0.1,7.9,7.9,0.126,,
0.1,0.1,8.0,8.0,0.128,,
0.1,0.1,8.1,8.1,0.094,,
0.1,0.1,8.2,8.2,0.128,,
0.1,0.1,8.3,8.3,0.112,,
0.1,0.1,8.4,8.4,0.128,,
0.1,0.1,8.5,8.5,0.114,,
0.1,0.1,8.6,8.6,0.146,,
0.1,0.1,8.7,8.7,0.122,,
0.1,0.1,8.8,8.8,0.144,,
0.1,0.1,8.9,8.9,0.15,,
0.1,0.1,9.0,9.0,0.114,,
0.1,0.1,9.1,9.1,0.148,,
0.1,0.1,9.2,9.2,0.102,,
0.1,0.1,9.3,9.3,0.118,,
0.1,0.1,9.4,9.4,0.136,,
0.1,0.1,9.5,9.5,0.114,,
0.1,0.1,9.6,9.6,0.126,,
0.1,0.1,9.7,9.7,0.12,,
0.1,0.1,9.8,9.8,0.118,,
0.1,0.1,9.9,9.9,0.132,,
0.1,0.1,10.0,10.0,0.144,,
0.1,0.1,10.1,10.1,0.12,,
0.1,0.1,10.2,10.2,0.138,,
0.1,0.1,10.3,10.3,0.128,,
0.1,0.1,10.4,10.4,0.118,,
0.1,0.1,10.5,10.5,0.126,,
0.1,0.1,10.6,10.6,0.132,,
0.1,0.1,10.7,10.7,0.124,,
0.1,0.1,10.8,10.8,0.132,,
0.1,0.1,10.9,10.9,0.126,,
0.1,0.1,11.0,11.0,0.122,,
0.1,0.1,11.1,11.1,0.11,,
0.1,0.1,11.2,11.2,0.12,,
0.1,0.1,11.3,11.3,0.126,,
0.1,0.1,11.4,11.4,0.134,,
0.1,0.1,11.5,11.5,0.134,,
0.1,0.1,11.6,11.6,0.128,,
0.1,0.1,11.7,11.7,0.136,,
0.1,0.1,11.8,11.8,0.118,,
0.1,0.1,11.9,11.9,0.128,,
0.1,0.1,12.0,12.0,0.124,,
0.1,0.1,12.1,12.1,0.096,,
0.1,0.1,12.2,12.2,0.13,,
0.1,0.1,12.3,12.3,0.118,,
0.1,0.1,12.4,12.4,0.116,,
0.1,0.1,12.5,12.5,0.11,,
0.1,0.1,12.6,12.6,0.128,,
0.1,0.1,12.7,12.7,0.136,,
0.1,0.1,12.8,12.8,0.124,,
0.1,0.1,12.9,12.9,0.152,,
0.1,0.1,13.0,13.0,0.134,,
0.1,0.1,13.1,13.1,0.146,,
0.1,0.1,13.2,13.2,0.128,,
0.1,0.1,13.3,13.3,0.128,,
0.1,0.1,13.4,13.4,0.118,,
0.1,0.1,13.5,13.5,0.104,,
0.1,0.1,13.6,13.6,0.158,,
0.1,0.1,13.7,13.7,0.13,,
0.1,0.1,13.8,13.8,0.118,,
0.1,0.1,13.9,13.9,0.14,,
0.1,0.1,14.0,14.0,0.128,,
0.1,0.1,14.1,14.1,0.106,,
0.1,0.1,14.2,14.2,0.124,,
0.1,0.1,14.3,14.3,0.118,,
0.1,0.1,14.4,14.4,0.118,,
0.1,0.1,14.5,14.5,0.122,,
0.1,0.1,14.6,14.6,0.124,,
0.1,0.1,14.7,14.7,0.144,,
0.1,0.1,14.8,14.8,0.152,,
0.1,0.1,14.9,14.9,0.114,,
0.1,0.1,15.0,15.0,0.118,,
0.2,0.2,0.0,0.0,0.93,,
0.2,0.2,0.1,0.1,0.956,,
0.2,0.2,0.2,0.2,0.938,,
0.2,0.2,0.3,0.3,0.946,,
0.2,0.2,0.4,0.4,0.942,,
0.2,0.2,0.5,0.5,0.926,,
0.2,0.2,0.6,0.6,0.93,,
0.2,0.2,0.7,0.7,0.952,,
0.2,0.2,0.8,0.8,0.924,,
0.2,0.2,0.9,0.9,0.928,,
0.2,0.2,1.0,1.0,0.926,,
0.2,0.2,1.1,1.1,0.892,,
0.2,0.2,1.2,1.2,0.87,,
0.2,0.2,1.3,1.3,0.896,,
0.2,0.2,1.4,1.4,0.874,,
0.2,0.2,1.5,1.5,0.812,,
0.2,0.2,1.6,1.6,0.822,,
0.2,0.2,1.7,1.7,0.814,,
0.2,0.2,1.8,1.8,0.798,,
0.2,0.2,1.9,1.9,0.758,,
0.2,0.2,2.0,2.0,0.754,,
0.2,0.2,2.1,2.1,0.722,,
0.2,0.2,2.2,2.2,0.69,,
0.2,0.2,2.3,2.3,0.582,,
0.2,0.2,2.4,2.4,0.582,,
0.2,0.2,2.5,2.5,0.512,,
0.2,0.2,2.6,2.6,0.468,,
0.2,0.2,2.7,2.7,0.492,,
0.2,0.2,2.8,2.8,0.406,,
0.2,0.2,2.9,2.9,0.386,,
0.2,0.2,3.0,3.0,0.362,,
0.2,0.2,3.1,3.1,0.336,,
0.2,0.2,3.2,3.2,0.304,,
0.2,0.2,3.3,3.3,0.234,,
0.2,0.2,3.4,3.4,0.248,,
0.2,0.2,3.5,3.5,0.23,,
0.2,0.2,3.6,3.6,0.224,,
0.2,0.2,3.7,3.7,0.204,,
0.2,0.2,3.8,3.8,0.2,,
0.2,0.2,3.9,3.9,0.186,,
