$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.644,,
0.0,0.0,0.1,0.1,0.626,,
0.0,0.0,0.2,0.2,0.612,,
0.0,0.0,0.3,0.3,0.58,,
0.0,0.0,0.4,0.4,0.542,,
0.0,0.0,0.5,0.5,0.506,,
0.0,0.0,0.6,0.6,0.512,,
0.0,0.0,0.7,0.7,0.484,,
0.0,0.0,0.8,0.8,0.514,,
0.0,0.0,0.9,0.9,0.408,,
0.0,0.0,1.0,1.0,0.362,,
0.0,0.0,1.1,1.1,0.398,,
0.0,0.0,1.2,1.2,0.374,,
0.0,0.0,1.3,1.3,0.348,,
0.0,0.0,1.4,1.4,0.32,,
0.0,0.0,1.5,1.5,0.256,,
0.0,0.0,1.6,1.6,0.224,,
0.0,0.0,1.7,1.7,0.224,,
0.0,0.0,1.8,1.8,0.24,,
0.0,0.0,1.9,1.9,0.19,,
0.0,0.0,2.0,2.0,0.186,,
0.0,0.0,2.1,2.1,0.172,,
0.0,0.0,2.2,2.2,0.198,,
0.0,0.0,2.3,2.3,0.19,,
0.0,0.0,2.4,2.4,0.18,,
0.0,0.0,2.5,2.5,0.168,,
0.0,0.0,2.6,2.6,0.2,,
0.0,0.0,2.7,2.7,0.14,,
0.0,0.0,2.8,2.8,0.138,,
0.0,0.0,2.9,2.9,0.15,,
0.0,0.0,3.0,3.0,0.138,,
0.0,0.0,3.1,3.1,0.122,,
0.0,0.0,3.2,3.2,0.12,,
0.0,0.0,3.3,3.3,0.126,,
0.0,0.0,3.4,3.4,0.124,,
0.0,0.0,3.5,3.5,0.136,,
0.0,0.0,3.6,3.6,0.122,,
0.0,0.0,3.7,3.7,0.142,,
0.0,0.0,3.8,3.8,0.11,,
0.0,0.0,3.9,3.9,0.116,,
0.0,0.0,4.0,4.0,0.126,,
0.0,0.0,4.1,4.1,0.118,,
0.0,0.0,4.2,4.2,0.126,,
0.0,0.0,4.3,4.3,0.114,,
0.0,0.0,4.4,4.4,0.12,,
0.0,0.0,4.5,4.5,0.11,,
0.0,0.0,4.6,4.6,0.16,,
0.0,0.0,4.7,4.7,0.108,,
0.0,0.0,4.8,4.8,0.124,,
0.0,0.0,4.9,4.9,0.134,,
0.0,0.0,5.0,5.0,0.128,,
0.0,0.0,5.1,5.1,0.128,,
0.0,0.0,5.2,5.2,0.116,,
0.0,0.0,5.3,5.3,0.13,,
0.0,0.0,5.4,5.4,0.142,,
0.0,0.0,5.5,5.5,0.148,,
0.0,0.0,5.6,5.6,0.126,,
0.0,0.0,5.7,5.7,0.134,,
0.0,0.0,5.8,5.8,0.132,,
0.0,0.0,5.9,5.9,0.12,,
0.0,0.0,6.0,6.0,0.124,,
0.0,0.0,6.1,6.1,0.164,,
0.0,0.0,6.2,6.2,0.14,,
0.0,0.0,6.3,6.3,0.128,,
0.0,0.0,6.4,6.4,0.13,,
0.0,0.0,6.5,6.5,0.148,,
0.0,0.0,6.6,6.6,0.104,,
0.0,0.0,6.7,6.7,0.108,,
0.0,0.0,6.8,6.8,0.108,,
0.0,0.0,6.9,6.9,0.164,,
0.0,0.0,7.0,7.0,0.134,,
0.0,0.0,7.1,7.1,0.124,,
0.0,0.0,7.2,7.2,0.112,,
0.0,0.0,7.3,7.3,0.12,,
0.0,0.0,7.4,7.4,0.134,,
0.0,0.0,7.5,7.5,0.126,,
0.0,0.0,7.6,7.6,0.118,,
0.0,0.0,7.7,7.7,0.12,,
0.0,0.0,7.8,7.8,0.128,,
0.0,0.0,7.9,7.9,0.124,,
0.0,0.0,8.0,8.0,0.116,,
0.0,0.0,8.1,8.1,0.146,,
0.0,0.0,8.2,8.2,0.14,,
0.0,0.0,8.3,8.3,0.128,,
0.0,0.0,8.4,8.4,0.114,,
0.0,0.0,8.5,8.5,0.14,,
0.0,0.0,8.6,8.6,0.14,,
0.0,0.0,8.7,8.7,0.1,,
0.0,0.0,8.8,8.8,0.156,,
0.0,0.0,8.9,8.9,0.104,,
0.0,0.0,9.0,9.0,0.12,,
0.0,0.0,9.1,9.1,0.132,,
0.0,0.0,9.2,9.2,0.12,,
0.0,0.0,9.3,9.3,0.13,,
0.0,0.0,9.4,9.4,0.118,,
0.0,0.0,9.5,9.5,0.098,,
0.0,0.0,9.6,9.6,0.128,,
0.0,0.0,9.7,9.7,0.134,,
0.0,0.0,9.8,9.8,0.108,,
0.0,0.0,9.9,9.9,0.128,,
0.0,0.0,10.0,10.0,0.126,,
0.0,0.0,10.1,10.1,0.148,,
0.0,0.0,10.2,10.2,0.104,,
0.0,0.0,10.3,10.3,0.1,,
0.0,0.0,10.4,10.4,0.13,,
0.0,0.0,10.5,10.5,0.142,,
0.0,0.0,10.6,10.6,0.084,,
0.0,0.0,10.7,10.7,0.106,,
0.0,0.0,10.8,10.8,0.158,,
0.0,0.0,10.9,10.9,0.128,,
0.0,0.0,11.0,11.0,0.14,,
0.0,0.0,11.1,11.1,0.144,,
0.0,0.0,11.2,11.2,0.144,,
0.0,0.0,11.3,11.3,0.14,,
