$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.574
0.0,0.0,0.1,0.1,0.57
0.0,0.0,0.2,0.2,0.526
0.0,0.0,0.3,0.3,0.518
0.0,0.0,0.4,0.4,0.552
0.0,0.0,0.5,0.5,0.472
0.0,0.0,0.6,0.6,0.468
0.0,0.0,0.7,0.7,0.462
0.0,0.0,0.8,0.8,0.45
0.0,0.0,0.9,0.9,0.406
0.0,0.0,1.0,1.0,0.388
0.0,0.0,1.1,1.1,0.318
0.0,0.0,1.2,1.2,0.292
0.0,0.0,1.3,1.3,0.278
0.0,0.0,1.4,1.4,0.254
0.0,0.0,1.5,1.5,0.236
0.0,0.0,1.6,1.6,0.204
0.0,0.0,1.7,1.7,0.182
0.0,0.0,1.8,1.8,0.17
0.0,0.0,1.9,1.9,0.14
0.0,0.0,2.0,2.0,0.132
0.0,0.0,2.1,2.1,0.098
0.0,0.0,2.2,2.2,0.104
0.0,0.0,2.3,2.3,0.078
0.0,0.0,2.4,2.4,0.09
0.0,0.0,2.5,2.5,0.076
0.0,0.0,2.6,2.6,0.07
0.0,0.0,2.7,2.7,0.072
0.0,0.0,2.8,2.8,0.062
0.0,0.0,2.9,2.9,0.08
0.0,0.0,3.0,3.0,0.066
0.0,0.0,3.1,3.1,0.076
0.0,0.0,3.2,3.2,0.052
0.0,0.0,3.3,3.3,0.044
0.0,0.0,3.4,3.4,0.05
0.0,0.0,3.5,3.5,0.058
0.0,0.0,3.6,3.6,0.05
0.0,0.0,3.7,3.7,0.026
0.0,0.0,3.8,3.8,0.044
0.0,0.0,3.9,3.9,0.024
0.0,0.0,4.0,4.0,0.046
0.0,0.0,4.1,4.1,0.042
0.0,0.0,4.2,4.2,0.046
0.0,0.0,4.3,4.3,0.052
0.0,0.0,4.4,4.4,0.026
0.0,0.0,4.5,4.5,0.034
0.0,0.0,4.6,4.6,0.044
0.0,0.0,4.7,4.7,0.03
0.0,0.0,4.8,4.8,0.032
0.0,0.0,4.9,4.9,0.032
0.0,0.0,5.0,5.0,0.032
