$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.79
0.1,0.1,0.2,0.2,0.824
0.1,0.1,0.3,0.3,0.696
0.1,0.1,0.4,0.4,0.602
0.1,0.1,0.5,0.5,0.528
0.1,0.1,0.6,0.6,0.43
0.1,0.1,0.7,0.7,0.444
0.1,0.1,0.8,0.8,0.396
0.1,0.1,0.9,0.9,0.466
0.1,0.1,1.0,1.0,0.396
0.1,0.1,1.1,1.1,0.38
0.1,0.1,1.2,1.2,0.402
0.1,0.1,1.3,1.3,0.362
0.1,0.1,1.4,1.4,0.352
0.1,0.1,1.5,1.5,0.336
0.1,0.1,1.6,1.6,0.35
0.1,0.1,1.7,1.7,0.366
0.1,0.1,1.8,1.8,0.338
0.1,0.1,1.9,1.9,0.31
0.1,0.1,2.0,2.0,0.336
0.1,0.1,2.1,2.1,0.334
0.1,0.1,2.2,2.2,0.324
0.1,0.1,2.3,2.3,0.294
0.1,0.1,2.4,2.4,0.308
0.1,0.1,2.5,2.5,0.354
0.1,0.1,2.6,2.6,0.342
0.1,0.1,2.7,2.7,0.36
0.1,0.1,2.8,2.8,0.352
0.1,0.1,2.9,2.9,0.316
0.1,0.1,3.0,3.0,0.34
0.1,0.1,3.1,3.1,0.316
0.1,0.1,3.2,3.2,0.318
0.1,0.1,3.3,3.3,0.34
0.1,0.1,3.4,3.4,0.304
0.1,0.1,3.5,3.5,0.338
0.1,0.1,3.6,3.6,0.334
0.1,0.1,3.7,3.7,0.3
0.1,0.1,3.8,3.8,0.298
0.1,0.1,3.9,3.9,0.334
0.1,0.1,4.0,4.0,0.34
0.1,0.1,4.1,4.1,0.354
0.1,0.1,4.2,4.2,0.33
0.1,0.1,4.3,4.3,0.284
0.1,0.1,4.4,4.4,0.34
0.1,0.1,4.5,4.5,0.29
0.1,0.1,4.6,4.6,0.32
0.1,0.1,4.7,4.7,0.288
0.1,0.1,4.8,4.8,0.302
0.1,0.1,4.9,4.9,0.316
0.1,0.1,5.0,5.0,0.336
0.1,0.1,5.1,5.1,0.342
0.1,0.1,5.2,5.2,0.336
0.1,0.1,5.3,5.3,0.31
0.1,0.1,5.4,5.4,0.29
0.1,0.1,5.5,5.5,0.324
0.1,0.1,5.6,5.6,0.286
0.1,0.1,5.7,5.7,0.296
0.1,0.1,5.8,5.8,0.288
0.1,0.1,5.9,5.9,0.316
0.1,0.1,6.0,6.0,0.276
0.1,0.1,6.1,6.1,0.294
0.1,0.1,6.2,6.2,0.294
0.1,0.1,6.3,6.3,0.276
0.1,0.1,6.4,6.4,0.296
0.1,0.1,6.5,6.5,0.288
0.1,0.1,6.6,6.6,0.276
0.1,0.1,6.7,6.7,0.338
0.1,0.1,6.8,6.8,0.316
0.1,0.1,6.9,6.9,0.276
0.1,0.1,7.0,7.0,0.29
0.1,0.1,7.1,7.1,0.302
0.1,0.1,7.2,7.2,0.306
0.1,0.1,7.3,7.3,0.332
0.1,0.1,7.4,7.4,0.264
0.1,0.1,7.5,7.5,0.296
0.1,0.1,7.6,7.6,0.334
0.1,0.1,7.7,7.7,0.28
0.1,0.1,7.8,7.8,0.272
0.1,0.1,7.9,7.9,0.288
0.1,0.1,8.0,8.0,0.318
0.1,0.1,8.1,8.1,0.334
0.1,0.1,8.2,8.2,0.334
0.1,0.1,8.3,8.3,0.3
0.1,0.1,8.4,8.4,0.306
0.1,0.1,8.5,8.5,0.294
0.1,0.1,8.6,8.6,0.29
0.1,0.1,8.7,8.7,0.302
0.1,0.1,8.8,8.8,0.33
0.1,0.1,8.9,8.9,0.32
0.1,0.1,9.0,9.0,0.3
0.1,0.1,9.1,9.1,0.318
0.1,0.1,9.2,9.2,0.306
0.1,0.1,9.3,9.3,0.302
0.1,0.1,9.4,9.4,0.29
0.1,0.1,9.5,9.5,0.31
0.1,0.1,9.6,9.6,0.286
0.1,0.1,9.7,9.7,0.322
0.1,0.1,9.8,9.8,0.306
0.1,0.1,9.9,9.9,0.276
0.1,0.1,10.0,10.0,0.29
0.1,0.1,10.1,10.1,0.27
0.1,0.1,10.2,10.2,0.298
0.1,0.1,10.3,10.3,0.286
0.1,0.1,10.4,10.4,0.294
0.1,0.1,10.5,10.5,0.326
0.1,0.1,10.6,10.6,0.268
0.1,0.1,10.7,10.7,0.32
0.1,0.1,10.8,10.8,0.324
0.1,0.1,10.9,10.9,0.296
0.1,0.1,11.0,11.0,0.318
0.1,0.1,11.1,11.1,0.328
0.1,0.1,11.2,11.2,0.284
0.1,0.1,11.3,11.3,0.282
0.1,0.1,11.4,11.4,0.302
0.1,0.1,11.5,11.5,0.304
0.1,0.1,11.6,11.6,0.322
0.1,0.1,11.7,11.7,0.288
0.1,0.1,11.8,11.8,0.28
0.1,0.1,11.9,11.9,0.304
0.1,0.1,12.0,12.0,0.346
0.1,0.1,12.1,12.1,0.27
0.1,0.1,12.2,12.2,0.28
0.1,0.1,12.3,12.3,0.306
0.1,0.1,12.4,12.4,0.288
0.1,0.1,12.5,12.5,0.288
0.1,0.1,12.6,12.6,0.302
0.1,0.1,12.7,12.7,0.332
0.1,0.1,12.8,12.8,0.304
0.1,0.1,12.9,12.9,0.296
0.1,0.1,13.0,13.0,0.318
0.1,0.1,13.1,13.1,0.318
0.1,0.1,13.2,13.2,0.288
0.1,0.1,13.3,13.3,0.29
0.1,0.1,13.4,13.4,0.324
0.1,0.1,13.5,13.5,0.31
0.1,0.1,13.6,13.6,0.3
0.1,0.1,13.7,13.7,0.296
0.1,0.1,13.8,13.8,0.278
0.1,0.1,13.9,13.9,0.31
0.1,0.1,14.0,14.0,0.292
0.1,0.1,14.1,14.1,0.34
0.1,0.1,14.2,14.2,0.294
0.1,0.1,14.3,14.3,0.288
0.1,0.1,14.4,14.4,0.27
0.1,0.1,14.5,14.5,0.288
0.1,0.1,14.6,14.6,0.302
0.1,0.1,14.7,14.7,0.296
0.1,0.1,14.8,14.8,0.264
0.1,0.1,14.9,14.9,0.29
0.1,0.1,15.0,15.0,0.298
0.1,0.1,15.1,15.1,0.282
0.2,0.2,0.1,0.1,0.682
0.2,0.2,0.2,0.2,0.794
0.2,0.2,0.3,0.3,0.84
0.2,0.2,0.4,0.4,0.856
0.2,0.2,0.5,0.5,0.812
0.2,0.2,0.6,0.6,0.744
0.2,0.2,0.7,0.7,0.622
0.2,0.2,0.8,0.8,0.652
0.2,0.2,0.9,0.9,0.6
0.2,0.2,1.0,1.0,0.566
0.2,0.2,1.1,1.1,0.466
0.2,0.2,1.2,1.2,0.498
0.2,0.2,1.3,1.3,0.486
0.2,0.2,1.4,1.4,0.418
0.2,0.2,1.5,1.5,0.436
0.2,0.2,1.6,1.6,0.43
0.2,0.2,1.7,1.7,0.388
0.2,0.2,1.8,1.8,0.386
0.2,0.2,1.9,1.9,0.406
0.2,0.2,2.0,2.0,0.36
0.2,0.2,2.1,2.1,0.384
0.2,0.2,2.2,2.2,0.358
0.2,0.2,2.3,2.3,0.408
0.2,0.2,2.4,2.4,0.342
0.2,0.2,2.5,2.5,0.348
0.2,0.2,2.6,2.6,0.384
0.2,0.2,2.7,2.7,0.328
0.2,0.2,2.8,2.8,0.34
0.2,0.2,2.9,2.9,0.418
0.2,0.2,3.0,3.0,0.32
0.2,0.2,3.1,3.1,0.342
0.2,0.2,3.2,3.2,0.386
0.2,0.2,3.3,3.3,0.374
0.2,0.2,3.4,3.4,0.356
0.2,0.2,3.5,3.5,0.328
0.2,0.2,3.6,3.6,0.342
0.2,0.2,3.7,3.7,0.316
0.2,0.2,3.8,3.8,0.346
0.2,0.2,3.9,3.9,0.334
0.2,0.2,4.0,4.0,0.356
0.2,0.2,4.1,4.1,0.342
0.2,0.2,4.2,4.2,0.34
0.2,0.2,4.3,4.3,0.34
0.2,0.2,4.4,4.4,0.316
0.2,0.2,4.5,4.5,0.316
0.2,0.2,4.6,4.6,0.376
0.2,0.2,4.7,4.7,0.334
0.2,0.2,4.8,4.8,0.336
0.2,0.2,4.9,4.9,0.33
0.2,0.2,5.0,5.0,0.314
0.2,0.2,5.1,5.1,0.33
0.2,0.2,5.2,5.2,0.318
0.2,0.2,5.3,5.3,0.312
0.2,0.2,5.4,5.4,0.318
0.2,0.2,5.5,5.5,0.34
0.2,0.2,5.6,5.6,0.34
0.2,0.2,5.7,5.7,0.324
0.2,0.2,5.8,5.8,0.32
0.2,0.2,5.9,5.9,0.324
0.2,0.2,6.0,6.0,0.362
0.2,0.2,6.1,6.1,0.34
0.2,0.2,6.2,6.2,0.268
0.2,0.2,6.3,6.3,0.332
0.2,0.2,6.4,6.4,0.342
0.2,0.2,6.5,6.5,0.328
0.2,0.2,6.6,6.6,0.332
0.2,0.2,6.7,6.7,0.314
0.2,0.2,6.8,6.8,0.366
0.2,0.2,6.9,6.9,0.31
0.2,0.2,7.0,7.0,0.336
0.2,0.2,7.1,7.1,0.338
0.2,0.2,7.2,7.2,0.31
0.2,0.2,7.3,7.3,0.322
0.2,0.2,7.4,7.4,0.31
0.2,0.2,7.5,7.5,0.294
0.2,0.2,7.6,7.6,0.326
0.2,0.2,7.7,7.7,0.33
0.2,0.2,7.8,7.8,0.356
0.2,0.2,7.9,7.9,0.32
0.2,0.2,8.0,8.0,0.28
0.2,0.2,8.1,8.1,0.27
0.2,0.2,8.2,8.2,0.332
0.2,0.2,8.3,8.3,0.324
0.2,0.2,8.4,8.4,0.33
0.2,0.2,8.5,8.5,0.306
0.2,0.2,8.6,8.6,0.32
0.2,0.2,8.7,8.7,0.32
0.2,0.2,8.8,8.8,0.322
0.2,0.2,8.9,8.9,0.308
0.2,0.2,9.0,9.0,0.288
0.2,0.2,9.1,9.1,0.306
0.2,0.2,9.2,9.2,0.346
0.2,0.2,9.3,9.3,0.3
0.2,0.2,9.4,9.4,0.334
0.2,0.2,9.5,9.5,0.33
0.2,0.2,9.6,9.6,0.336
0.2,0.2,9.7,9.7,0.312
0.2,0.2,9.8,9.8,0.328
0.2,0.2,9.9,9.9,0.27
0.2,0.2,10.0,10.0,0.286
0.2,0.2,10.1,10.1,0.256
0.2,0.2,10.2,10.2,0.32
0.2,0.2,10.3,10.3,0.332
0.2,0.2,10.4,10.4,0.292
0.2,0.2,10.5,10.5,0.322
0.2,0.2,10.6,10.6,0.33
0.2,0.2,10.7,10.7,0.354
0.2,0.2,10.8,10.8,0.298
0.2,0.2,10.9,10.9,0.336
0.2,0.2,11.0,11.0,0.302
0.2,0.2,11.1,11.1,0.35
0.2,0.2,11.2,11.2,0.32
0.2,0.2,11.3,11.3,0.318
0.2,0.2,11.4,11.4,0.282
0.2,0.2,11.5,11.5,0.336
0.2,0.2,11.6,11.6,0.294
0.2,0.2,11.7,11.7,0.298
0.2,0.2,11.8,11.8,0.286
0.2,0.2,11.9,11.9,0.296
0.2,0.2,12.0,12.0,0.318
0.2,0.2,12.1,12.1,0.322
0.2,0.2,12.2,12.2,0.304
0.2,0.2,12.3,12.3,0.312
0.2,0.2,12.4,12.4,0.344
0.2,0.2,12.5,12.5,0.328
0.2,0.2,12.6,12.6,0.348
0.2,0.2,12.7,12.7,0.3
0.2,0.2,12.8,12.8,0.296
0.2,0.2,12.9,12.9,0.378
0.2,0.2,13.0,13.0,0.296
0.2,0.2,13.1,13.1,0.298
0.2,0.2,13.2,13.2,0.38
0.2,0.2,13.3,13.3,0.302
0.2,0.2,13.4,13.4,0.288
0.2,0.2,13.5,13.5,0.294
0.2,0.2,13.6,13.6,0.278
0.2,0.2,13.7,13.7,0.322
0.2,0.2,13.8,13.8,0.334
0.2,0.2,13.9,13.9,0.318
0.2,0.2,14.0,14.0,0.324
0.2,0.2,14.1,14.1,0.296
0.2,0.2,14.2,14.2,0.274
0.2,0.2,14.3,14.3,0.326
0.2,0.2,14.4,14.4,0.3
0.2,0.2,14.5,14.5,0.288
0.2,0.2,14.6,14.6,0.312
0.2,0.2,14.7,14.7,0.32
0.2,0.2,14.8,14.8,0.328
0.2,0.2,14.9,14.9,0.302
0.2,0.2,15.0,15.0,0.274
0.2,0.2,15.1,15.1,0.298
0.3,0.3,0.1,0.1,0.56
0.3,0.3,0.2,0.2,0.734
0.3,0.3,0.3,0.3,0.816
0.3,0.3,0.4,0.4,0.836
0.3,0.3,0.5,0.5,0.842
0.3,0.3,0.6,0.6,0.818
0.3,0.3,0.7,0.7,0.83
0.3,0.3,0.8,0.8,0.77
0.3,0.3,0.9,0.9,0.692
0.3,0.3,1.0,1.0,0.654
0.3,0.3,1.1,1.1,0.616
0.3,0.3,1.2,1.2,0.58
0.3,0.3,1.3,1.3,0.56
0.3,0.3,1.4,1.4,0.546
0.3,0.3,1.5,1.5,0.548
0.3,0.3,1.6,1.6,0.498
0.3,0.3,1.7,1.7,0.464
0.3,0.3,1.8,1.8,0.476
0.3,0.3,1.9,1.9,0.452
0.3,0.3,2.0,2.0,0.452
0.3,0.3,2.1,2.1,0.422
0.3,0.3,2.2,2.2,0.42
0.3,0.3,2.3,2.3,0.424
0.3,0.3,2.4,2.4,0.388
0.3,0.3,2.5,2.5,0.424
0.3,0.3,2.6,2.6,0.354
0.3,0.3,2.7,2.7,0.398
0.3,0.3,2.8,2.8,0.396
0.3,0.3,2.9,2.9,0.402
0.3,0.3,3.0,3.0,0.374
0.3,0.3,3.1,3.1,0.43
0.3,0.3,3.2,3.2,0.388
0.3,0.3,3.3,3.3,0.388
0.3,0.3,3.4,3.4,0.384
0.3,0.3,3.5,3.5,0.346
0.3,0.3,3.6,3.6,0.372
0.3,0.3,3.7,3.7,0.364
0.3,0.3,3.8,3.8,0.352
0.3,0.3,3.9,3.9,0.382
0.3,0.3,4.0,4.0,0.32
0.3,0.3,4.1,4.1,0.36
0.3,0.3,4.2,4.2,0.356
0.3,0.3,4.3,4.3,0.364
0.3,0.3,4.4,4.4,0.36
0.3,0.3,4.5,4.5,0.366
0.3,0.3,4.6,4.6,0.354
0.3,0.3,4.7,4.7,0.34
0.3,0.3,4.8,4.8,0.34
0.3,0.3,4.9,4.9,0.39
0.3,0.3,5.0,5.0,0.358
0.3,0.3,5.1,5.1,0.324
0.3,0.3,5.2,5.2,0.348
0.3,0.3,5.3,5.3,0.372
0.3,0.3,5.4,5.4,0.328
0.3,0.3,5.5,5.5,0.322
0.3,0.3,5.6,5.6,0.342
0.3,0.3,5.7,5.7,0.336
0.3,0.3,5.8,5.8,0.346
0.3,0.3,5.9,5.9,0.312
0.3,0.3,6.0,6.0,0.312
0.3,0.3,6.1,6.1,0.34
0.3,0.3,6.2,6.2,0.338
0.3,0.3,6.3,6.3,0.344
0.3,0.3,6.4,6.4,0.346
0.3,0.3,6.5,6.5,0.346
0.3,0.3,6.6,6.6,0.318
0.3,0.3,6.7,6.7,0.31
0.3,0.3,6.8,6.8,0.29
0.3,0.3,6.9,6.9,0.354
0.3,0.3,7.0,7.0,0.338
