$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.896
0.1,0.1,0.2,0.2,0.798
0.1,0.1,0.3,0.3,0.556
0.1,0.1,0.4,0.4,0.494
0.1,0.1,0.5,0.5,0.398
0.1,0.1,0.6,0.6,0.424
0.1,0.1,0.7,0.7,0.346
0.1,0.1,0.8,0.8,0.336
0.1,0.1,0.9,0.9,0.302
0.1,0.1,1.0,1.0,0.306
0.1,0.1,1.1,1.1,0.292
0.1,0.1,1.2,1.2,0.272
0.1,0.1,1.3,1.3,0.258
0.1,0.1,1.4,1.4,0.266
0.1,0.1,1.5,1.5,0.254
0.1,0.1,1.6,1.6,0.284
0.1,0.1,1.7,1.7,0.264
0.1,0.1,1.8,1.8,0.27
0.1,0.1,1.9,1.9,0.262
0.1,0.1,2.0,2.0,0.276
0.1,0.1,2.1,2.1,0.246
0.1,0.1,2.2,2.2,0.276
0.1,0.1,2.3,2.3,0.274
0.1,0.1,2.4,2.4,0.268
0.1,0.1,2.5,2.5,0.226
0.1,0.1,2.6,2.6,0.298
0.1,0.1,2.7,2.7,0.24
0.1,0.1,2.8,2.8,0.286
0.1,0.1,2.9,2.9,0.262
0.1,0.1,3.0,3.0,0.276
0.1,0.1,3.1,3.1,0.258
0.1,0.1,3.2,3.2,0.284
0.1,0.1,3.3,3.3,0.282
0.1,0.1,3.4,3.4,0.232
0.1,0.1,3.5,3.5,0.244
0.1,0.1,3.6,3.6,0.256
0.1,0.1,3.7,3.7,0.258
0.1,0.1,3.8,3.8,0.266
0.1,0.1,3.9,3.9,0.248
0.1,0.1,4.0,4.0,0.236
0.1,0.1,4.1,4.1,0.268
0.1,0.1,4.2,4.2,0.256
0.1,0.1,4.3,4.3,0.258
0.1,0.1,4.4,4.4,0.248
0.1,0.1,4.5,4.5,0.244
0.1,0.1,4.6,4.6,0.246
0.1,0.1,4.7,4.7,0.244
0.1,0.1,4.8,4.8,0.252
0.1,0.1,4.9,4.9,0.226
0.1,0.1,5.0,5.0,0.238
0.1,0.1,5.1,5.1,0.26
0.1,0.1,5.2,5.2,0.242
0.1,0.1,5.3,5.3,0.248
0.1,0.1,5.4,5.4,0.248
0.1,0.1,5.5,5.5,0.216
0.1,0.1,5.6,5.6,0.206
0.1,0.1,5.7,5.7,0.268
0.1,0.1,5.8,5.8,0.2
0.1,0.1,5.9,5.9,0.21
0.1,0.1,6.0,6.0,0.218
0.1,0.1,6.1,6.1,0.232
0.1,0.1,6.2,6.2,0.264
