$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.884
0.0,0.0,0.1,0.1,0.918
0.0,0.0,0.2,0.2,0.9
0.0,0.0,0.3,0.3,0.894
0.0,0.0,0.4,0.4,0.896
0.0,0.0,0.5,0.5,0.868
0.0,0.0,0.6,0.6,0.864
0.0,0.0,0.7,0.7,0.872
0.0,0.0,0.8,0.8,0.864
0.0,0.0,0.9,0.9,0.86
0.0,0.0,1.0,1.0,0.822
0.0,0.0,1.1,1.1,0.824
0.0,0.0,1.2,1.2,0.788
0.0,0.0,1.3,1.3,0.766
0.0,0.0,1.4,1.4,0.786
0.0,0.0,1.5,1.5,0.756
0.0,0.0,1.6,1.6,0.712
0.0,0.0,1.7,1.7,0.72
0.0,0.0,1.8,1.8,0.632
0.0,0.0,1.9,1.9,0.608
0.0,0.0,2.0,2.0,0.588
0.0,0.0,2.1,2.1,0.544
0.0,0.0,2.2,2.2,0.518
0.0,0.0,2.3,2.3,0.49
0.0,0.0,2.4,2.4,0.428
0.0,0.0,2.5,2.5,0.4
0.0,0.0,2.6,2.6,0.4
0.0,0.0,2.7,2.7,0.338
0.0,0.0,2.8,2.8,0.326
0.0,0.0,2.9,2.9,0.328
0.0,0.0,3.0,3.0,0.294
0.0,0.0,3.1,3.1,0.296
0.0,0.0,3.2,3.2,0.276
0.0,0.0,3.3,3.3,0.246
0.0,0.0,3.4,3.4,0.25
0.0,0.0,3.5,3.5,0.234
0.0,0.0,3.6,3.6,0.208
0.0,0.0,3.7,3.7,0.194
0.0,0.0,3.8,3.8,0.192
0.0,0.0,3.9,3.9,0.178
0.0,0.0,4.0,4.0,0.168
0.0,0.0,4.1,4.1,0.17
0.0,0.0,4.2,4.2,0.144
0.0,0.0,4.3,4.3,0.15
0.0,0.0,4.4,4.4,0.15
0.0,0.0,4.5,4.5,0.138
0.0,0.0,4.6,4.6,0.134
0.0,0.0,4.7,4.7,0.144
0.0,0.0,4.8,4.8,0.16
0.0,0.0,4.9,4.9,0.126
0.0,0.0,5.0,5.0,0.134
0.0,0.0,5.1,5.1,0.134
0.0,0.0,5.2,5.2,0.142
0.0,0.0,5.3,5.3,0.146
0.0,0.0,5.4,5.4,0.108
0.0,0.0,5.5,5.5,0.106
0.0,0.0,5.6,5.6,0.15
0.0,0.0,5.7,5.7,0.124
0.0,0.0,5.8,5.8,0.11
0.0,0.0,5.9,5.9,0.102
0.0,0.0,6.0,6.0,0.132
0.0,0.0,6.1,6.1,0.122
0.0,0.0,6.2,6.2,0.128
0.0,0.0,6.3,6.3,0.104
0.0,0.0,6.4,6.4,0.128
0.0,0.0,6.5,6.5,0.154
0.0,0.0,6.6,6.6,0.122
0.0,0.0,6.7,6.7,0.12
0.0,0.0,6.8,6.8,0.124
0.0,0.0,6.9,6.9,0.096
0.0,0.0,7.0,7.0,0.148
0.0,0.0,7.1,7.1,0.114
0.0,0.0,7.2,7.2,0.132
0.0,0.0,7.3,7.3,0.144
0.0,0.0,7.4,7.4,0.116
0.0,0.0,7.5,7.5,0.096
0.0,0.0,7.6,7.6,0.142
0.0,0.0,7.7,7.7,0.15
0.0,0.0,7.8,7.8,0.106
0.0,0.0,7.9,7.9,0.122
0.0,0.0,8.0,8.0,0.102
0.0,0.0,8.1,8.1,0.108
0.0,0.0,8.2,8.2,0.112
0.0,0.0,8.3,8.3,0.114
0.0,0.0,8.4,8.4,0.13
0.0,0.0,8.5,8.5,0.104
0.0,0.0,8.6,8.6,0.106
0.0,0.0,8.7,8.7,0.128
0.0,0.0,8.8,8.8,0.126
0.0,0.0,8.9,8.9,0.106
0.0,0.0,9.0,9.0,0.12
0.0,0.0,9.1,9.1,0.098
0.0,0.0,9.2,9.2,0.11
0.0,0.0,9.3,9.3,0.122
0.0,0.0,9.4,9.4,0.126
