$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.67,,
0.0,0.0,0.1,0.1,0.62,,
0.0,0.0,0.2,0.2,0.596,,
0.0,0.0,0.3,0.3,0.568,,
0.0,0.0,0.4,0.4,0.484,,
0.0,0.0,0.5,0.5,0.46,,
0.0,0.0,0.6,0.6,0.444,,
0.0,0.0,0.7,0.7,0.39,,
0.0,0.0,0.8,0.8,0.372,,
0.0,0.0,0.9,0.9,0.342,,
0.0,0.0,1.0,1.0,0.292,,
0.0,0.0,1.1,1.1,0.266,,
0.0,0.0,1.2,1.2,0.224,,
0.0,0.0,1.3,1.3,0.182,,
0.0,0.0,1.4,1.4,0.17,,
0.0,0.0,1.5,1.5,0.124,,
0.0,0.0,1.6,1.6,0.112,,
0.0,0.0,1.7,1.7,0.142,,
0.0,0.0,1.8,1.8,0.116,,
0.0,0.0,1.9,1.9,0.096,,
0.0,0.0,2.0,2.0,0.068,,
0.0,0.0,2.1,2.1,0.062,,
0.0,0.0,2.2,2.2,0.072,,
0.0,0.0,2.3,2.3,0.09,,
0.0,0.0,2.4,2.4,0.046,,
0.0,0.0,2.5,2.5,0.07,,
0.0,0.0,2.6,2.6,0.05,,
0.0,0.0,2.7,2.7,0.042,,
0.0,0.0,2.8,2.8,0.056,,
0.0,0.0,2.9,2.9,0.064,,
0.0,0.0,3.0,3.0,0.054,,
0.0,0.0,3.1,3.1,0.03,,
0.0,0.0,3.2,3.2,0.04,,
0.0,0.0,3.3,3.3,0.038,,
0.0,0.0,3.4,3.4,0.068,,
0.0,0.0,3.5,3.5,0.036,,
0.0,0.0,3.6,3.6,0.03,,
0.0,0.0,3.7,3.7,0.03,,
0.0,0.0,3.8,3.8,0.046,,
0.0,0.0,3.9,3.9,0.036,,
0.0,0.0,4.0,4.0,0.04,,
0.0,0.0,4.1,4.1,0.04,,
0.0,0.0,4.2,4.2,0.032,,
0.0,0.0,4.3,4.3,0.036,,
0.0,0.0,4.4,4.4,0.018,,
