$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.694
0.0,0.0,0.1,0.1,0.692
0.0,0.0,0.2,0.2,0.692
0.0,0.0,0.3,0.3,0.684
0.0,0.0,0.4,0.4,0.668
0.0,0.0,0.5,0.5,0.65
0.0,0.0,0.6,0.6,0.628
0.0,0.0,0.7,0.7,0.592
0.0,0.0,0.8,0.8,0.596
0.0,0.0,0.9,0.9,0.558
0.0,0.0,1.0,1.0,0.536
0.0,0.0,1.1,1.1,0.58
0.0,0.0,1.2,1.2,0.508
0.0,0.0,1.3,1.3,0.476
0.0,0.0,1.4,1.4,0.484
0.0,0.0,1.5,1.5,0.472
0.0,0.0,1.6,1.6,0.408
0.0,0.0,1.7,1.7,0.374
0.0,0.0,1.8,1.8,0.392
0.0,0.0,1.9,1.9,0.358
0.0,0.0,2.0,2.0,0.394
0.0,0.0,2.1,2.1,0.302
0.0,0.0,2.2,2.2,0.31
0.0,0.0,2.3,2.3,0.294
0.0,0.0,2.4,2.4,0.288
0.0,0.0,2.5,2.5,0.268
0.0,0.0,2.6,2.6,0.25
0.0,0.0,2.7,2.7,0.252
0.0,0.0,2.8,2.8,0.234
0.0,0.0,2.9,2.9,0.23
0.0,0.0,3.0,3.0,0.24
0.0,0.0,3.1,3.1,0.208
0.0,0.0,3.2,3.2,0.216
0.0,0.0,3.3,3.3,0.174
0.0,0.0,3.4,3.4,0.234
0.0,0.0,3.5,3.5,0.174
0.0,0.0,3.6,3.6,0.208
0.0,0.0,3.7,3.7,0.186
0.0,0.0,3.8,3.8,0.21
0.0,0.0,3.9,3.9,0.212
0.0,0.0,4.0,4.0,0.218
0.0,0.0,4.1,4.1,0.226
0.0,0.0,4.2,4.2,0.206
0.0,0.0,4.3,4.3,0.226
0.0,0.0,4.4,4.4,0.23
0.0,0.0,4.5,4.5,0.176
0.0,0.0,4.6,4.6,0.198
0.0,0.0,4.7,4.7,0.228
0.0,0.0,4.8,4.8,0.22
0.0,0.0,4.9,4.9,0.196
0.0,0.0,5.0,5.0,0.202
0.0,0.0,5.1,5.1,0.18
0.0,0.0,5.2,5.2,0.202
0.0,0.0,5.3,5.3,0.216
0.0,0.0,5.4,5.4,0.2
0.0,0.0,5.5,5.5,0.172
0.0,0.0,5.6,5.6,0.208
0.0,0.0,5.7,5.7,0.206
0.0,0.0,5.8,5.8,0.214
0.0,0.0,5.9,5.9,0.22
0.0,0.0,6.0,6.0,0.198
0.0,0.0,6.1,6.1,0.204
0.0,0.0,6.2,6.2,0.174
0.0,0.0,6.3,6.3,0.204
0.0,0.0,6.4,6.4,0.172
0.0,0.0,6.5,6.5,0.202
0.0,0.0,6.6,6.6,0.24
0.0,0.0,6.7,6.7,0.18
0.0,0.0,6.8,6.8,0.178
0.0,0.0,6.9,6.9,0.21
0.0,0.0,7.0,7.0,0.206
0.0,0.0,7.1,7.1,0.206
0.0,0.0,7.2,7.2,0.208
0.0,0.0,7.3,7.3,0.196
0.0,0.0,7.4,7.4,0.2
0.0,0.0,7.5,7.5,0.214
0.0,0.0,7.6,7.6,0.206
0.0,0.0,7.7,7.7,0.184
0.0,0.0,7.8,7.8,0.202
0.0,0.0,7.9,7.9,0.204
0.0,0.0,8.0,8.0,0.176
0.0,0.0,8.1,8.1,0.192
0.0,0.0,8.2,8.2,0.214
0.0,0.0,8.3,8.3,0.184
0.0,0.0,8.4,8.4,0.19
0.0,0.0,8.5,8.5,0.208
