n,$\mu_{m_1}$,$\sigma_{m_1}$,$\mu_{h_{pred}}$,$\sigma_{h_{pred}}$,$\mu_{h_1}$,$\sigma_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations,no:yes,after_replication_no:yes
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.751,0,7.751,19119,1.499687565090606,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.327,1,7.327,393,7.566024268379729,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.381,1,7.381,489,6.0552616108171655,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.631,1,7.631,2993,1.9263594245306024,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,8.321,0,7.847,3995,0.7390233299521808,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,8.65,0,7.895,11874,0.5788712011577424,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.747,2,7.747,1633,3.2845412352731165,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,8.015,0,8.015,5050,0.7390233299521808,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,8.068,1,7.594,14246,1.142653097661132,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.555,1,6.449,6432,3.9983340274885464,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,8.767,1,7.829,10336,0.7645934421408616,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,8.417,1,8.417,998,0.935333010804709,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,6.309,0,6.309,20982,22.954091816367267,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.401,2,7.401,5234,2.528668038812114,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.76,0,7.207,18420,2.8700419219606577,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.79,2,7.565,7505,1.3526759458929623,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,8.673,0,7.394,8258,1.2219959266802445,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,8.21,0,7.855,12944,0.8460236886632825,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,9.601,0,8.196,23003,0.3332963004110654,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,6.872,2,6.697,2841,7.566024268379729,
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,6.727,0,6.727,892,8.224442736356648,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,7.526,0,7.526,7067,1.608346011736579,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,1,7.254,1,7.254,2833,2.33268536517634,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,6.539,0,6.539,396,8.224442736356648,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,1,7.423,0,7.193,5588,0.935333010804709,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,7.96,1,7.566,4622,0.4457294301891338,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,1,7.493,1,7.493,1213,1.9263594245306024,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,7.715,0,7.715,468,2.242637125101324,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,8.735,0,8.735,323,1.0337230977800373,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,1,7.747,0,6.188,22137,1.5528610933843863,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,9.839,0,9.839,5083,0.08107377713719484,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,1,6.533,1,6.533,7620,3.9983340274885464,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,8.209,0,8.209,14657,0.3186463026041094,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,8.03,0,8.03,516,1.4486839420526423,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,7.087,0,7.087,15834,2.1573270192054723,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,8.034,0,8.034,2900,0.5189216554866473,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,7.238,0,7.238,4533,1.2639124693454065,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,7.981,0,7.981,288,1.3997200559888023,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,0,8.975,0,8.975,465,0.9998333611064822,1.4489795918367347
2,60,0,7.1,0.6557359594276456,7.30276081851465,0.7831681092453056,1,6.786,1,6.786,363,6.495940037476577,1.4489795918367347
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,8.017,1,6.677,6808,0.9998333611064822,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,1,9.195,1,9.195,23241,0.8460236886632825,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,8.539,3,7.47,10549,0.9670545812161941,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,4,7.48,3,7.041,8233,1.3074408767544703,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,1,8.661,2,7.344,18792,1.2219959266802445,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,0,9.269,0,9.269,1869,0.935333010804709,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,4,9.277,1,7.744,15671,0.5788712011577424,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,3,8.421,1,8.089,11419,0.8460236886632825,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,1,7.413,4,7.274,6334,3.798480607756897,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,7.933,2,7.933,5372,3.443169196593854,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,4,8.837,4,8.837,4317,1.6662963785825373,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,6.849,3,6.836,5698,6.495940037476577,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,0,9.196,3,8.194,13595,0.6665740869323704,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,0,9.242,3,7.784,3009,1.3997200559888023,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,1,9.032,1,9.032,9034,1.4486839420526423,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,3,6.929,4,6.891,1330,4.997501249375312,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,8.837,2,8.837,3990,0.558369042981431,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,8.774,1,8.119,1772,0.8180578700196939,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,2,8.182,2,8.182,5612,0.9998333611064822,7.0
5,24,0,8.021899999997851,0.7082640405723547,7.310608253555796,0.7776434017915672,1,7.981,1,7.981,526,3.798480607756897,7.0
2,60,0,7.1,0.6557359594276456,7.1572337224228635,0.773911768740546,0,6.56,0,6.56,442,6.0552616108171655,1.3529411764705883
