$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
14.5,4,,,,0
14.5,2,,,,0
14.5,3,,,,0
14.5,6,,,,0
14.5,9,,,,0
14.5,6,,,,0
14.5,1,,,,0
14.5,1,,,,0
14.5,4,,,,0
14.5,4,,,,0
14.5,5,,,,0
14.5,8,,,,0
14.5,6,,,,0
14.5,0,,,,0
14.5,8,,,,0
14.5,5,,,,0
14.5,6,,,,0
14.5,6,,,,0
14.5,7,,,,0
14.5,5,,,,0
14.5,7,,,,0
14.5,9,,,,0
14.5,6,,,,0
14.5,5,,,,0
14.5,0,,,,0
14.5,3,,,,0
14.5,1,,,,0
14.5,6,,,,0
14.5,2,,,,0
14.5,6,,,,0
14.5,1,,,,0
14.5,2,,,,0
14.5,4,,,,0
14.5,6,,,,0
14.5,7,,,,0
14.5,6,,,,0
14.5,3,,,,0
14.5,9,,,,0
14.5,6,,,,0
14.5,8,,,,0
14.5,1,,,,0
14.5,5,,,,0
14.5,2,,,,0
14.5,9,,,,0
14.5,4,,,,0
14.5,7,,,,0
14.5,3,,,,0
14.5,3,,,,0
14.5,4,,,,0
14.5,5,,,,0
14.5,2,,,,0
14.5,9,,,,0
14.5,1,,,,0
14.5,3,,,,0
14.5,4,,,,0
14.5,4,,,,0
14.5,4,,,,0
14.5,4,,,,0
14.5,5,,,,0
14.5,7,,,,0
14.5,7,,,,0
14.5,0,,,,0
14.5,7,,,,0
14.5,1,,,,0
14.5,3,,,,0
14.5,0,,,,0
14.5,5,,,,0
14.5,9,,,,0
14.5,7,,,,0
14.5,1,,,,0
14.5,1,,,,0
14.5,5,,,,0
14.5,2,,,,0
14.5,3,,,,0
14.5,2,,,,0
14.5,3,,,,0
14.5,2,,,,0
14.5,3,,,,0
14.5,1,,,,0
14.5,0,,,,0
14.5,4,,,,0
14.5,0,,,,0
14.5,7,,,,0
14.5,5,,,,0
14.5,1,,,,0
14.5,8,,,,0
14.5,8,,,,0
14.5,7,,,,0
14.5,3,,,,0
14.5,0,,,,0
14.5,0,,,,0
14.5,7,,,,0
14.5,4,,,,0
14.5,6,,,,0
14.5,1,,,,0
14.5,8,,,,0
14.5,7,,,,0
14.5,6,,,,0
14.5,4,,,,0
14.5,0,,,,0
