$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
4.9,3,7.861,1,7.242,76986
4.9,4,8.753,0,6.972,42060
4.9,0,8.01,4,4.066,69225
4.9,3,7.991,4,6.7,28063
4.9,4,7.519,0,5.96,114070
4.9,3,8.613,0,6.949,30214
4.9,4,8.131,4,8.131,41754
4.9,2,8.379,4,7.528,110612
4.9,0,9.618,4,8.512,75325
4.9,0,7.785,0,7.785,34551
4.9,0,8.001,1,6.282,11654
4.9,2,8.715,4,6.093,101936
4.9,3,9.437,1,6.416,58786
4.9,4,7.556,1,6.203,98167
4.9,4,8.174,4,8.174,22091
4.9,1,8.055,1,8.055,69703
4.9,4,7.326,0,7.018,34785
4.9,3,7.695,1,5.267,64517
4.9,3,8.569,0,6.539,21022
4.9,3,8.454,2,8.154,19356
4.9,4,7.969,0,6.565,43153
4.9,3,7.663,1,7.317,26146
4.9,4,8.997,4,8.997,37622
4.9,0,8.771,4,8.041,50879
4.9,3,8.228,3,8.228,50439
4.9,3,8.361,2,7.918,18543
4.9,3,9.291,4,6.772,25246
4.9,3,6.604,3,6.604,36626
4.9,1,8.948,3,7.737,33315
4.9,0,7.997,0,7.997,20037
4.9,1,7.537,4,6.144,20811
4.9,2,9.014,1,7.713,190407
4.9,0,7.639,4,7.516,68094
4.9,2,8.779,1,6.448,39844
4.9,3,7.958,2,7.312,68117
4.9,4,8.438,2,7.073,74870
4.9,2,7.02,0,5.845,85573
4.9,3,8.526,1,7.977,35659
4.9,3,7.303,2,6.473,53089
4.9,1,8.382,1,8.382,29614
4.9,3,9.173,2,6.311,18211
4.9,2,8.839,2,8.839,47150
4.9,4,7.188,4,7.188,24962
4.9,0,8.324,1,8.295,53582
4.9,1,8.468,0,6.635,34568
4.9,1,9.131,2,8.781,37645
4.9,3,8.507,0,7.677,108802
4.9,0,8.382,3,6.493,29749
4.9,3,8.683,1,7.567,28340
4.9,4,9.368,2,6.016,142666
4.9,1,8.896,1,8.896,57801
4.9,3,9.557,3,9.557,51855
4.9,3,8.025,2,4.995,52424
4.9,0,8.744,4,8.062,24729
4.9,0,8.052,1,7.464,37275
4.9,0,8.711,4,5.85,65651
4.9,4,8.682,2,6.65,42203
4.9,2,8.006,2,8.006,64272
4.9,0,10.191,0,10.191,22091
4.9,4,9.719,4,9.719,85308
4.9,1,7.56,3,6.833,33246
4.9,2,7.165,2,7.165,97566
4.9,3,8.108,4,6.658,13753
4.9,4,7.413,4,7.413,27689
4.9,4,9.268,4,9.268,66583
4.9,2,7.716,4,6.204,60427
4.9,4,9.0,3,6.694,113635
4.9,3,8.502,4,7.804,55883
4.9,0,8.032,2,6.675,68959
4.9,2,8.658,3,7.832,12258
4.9,1,8.022,1,8.022,43237
4.9,3,9.159,3,9.159,46352
4.9,1,7.559,4,5.407,23887
4.9,3,7.768,4,6.551,95641
4.9,0,9.642,0,9.642,32853
4.9,2,8.137,0,7.599,42732
4.9,1,7.683,4,7.329,53335
4.9,1,9.029,2,6.461,21581
4.9,1,8.461,3,7.873,32979
4.9,3,7.174,1,5.557,26786
4.9,0,10.587,1,9.388,77699
4.9,3,8.415,4,7.759,51337
4.9,1,9.19,1,9.19,40981
4.9,2,8.709,0,6.964,54320
4.9,3,10.19,2,9.368,48642
4.9,3,8.524,2,6.63,113633
4.9,2,7.731,0,6.954,41607
4.9,0,9.15,4,8.123,37887
4.9,0,8.587,4,6.525,24282
4.9,2,8.16,4,7.461,59843
4.9,4,9.737,3,8.16,37601
4.9,0,7.649,1,6.2,25272
4.9,0,8.243,4,7.639,24791
4.9,0,8.582,3,7.545,46049
4.9,4,9.491,3,5.966,40138
4.9,0,7.186,2,6.922,18821
4.9,3,9.962,0,7.652,27166
4.9,4,9.242,2,8.726,13005
4.9,3,9.225,4,7.197,38004
4.9,2,8.896,1,5.886,50431
