$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
1.5000000000000002,2,8.048,3,6.903,49013
1.5000000000000002,2,7.701,0,7.163,77308
1.5000000000000002,2,8.727,4,6.927,134886
1.5000000000000002,4,8.33,1,6.748,41005
1.5000000000000002,0,7.61,1,5.07,49940
1.5000000000000002,1,7.982,3,6.364,55948
1.5000000000000002,1,8.76,0,6.716,73508
1.5000000000000002,4,8.812,0,7.805,25572
1.5000000000000002,4,7.972,4,7.972,20947
1.5000000000000002,4,8.351,4,8.351,25959
1.5000000000000002,1,7.629,3,5.6,25074
1.5000000000000002,0,7.967,2,7.076,47052
1.5000000000000002,0,9.267,4,6.182,60938
1.5000000000000002,1,9.203,1,9.203,69939
1.5000000000000002,3,8.208,1,6.439,29689
1.5000000000000002,0,7.229,0,7.229,68945
1.5000000000000002,3,9.815,1,7.738,26170
1.5000000000000002,3,7.066,2,5.719,21891
1.5000000000000002,2,8.147,1,7.07,8370
1.5000000000000002,2,8.511,1,6.47,49877
1.5000000000000002,4,7.97,3,6.605,60612
1.5000000000000002,2,9.766,3,6.019,81386
1.5000000000000002,3,7.957,0,6.679,50074
1.5000000000000002,4,8.276,4,8.276,102016
1.5000000000000002,0,6.732,1,5.11,37751
1.5000000000000002,2,7.809,0,5.946,29903
1.5000000000000002,1,7.589,0,5.602,28389
1.5000000000000002,0,7.964,2,7.448,80963
1.5000000000000002,2,8.899,1,5.378,19345
1.5000000000000002,4,7.116,3,6.326,65911
1.5000000000000002,1,8.277,2,5.557,71629
1.5000000000000002,3,8.687,0,6.81,35512
1.5000000000000002,4,8.272,3,6.484,51617
1.5000000000000002,4,8.189,2,7.778,76676
1.5000000000000002,2,8.81,3,6.35,25580
1.5000000000000002,1,8.262,2,7.709,152648
1.5000000000000002,3,7.298,1,7.17,29262
1.5000000000000002,3,7.565,2,7.039,17104
1.5000000000000002,3,7.846,3,7.846,33375
1.5000000000000002,3,7.943,3,7.943,41434
1.5000000000000002,0,7.747,0,7.747,43123
1.5000000000000002,2,8.959,3,8.553,56080
1.5000000000000002,3,7.689,0,5.377,89928
1.5000000000000002,0,8.839,4,6.588,135636
1.5000000000000002,1,7.552,4,5.78,55150
1.5000000000000002,3,8.825,3,8.825,42030
1.5000000000000002,0,8.4,0,8.4,21431
1.5000000000000002,1,6.483,0,6.051,42536
1.5000000000000002,2,7.582,0,7.426,166173
1.5000000000000002,3,7.831,1,7.49,42299
1.5000000000000002,1,8.148,4,6.3,83436
1.5000000000000002,0,8.653,4,7.844,52847
1.5000000000000002,2,8.832,2,8.832,39908
1.5000000000000002,1,8.311,4,7.435,29454
1.5000000000000002,3,9.921,0,6.054,66341
1.5000000000000002,3,8.54,2,4.457,20580
1.5000000000000002,0,7.194,3,7.134,24597
1.5000000000000002,4,7.999,0,6.305,60744
1.5000000000000002,2,7.725,4,7.055,17701
1.5000000000000002,3,8.601,0,7.174,20263
1.5000000000000002,1,9.128,4,7.046,70657
1.5000000000000002,1,7.499,2,6.358,40722
1.5000000000000002,0,7.61,0,7.61,34015
1.5000000000000002,0,9.811,0,9.811,27085
1.5000000000000002,4,8.216,0,4.549,116391
1.5000000000000002,4,9.017,2,5.262,31580
1.5000000000000002,0,7.902,4,5.516,17534
1.5000000000000002,1,8.364,2,6.208,81889
1.5000000000000002,4,8.455,0,6.747,39145
1.5000000000000002,0,8.451,0,8.451,44446
1.5000000000000002,4,8.849,4,8.849,29827
1.5000000000000002,2,9.741,2,9.741,31833
1.5000000000000002,0,8.357,1,5.356,23866
1.5000000000000002,3,7.281,1,7.174,108391
1.5000000000000002,4,8.193,0,7.11,18266
1.5000000000000002,0,8.412,1,6.086,25089
1.5000000000000002,3,8.076,1,6.647,60258
1.5000000000000002,4,8.262,0,7.009,19290
1.5000000000000002,1,9.014,4,7.243,32262
1.5000000000000002,3,7.566,3,7.566,85025
1.5000000000000002,4,9.589,2,6.024,51420
1.5000000000000002,3,9.56,0,6.071,46378
1.5000000000000002,1,7.83,2,6.725,90582
1.5000000000000002,4,8.386,2,6.487,32876
1.5000000000000002,0,6.929,2,6.795,65085
1.5000000000000002,4,8.894,1,6.419,42258
1.5000000000000002,1,8.13,3,6.493,40284
1.5000000000000002,0,7.762,2,5.954,230856
1.5000000000000002,1,8.365,3,8.023,75866
1.5000000000000002,2,7.622,1,7.126,95521
1.5000000000000002,1,8.921,4,7.805,16915
1.5000000000000002,1,8.146,3,6.707,91693
1.5000000000000002,2,9.211,0,7.065,66543
1.5000000000000002,1,8.095,4,6.318,117939
1.5000000000000002,4,8.622,2,7.428,51478
1.5000000000000002,0,7.87,4,7.706,16872
1.5000000000000002,0,8.849,1,6.163,112233
1.5000000000000002,3,7.48,3,7.48,21967
1.5000000000000002,4,9.168,4,9.168,22043
1.5000000000000002,2,9.138,3,6.044,48218
