$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.3,1,9.366,1,9.366,1680
6.3,0,7.168,0,7.168,5126
6.3,0,7.436,0,7.436,7999
6.3,0,8.023,1,7.774,4494
6.3,0,8.262,0,8.262,1680
6.3,1,8.607,0,6.823,5491
6.3,1,8.978,1,8.978,7796
6.3,1,7.911,1,7.911,2503
6.3,1,8.121,0,5.621,4956
6.3,1,7.787,1,7.787,1413
6.3,1,6.217,1,6.217,1781
6.3,1,9.1,1,9.1,1968
6.3,0,7.246,0,7.246,2189
6.3,1,7.611,1,7.611,11065
6.3,1,6.155,0,5.857,6450
6.3,1,6.627,1,6.627,2026
6.3,0,5.433,1,4.521,6946
6.3,1,6.263,1,6.263,11993
6.3,0,8.36,0,8.36,2317
6.3,1,6.443,1,6.443,1146
6.3,0,7.673,1,6.172,13002
6.3,0,7.365,1,6.929,7725
6.3,0,8.463,0,8.463,10800
6.3,0,7.824,0,7.824,29676
6.3,0,7.991,1,7.215,2963
6.3,1,7.476,1,7.476,4325
6.3,1,8.479,1,8.479,5421
6.3,0,6.915,0,6.915,621
6.3,1,8.794,1,8.794,2273
6.3,1,8.812,0,8.045,2655
6.3,0,5.972,0,5.972,6706
6.3,0,6.321,0,6.321,4312
6.3,1,6.089,0,6.018,1673
6.3,1,8.089,1,8.089,12002
6.3,1,7.781,0,7.213,2017
6.3,0,8.055,1,7.022,2190
6.3,1,6.744,1,6.744,5091
6.3,0,7.735,0,7.735,2263
6.3,1,9.606,1,9.606,1606
6.3,0,5.283,1,5.239,2771
6.3,0,6.729,1,5.706,3683
6.3,0,7.315,0,7.315,2225
6.3,0,7.024,0,7.024,2481
6.3,0,7.821,0,7.821,1960
6.3,1,6.887,1,6.887,6730
6.3,0,7.459,1,6.86,22512
6.3,1,8.836,1,8.836,13812
6.3,0,6.955,1,6.359,3097
6.3,0,7.241,0,7.241,8451
6.3,0,7.647,0,7.647,2421
6.3,1,8.009,1,8.009,6767
6.3,0,8.881,0,8.881,3882
6.3,0,7.298,0,7.298,389
6.3,1,7.458,1,7.458,250
6.3,1,7.465,0,6.269,6137
6.3,0,8.158,0,8.158,5627
6.3,0,7.724,0,7.724,10553
6.3,1,7.738,1,7.738,297
6.3,1,6.867,1,6.867,4711
6.3,1,10.049,0,5.907,2078
6.3,0,7.347,0,7.347,3636
6.3,0,8.457,0,8.457,14478
6.3,0,7.437,0,7.437,21810
6.3,0,6.728,0,6.728,4243
6.3,0,8.526,0,8.526,8810
6.3,0,8.67,0,8.67,2333
6.3,0,5.942,0,5.942,217
6.3,1,8.779,1,8.779,3138
6.3,1,6.963,1,6.963,15761
6.3,1,8.339,1,8.339,655
6.3,1,8.954,1,8.954,2569
6.3,1,6.768,0,6.2,8153
6.3,1,8.078,0,6.303,3370
6.3,0,7.882,1,5.527,7199
6.3,1,8.198,1,8.198,1928
6.3,1,7.454,1,7.454,4624
6.3,0,8.165,0,8.165,1947
6.3,0,7.044,1,5.929,2585
6.3,0,6.882,0,6.882,495
6.3,0,7.37,0,7.37,793
6.3,0,7.059,0,7.059,16874
6.3,0,7.646,1,7.616,6886
6.3,1,6.499,0,6.438,14125
6.3,1,7.517,1,7.517,6020
6.3,0,7.246,0,7.246,967
6.3,0,7.016,0,7.016,4481
6.3,1,6.786,1,6.786,4946
6.3,0,6.846,1,6.805,9521
6.3,1,7.091,0,5.754,12743
6.3,0,6.78,0,6.78,3812
6.3,1,7.644,1,7.644,669
6.3,1,7.291,1,7.291,10920
6.3,0,7.895,1,7.466,4903
6.3,1,6.922,1,6.922,2014
6.3,1,6.895,1,6.895,3159
6.3,0,7.038,0,7.038,7482
6.3,0,7.964,0,7.964,14357
6.3,1,6.412,0,6.289,6479
6.3,0,8.745,0,8.745,10602
6.3,1,9.641,1,9.641,680
