$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
3.6,2,8.286,0,8.277,32308
3.6,0,8.544,1,6.65,70230
3.6,0,7.629,0,7.629,42338
3.6,4,7.825,3,7.251,28750
3.6,2,7.811,2,7.811,66229
3.6,0,7.767,1,7.48,76176
3.6,0,7.429,3,6.742,55202
3.6,0,7.552,4,4.356,73213
3.6,3,7.995,1,6.795,70088
3.6,4,8.603,2,6.973,21884
3.6,1,7.344,2,7.085,46573
3.6,0,7.993,3,5.733,26409
3.6,1,8.143,1,8.143,33172
3.6,4,7.948,3,6.876,41811
3.6,3,7.426,3,7.426,80418
3.6,0,8.205,0,8.205,31104
3.6,1,7.796,3,6.306,80527
3.6,1,9.025,0,7.088,34308
3.6,0,8.187,3,6.514,60338
3.6,1,8.104,4,4.996,108778
3.6,1,8.692,1,8.692,41604
3.6,2,7.016,3,5.069,26000
3.6,2,8.958,4,6.59,67329
3.6,3,7.853,2,6.246,54850
3.6,1,9.429,1,9.429,33433
3.6,1,8.829,4,5.905,8126
3.6,0,7.86,4,6.291,26982
3.6,4,8.148,0,8.077,54039
3.6,0,8.971,2,7.268,45934
3.6,3,7.652,0,6.839,63537
3.6,4,7.769,0,7.234,64305
3.6,0,8.383,1,7.009,30506
3.6,0,7.615,2,7.557,30515
3.6,3,9.289,2,6.935,57249
3.6,1,7.946,4,6.383,31945
3.6,4,9.251,1,6.2,26556
3.6,3,8.418,2,4.431,28255
3.6,2,7.586,0,7.363,92083
3.6,1,8.162,1,8.162,37319
3.6,4,7.931,3,7.921,30991
3.6,2,7.852,1,7.108,128245
3.6,0,7.932,3,7.267,17934
3.6,1,7.675,4,7.482,26331
3.6,0,7.596,0,7.596,47308
3.6,2,8.23,0,6.93,158241
3.6,1,7.157,3,6.932,78972
3.6,0,8.579,4,6.919,26896
3.6,1,8.255,2,5.643,32487
3.6,4,9.154,2,6.942,35160
3.6,4,7.878,0,7.438,110387
3.6,2,8.595,0,7.629,31024
3.6,4,8.123,0,5.226,153331
3.6,0,7.469,1,5.424,20455
3.6,1,7.718,4,7.037,35049
3.6,2,7.466,2,7.466,44915
3.6,4,8.097,2,7.791,17809
3.6,3,8.802,4,6.23,14153
3.6,4,8.551,4,8.551,27938
3.6,3,8.383,2,6.997,16542
3.6,0,7.717,1,6.264,36786
3.6,3,7.778,2,7.22,34982
3.6,1,7.823,3,7.187,29418
3.6,0,8.624,3,7.015,13837
3.6,0,8.583,0,8.583,100684
3.6,4,7.476,1,5.583,43054
3.6,4,10.264,4,10.264,42729
3.6,2,7.693,1,7.132,37079
3.6,0,8.176,4,6.559,46367
3.6,3,7.97,3,7.97,160695
3.6,0,8.406,3,5.064,31284
3.6,0,8.278,2,6.336,58851
3.6,1,8.201,2,5.784,21148
3.6,1,7.869,1,7.869,75718
3.6,3,8.292,3,8.292,25463
3.6,3,9.182,1,7.725,38614
3.6,1,7.857,2,6.181,23228
3.6,4,8.516,2,5.661,43940
3.6,4,8.699,2,7.031,47845
3.6,0,7.494,0,7.494,23332
3.6,2,7.619,0,7.089,82100
3.6,4,8.268,0,5.544,179897
3.6,0,8.68,2,6.702,42135
3.6,0,7.8,0,7.8,48099
3.6,0,7.446,1,6.666,57183
3.6,3,8.858,1,7.656,64030
3.6,1,7.682,0,7.071,80450
3.6,3,8.008,3,8.008,20049
3.6,0,8.603,2,6.567,46550
3.6,4,8.429,2,7.712,42766
3.6,3,7.874,2,6.498,32185
3.6,1,7.499,3,6.012,69804
3.6,0,7.452,4,7.062,136418
3.6,1,8.987,1,8.987,16442
3.6,1,7.877,4,7.795,25305
3.6,2,8.346,4,6.85,36917
3.6,1,8.069,0,6.93,41306
3.6,2,7.914,4,7.472,31050
3.6,4,9.561,4,9.561,69637
3.6,1,7.95,3,7.267,77377
3.6,0,7.655,4,5.967,43298
