$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,0,8.574,0,8.574,5812
10.399999999999991,2,8.36,0,7.559,767
10.399999999999991,1,8.174,1,8.174,564
10.399999999999991,2,,,,0
10.399999999999991,0,8.702,0,8.702,572
10.399999999999991,2,7.549,2,7.549,749
10.399999999999991,2,,,,0
10.399999999999991,2,8.596,2,8.596,34685
10.399999999999991,1,8.731,1,8.731,549
10.399999999999991,0,,,,0
10.399999999999991,1,8.85,0,8.661,3714
10.399999999999991,2,,,,0
10.399999999999991,0,9.336,0,9.336,527
10.399999999999991,1,,,,0
10.399999999999991,1,9.44,1,9.44,966
10.399999999999991,0,,,,0
10.399999999999991,0,8.712,0,8.712,591
10.399999999999991,0,,,,0
10.399999999999991,0,7.873,0,7.873,22107
10.399999999999991,0,,,,0
10.399999999999991,2,7.789,2,7.789,648
10.399999999999991,2,9.513,2,9.513,534
10.399999999999991,1,,,,0
10.399999999999991,0,8.495,0,8.495,580
10.399999999999991,1,,,,0
10.399999999999991,0,8.096,0,8.096,651
10.399999999999991,0,8.446,0,8.446,604
10.399999999999991,2,9.313,2,9.313,7314
10.399999999999991,0,9.7,0,9.7,473
10.399999999999991,1,8.058,2,7.838,685
10.399999999999991,0,,,,0
10.399999999999991,0,,,,0
10.399999999999991,1,9.884,1,9.884,570
10.399999999999991,2,8.607,2,8.607,678
10.399999999999991,1,9.364,1,9.364,546
10.399999999999991,1,,,,0
10.399999999999991,1,8.092,1,8.092,635
10.399999999999991,0,,,,0
10.399999999999991,1,,,,0
10.399999999999991,1,9.452,1,9.452,665
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,1,,,,0
10.399999999999991,1,10.771,1,10.771,5568
10.399999999999991,2,,,,0
10.399999999999991,1,7.779,1,7.779,593
10.399999999999991,2,8.105,2,8.105,669
10.399999999999991,1,8.435,1,8.435,426
10.399999999999991,0,8.473,0,8.473,590
10.399999999999991,0,9.673,0,9.673,539
10.399999999999991,1,8.98,1,8.98,1140
10.399999999999991,1,,,,0
10.399999999999991,1,,,,0
10.399999999999991,2,8.375,2,8.375,583
10.399999999999991,1,8.251,1,8.251,715
10.399999999999991,0,9.295,0,9.295,676
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,0,,,,0
10.399999999999991,2,8.574,2,8.574,514
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,0,9.492,0,9.492,496
10.399999999999991,1,,,,0
10.399999999999991,1,,,,0
10.399999999999991,1,,,,0
10.399999999999991,0,8.932,0,8.932,548
10.399999999999991,2,8.679,2,8.679,3528
10.399999999999991,1,,,,0
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,2,,,,0
10.399999999999991,2,,,,0
10.399999999999991,0,9.081,0,9.081,2052
10.399999999999991,0,,,,0
10.399999999999991,2,7.986,2,7.986,1049
10.399999999999991,0,8.579,0,8.579,18175
10.399999999999991,0,9.434,2,8.992,7709
10.399999999999991,1,,,,0
10.399999999999991,0,8.313,0,8.313,869
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,2,,,,0
10.399999999999991,0,,,,0
10.399999999999991,1,7.905,1,7.905,24633
10.399999999999991,1,,,,0
10.399999999999991,2,,,,0
10.399999999999991,2,,,,0
10.399999999999991,2,9.124,2,9.124,3699
10.399999999999991,0,7.941,0,7.941,551
10.399999999999991,0,9.09,2,8.372,2569
10.399999999999991,1,9.383,1,9.383,552
10.399999999999991,2,8.889,2,8.889,4590
10.399999999999991,1,,,,0
10.399999999999991,0,,,,0
10.399999999999991,1,8.12,1,8.12,666
10.399999999999991,0,7.756,0,7.756,493
10.399999999999991,0,8.032,0,8.032,616
