$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
8.1,1,8.175,1,8.175,1470
8.1,0,6.679,0,6.679,315
8.1,1,8.778,1,8.778,329
8.1,1,7.94,1,7.94,16434
8.1,1,7.324,1,7.324,320
8.1,1,7.875,0,7.827,15217
8.1,0,8.985,0,8.985,497
8.1,1,7.721,1,7.721,259
8.1,1,6.772,1,6.772,378
8.1,0,7.234,0,7.234,430
8.1,1,6.422,0,6.107,5727
8.1,0,5.931,0,5.931,341
8.1,1,6.639,0,6.164,3689
8.1,0,8.021,0,8.021,376
8.1,1,7.681,0,7.292,1674
8.1,1,7.33,1,7.33,2271
8.1,1,9.195,1,9.195,221
8.1,1,7.85,1,7.85,605
8.1,1,7.405,1,7.405,3552
8.1,1,6.281,0,5.784,4178
8.1,1,6.501,1,6.501,445
8.1,1,7.848,1,7.848,366
8.1,0,7.273,0,7.273,570
8.1,0,7.381,0,7.381,410
8.1,0,7.91,0,7.91,366
8.1,0,6.521,0,6.521,402
8.1,0,7.062,1,6.306,3411
8.1,0,7.058,0,7.058,384
8.1,1,8.335,1,8.335,315
8.1,1,7.428,1,7.428,4013
8.1,0,9.131,1,6.536,6260
8.1,0,7.391,0,7.391,393
8.1,1,6.825,1,6.825,339
8.1,0,6.539,0,6.539,385
8.1,1,7.461,1,7.461,2069
8.1,0,6.717,0,6.717,14415
8.1,1,6.993,1,6.993,9719
8.1,0,8.659,0,8.659,262
8.1,1,7.606,0,7.492,10485
8.1,0,7.654,0,7.654,4956
8.1,1,6.884,0,6.654,1246
8.1,0,8.254,0,8.254,291
8.1,1,7.599,0,7.592,889
8.1,1,8.248,1,8.248,367
8.1,0,7.803,0,7.803,1266
8.1,0,7.8,0,7.8,323
8.1,1,7.362,0,7.153,2061
8.1,1,8.646,1,8.646,5435
8.1,1,7.11,0,6.584,3840
8.1,0,7.591,0,7.591,313
8.1,0,7.809,1,6.463,1701
8.1,1,5.596,1,5.596,312
8.1,1,6.492,1,6.492,336
8.1,1,7.942,1,7.942,1451
8.1,0,8.306,1,8.033,6418
8.1,0,8.748,0,8.748,358
8.1,1,,,,0
8.1,0,7.447,0,7.447,328
8.1,0,8.225,0,8.225,332
8.1,0,7.675,0,7.675,4595
8.1,1,8.399,1,8.399,1293
8.1,1,8.14,1,8.14,453
8.1,0,7.756,0,7.756,353
8.1,1,7.821,1,7.821,2197
8.1,0,7.152,0,7.152,3322
8.1,0,9.057,0,9.057,2296
8.1,0,6.74,0,6.74,1006
8.1,0,6.855,0,6.855,3275
8.1,1,7.951,1,7.951,352
8.1,0,8.028,0,8.028,1926
8.1,1,7.294,1,7.294,363
8.1,0,6.351,0,6.351,427
8.1,1,6.848,1,6.848,361
8.1,1,8.422,1,8.422,446
8.1,1,8.382,1,8.382,354
8.1,1,6.572,1,6.572,316
8.1,0,8.121,0,8.121,234
8.1,1,7.704,1,7.704,535
8.1,0,6.753,0,6.753,409
8.1,1,6.852,1,6.852,304
8.1,1,7.134,1,7.134,6780
8.1,0,6.242,0,6.242,678
8.1,0,6.052,0,6.052,350
8.1,1,7.455,0,5.919,8075
8.1,0,7.064,1,6.507,1394
8.1,0,8.434,0,8.434,379
8.1,0,7.798,0,7.798,379
8.1,1,7.001,0,6.161,4469
8.1,1,7.659,0,6.751,3765
8.1,1,,,,0
8.1,0,6.666,0,6.666,459
8.1,1,8.71,0,8.342,2531
8.1,1,7.815,1,7.815,3520
8.1,0,,,,0
8.1,0,6.733,0,6.733,422
8.1,0,7.036,0,7.036,405
8.1,0,6.596,0,6.596,435
8.1,0,8.444,0,8.444,1480
8.1,0,7.994,0,7.994,603
8.1,0,8.508,1,7.235,7973
