$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
11.5,7,,,,0
11.5,9,,,,0
11.5,0,,,,0
11.5,2,,,,0
11.5,1,,,,0
11.5,3,8.667,3,8.667,2214
11.5,4,9.727,4,9.727,8298
11.5,1,8.503,1,8.503,2061
11.5,5,9.188,5,9.188,2177
11.5,9,,,,0
11.5,1,,,,0
11.5,6,9.152,1,9.039,2303
11.5,6,9.693,6,9.693,7053
11.5,7,,,,0
11.5,0,,,,0
11.5,1,,,,0
11.5,8,9.336,8,9.336,31349
11.5,2,,,,0
11.5,9,,,,0
11.5,2,,,,0
11.5,9,,,,0
11.5,8,9.102,2,8.524,8307
11.5,3,,,,0
11.5,1,,,,0
11.5,6,,,,0
11.5,1,10.104,1,10.104,2155
11.5,7,,,,0
11.5,8,8.693,8,8.693,1732
11.5,3,,,,0
11.5,0,8.955,0,8.955,1937
11.5,9,,,,0
11.5,7,8.699,7,8.699,2273
11.5,0,9.605,0,9.605,1832
11.5,7,,,,0
11.5,6,10.207,6,10.207,2090
11.5,0,,,,0
11.5,2,,,,0
11.5,0,10.932,0,10.932,2047
11.5,6,10.021,6,10.021,2339
11.5,9,8.494,9,8.494,2098
11.5,3,9.793,3,9.793,2411
11.5,8,8.729,5,8.278,2319
11.5,4,,,,0
11.5,5,9.808,5,9.808,2269
11.5,1,,,,0
11.5,2,8.459,2,8.459,1931
11.5,5,,,,0
11.5,8,,,,0
11.5,0,,,,0
11.5,6,,,,0
11.5,6,8.162,8,7.489,2399
11.5,2,,,,0
11.5,2,,,,0
11.5,9,,,,0
11.5,6,9.78,6,9.78,2487
11.5,1,9.034,8,8.883,177335
11.5,3,8.911,3,8.911,2016
11.5,6,,,,0
11.5,2,,,,0
11.5,4,,,,0
11.5,6,8.279,2,8.175,2021
11.5,4,,,,0
11.5,6,,,,0
11.5,6,,,,0
11.5,8,,,,0
11.5,5,9.456,2,7.732,49982
11.5,2,9.063,2,9.063,76039
11.5,7,9.623,4,9.509,172735
11.5,3,9.955,3,9.955,178172
11.5,8,10.323,8,10.323,30922
11.5,4,,,,0
11.5,7,9.391,7,9.391,2214
11.5,8,,,,0
11.5,2,,,,0
11.5,6,9.788,6,9.788,176532
11.5,6,9.214,6,9.214,2241
11.5,3,,,,0
11.5,1,,,,0
11.5,5,,,,0
11.5,0,9.686,8,8.468,92220
11.5,5,8.983,5,8.983,2290
11.5,8,,,,0
11.5,4,,,,0
11.5,7,,,,0
11.5,0,,,,0
11.5,9,,,,0
11.5,5,8.636,5,8.636,2430
11.5,1,,,,0
11.5,8,,,,0
11.5,3,8.893,3,8.893,2152
11.5,1,9.149,1,9.149,150437
11.5,4,,,,0
11.5,8,10.183,8,10.183,2332
11.5,0,,,,0
11.5,7,,,,0
11.5,2,,,,0
11.5,7,9.235,7,9.235,2273
11.5,9,,,,0
11.5,9,9.302,9,9.302,1929
11.5,8,8.644,0,8.077,2708
