$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
10.9,1,,,,0
10.9,3,9.27,3,9.27,132848
10.9,1,9.347,4,8.33,27324
10.9,1,,,,0
10.9,1,9.464,1,9.464,90049
10.9,0,8.82,9,8.45,88371
10.9,8,,,,0
10.9,4,8.333,4,8.333,83888
10.9,7,9.048,2,7.533,335773
10.9,8,9.005,8,9.005,2104
10.9,3,8.259,3,8.259,2140
10.9,4,8.303,4,8.303,2283
10.9,4,8.787,0,8.397,290711
10.9,2,8.835,2,8.835,2173
10.9,4,,,,0
10.9,5,,,,0
10.9,0,9.327,0,9.327,2198
10.9,2,8.906,2,8.906,2418
10.9,8,9.145,8,9.145,10640
10.9,2,,,,0
10.9,2,9.743,9,8.97,143198
10.9,9,9.147,9,9.147,34976
10.9,3,,,,0
10.9,3,9.487,3,9.487,2288
10.9,2,8.387,2,8.387,2339
10.9,9,9.314,0,8.455,175630
10.9,5,8.684,5,8.684,2018
10.9,0,9.264,0,9.264,51087
10.9,4,10.06,4,10.06,2351
10.9,4,7.913,4,7.913,2196
10.9,5,9.168,5,9.168,2118
10.9,0,8.538,6,7.812,1999
10.9,9,9.376,9,9.376,46111
10.9,7,,,,0
10.9,6,9.677,3,9.206,38676
10.9,1,8.738,2,8.497,2220
10.9,8,,,,0
10.9,7,9.022,7,9.022,2356
10.9,1,8.968,2,8.349,139475
10.9,2,8.591,2,8.591,8536
10.9,5,7.741,8,7.55,2373
10.9,2,8.949,2,8.949,96895
10.9,5,,,,0
10.9,7,9.39,7,9.39,2304
10.9,0,8.447,0,8.447,2132
10.9,5,10.189,5,10.189,25582
10.9,8,8.561,2,7.873,7231
10.9,0,9.005,1,8.84,179992
10.9,6,9.923,6,9.923,2444
10.9,0,9.439,0,9.439,2057
10.9,8,8.828,8,8.828,2112
10.9,8,8.851,0,8.676,167188
10.9,7,8.755,7,8.755,1872
10.9,4,8.251,4,8.251,2210
10.9,8,8.456,2,8.435,179190
10.9,9,9.734,9,9.734,2003
10.9,0,8.763,0,8.763,2394
10.9,2,9.128,5,8.231,90580
10.9,2,,,,0
10.9,6,8.569,6,8.569,144914
10.9,4,8.911,4,8.911,73740
10.9,2,8.189,2,8.189,2130
10.9,7,8.484,7,8.484,2287
10.9,5,8.719,5,8.719,72847
10.9,6,9.893,6,9.893,2415
10.9,7,8.462,8,8.231,2243
10.9,7,,,,0
10.9,6,9.238,7,8.762,161717
10.9,4,10.059,4,10.059,27544
10.9,5,8.622,0,8.135,2292
10.9,9,9.669,9,9.669,61274
10.9,3,,,,0
10.9,1,8.401,1,8.401,97712
10.9,6,,,,0
10.9,9,,,,0
10.9,9,9.41,9,9.41,2024
10.9,4,8.523,9,8.385,160935
10.9,8,,,,0
10.9,6,,,,0
10.9,7,9.052,7,9.052,40598
10.9,3,8.462,3,8.462,2028
10.9,9,,,,0
10.9,9,8.833,9,8.833,1933
10.9,6,10.171,6,10.171,240461
10.9,7,,,,0
10.9,8,8.655,8,8.655,2241
10.9,9,9.707,9,9.707,14576
10.9,5,8.872,1,8.115,2499
10.9,6,9.427,6,9.427,18106
10.9,7,,,,0
10.9,1,9.097,1,9.097,1991
10.9,7,,,,0
10.9,5,,,,0
10.9,5,8.636,5,8.636,2294
10.9,0,10.342,0,10.342,2139
10.9,5,8.933,8,8.291,139153
10.9,2,,,,0
10.9,3,,,,0
10.9,1,9.024,1,9.024,1979
10.9,3,8.619,2,8.186,411673
