$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.1,2,9.483,3,7.024,75476
6.1,2,7.689,0,6.724,24013
6.1,3,7.804,1,7.193,60640
6.1,4,8.903,1,6.733,20602
6.1,0,8.47,0,8.47,38055
6.1,3,9.266,3,9.266,76846
6.1,0,8.427,1,7.341,26626
6.1,0,8.284,0,8.284,27812
6.1,1,9.278,0,8.776,26403
6.1,0,7.918,0,7.918,11609
6.1,0,8.388,3,7.197,26427
6.1,4,8.918,2,7.575,58498
6.1,1,8.262,3,6.223,27086
6.1,4,8.938,0,5.76,23916
6.1,3,8.136,3,8.136,37017
6.1,4,8.103,1,7.718,58767
6.1,0,7.521,2,6.684,27016
6.1,4,8.914,4,8.914,49008
6.1,0,8.607,0,8.607,21474
6.1,2,9.747,1,6.02,66538
6.1,1,8.908,0,7.737,73841
6.1,4,9.4,3,8.84,68857
6.1,0,8.573,3,6.68,73561
6.1,1,7.005,1,7.005,39704
6.1,4,11.324,4,11.324,85090
6.1,2,8.603,1,7.6,99162
6.1,2,6.876,3,6.655,37843
6.1,2,8.76,2,8.76,26236
6.1,4,7.841,4,7.841,68236
6.1,1,9.762,1,9.762,38314
6.1,0,8.336,4,5.899,69451
6.1,3,7.764,3,7.764,38222
6.1,3,10.241,0,5.781,23613
6.1,4,9.37,3,7.272,97774
6.1,0,9.922,2,6.784,18313
6.1,4,8.172,4,8.172,18958
6.1,1,6.677,0,6.054,58208
6.1,0,8.361,0,8.361,156360
6.1,4,8.174,2,7.194,42223
6.1,3,7.709,0,7.619,20058
6.1,1,8.596,1,8.596,33166
6.1,4,7.903,3,6.217,26653
6.1,0,9.611,4,6.25,87710
6.1,0,7.72,4,7.405,33334
6.1,3,8.119,1,5.732,33801
6.1,0,7.841,0,7.841,41023
6.1,1,8.134,0,7.709,94839
6.1,3,8.276,4,7.938,54579
6.1,2,9.09,4,7.692,46466
6.1,1,7.751,0,6.524,34208
6.1,4,9.376,4,9.376,65329
6.1,0,7.946,4,7.578,22475
6.1,2,8.265,3,6.294,84324
6.1,1,6.9,0,6.831,13535
6.1,1,9.002,3,5.961,33602
6.1,3,8.946,0,6.951,39307
6.1,0,8.805,0,8.805,29877
6.1,2,8.302,1,7.11,52637
6.1,3,8.164,0,7.658,17563
6.1,0,7.887,0,7.887,53326
6.1,2,7.939,4,7.879,54352
6.1,1,7.341,0,7.312,36815
6.1,1,7.346,0,6.46,114999
6.1,0,10.42,0,10.42,115818
6.1,4,7.787,2,6.669,129187
6.1,1,8.739,1,8.739,35803
6.1,4,8.384,1,7.891,52634
6.1,2,7.4,1,5.499,23873
6.1,0,7.666,0,7.666,25285
6.1,3,7.896,0,6.614,24440
6.1,1,10.024,4,5.712,59566
6.1,4,8.729,0,7.732,22773
6.1,1,9.197,2,8.037,47993
6.1,1,8.274,1,8.274,91709
6.1,2,8.305,1,6.444,85589
6.1,1,7.276,1,7.276,27599
6.1,4,8.809,3,6.952,32480
6.1,4,7.989,1,6.681,47163
6.1,1,8.634,2,6.592,67622
6.1,0,7.034,3,6.824,59721
6.1,0,8.616,0,8.616,37166
6.1,3,6.791,3,6.791,82201
6.1,4,8.392,4,8.392,12253
6.1,2,8.389,1,5.534,82740
6.1,0,7.304,0,7.304,29438
6.1,4,8.885,3,6.125,73863
6.1,4,7.621,2,5.99,132903
6.1,1,7.297,1,7.297,16245
6.1,1,7.954,0,7.399,22551
6.1,4,9.025,0,8.989,88321
6.1,3,9.444,1,8.727,58316
6.1,2,9.209,0,7.296,52450
6.1,3,7.657,3,7.657,81972
6.1,4,6.652,1,6.278,47548
6.1,0,8.73,2,7.618,65084
6.1,1,7.436,3,7.109,84444
6.1,3,8.097,3,8.097,53709
6.1,4,7.961,4,7.961,38163
6.1,1,8.749,4,8.011,27148
6.1,4,9.58,4,9.58,23456
