$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
7.9,2,8.794,0,8.07,71815
7.9,0,8.17,1,8.136,40628
7.9,2,7.207,0,6.98,6852
7.9,2,8.363,2,8.363,19385
7.9,0,6.596,1,6.02,30720
7.9,2,7.859,2,7.859,29140
7.9,3,7.796,2,6.804,21313
7.9,1,8.054,3,7.294,63918
7.9,4,9.713,4,9.713,35281
7.9,0,6.935,2,6.643,20237
7.9,1,9.091,2,6.273,78084
7.9,4,8.042,4,8.042,15118
7.9,2,7.595,2,7.595,9868
7.9,3,7.687,2,7.589,42887
7.9,1,8.658,3,8.135,67852
7.9,1,8.578,3,7.487,46557
7.9,1,8.766,0,6.898,105815
7.9,2,8.992,2,8.992,35851
7.9,3,7.345,2,7.181,211883
7.9,3,6.845,4,6.095,17910
7.9,0,8.638,0,8.638,15064
7.9,2,8.431,0,7.413,27297
7.9,2,8.494,2,8.494,25140
7.9,4,7.899,4,7.899,28635
7.9,0,8.483,2,8.281,108629
7.9,1,9.28,3,6.309,167417
7.9,3,8.678,0,7.894,30048
7.9,4,8.397,2,7.327,12938
7.9,3,8.108,2,7.396,48173
7.9,1,7.818,4,6.997,18616
7.9,4,8.311,4,8.311,57110
7.9,0,7.643,3,7.184,75896
7.9,4,8.268,0,8.042,80342
7.9,3,7.731,3,7.731,23928
7.9,0,7.452,1,7.227,109105
7.9,4,8.926,4,8.926,32773
7.9,3,7.435,3,7.435,29544
7.9,2,8.386,2,8.386,8776
7.9,2,8.055,2,8.055,21631
7.9,2,8.152,2,8.152,105151
7.9,1,8.717,4,8.659,46366
7.9,1,8.305,4,7.661,67795
7.9,2,7.381,0,6.854,49805
7.9,3,7.939,4,7.647,53295
7.9,1,8.229,2,5.965,32336
7.9,1,7.24,3,6.563,81295
7.9,3,9.286,1,7.744,67193
7.9,2,8.058,2,8.058,19575
7.9,3,6.956,3,6.956,10023
7.9,2,8.279,1,8.19,43222
7.9,0,7.691,2,7.501,22748
7.9,1,8.81,1,8.81,39619
7.9,4,7.901,4,7.901,100245
7.9,4,7.388,1,5.53,48029
7.9,4,8.069,4,8.069,79620
7.9,4,8.345,4,8.345,13507
7.9,2,8.085,0,7.536,106657
7.9,2,7.598,1,7.085,49368
7.9,0,8.888,0,8.888,18665
7.9,2,8.714,3,7.474,45669
7.9,2,7.872,1,7.43,19823
7.9,0,8.241,0,8.241,17415
7.9,4,8.645,4,8.645,62003
7.9,3,8.067,3,8.067,66721
7.9,3,9.125,1,7.532,28372
7.9,0,6.297,0,6.297,50614
7.9,0,8.223,2,7.997,25210
7.9,2,8.303,2,8.303,15640
7.9,1,8.526,2,7.387,32779
7.9,0,7.403,0,7.403,7930
7.9,2,8.23,0,6.628,20543
7.9,1,8.562,4,6.842,133514
7.9,2,8.137,4,7.059,78791
7.9,0,7.556,4,7.364,31610
7.9,4,7.546,3,6.24,33886
7.9,0,8.006,0,8.006,1186
7.9,3,9.711,3,9.711,66218
7.9,2,7.351,2,7.351,14056
7.9,3,8.343,4,7.674,42107
7.9,2,7.674,2,7.674,67715
7.9,0,7.895,0,7.895,26701
7.9,0,7.241,2,7.105,42397
7.9,0,6.864,4,6.639,15061
7.9,1,7.763,4,6.769,76482
7.9,2,9.388,2,9.388,33342
7.9,4,7.38,2,6.927,109296
7.9,0,7.871,3,6.55,67571
7.9,0,8.091,0,8.091,136343
7.9,3,7.886,4,6.649,26369
7.9,3,7.906,1,7.116,16981
7.9,0,9.428,0,9.428,20508
7.9,2,8.616,2,8.616,118274
7.9,0,7.496,4,7.002,77160
7.9,4,8.845,4,8.845,46091
7.9,3,8.867,3,8.867,19133
7.9,1,8.042,1,8.042,12674
7.9,0,7.696,0,7.696,32084
7.9,2,8.425,4,7.123,37475
7.9,4,7.739,2,6.488,41398
7.9,0,8.446,2,8.189,33043
