$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.93,,
0.0,0.0,0.1,0.1,0.93,,
0.0,0.0,0.2,0.2,0.926,,
0.0,0.0,0.3,0.3,0.924,,
0.0,0.0,0.4,0.4,0.902,,
0.0,0.0,0.5,0.5,0.93,,
0.0,0.0,0.6,0.6,0.894,,
0.0,0.0,0.7,0.7,0.92,,
0.0,0.0,0.8,0.8,0.91,,
0.0,0.0,0.9,0.9,0.896,,
0.0,0.0,1.0,1.0,0.886,,
0.0,0.0,1.1,1.1,0.864,,
0.0,0.0,1.2,1.2,0.868,,
0.0,0.0,1.3,1.3,0.842,,
0.0,0.0,1.4,1.4,0.848,,
0.0,0.0,1.5,1.5,0.82,,
0.0,0.0,1.6,1.6,0.804,,
0.0,0.0,1.7,1.7,0.758,,
0.0,0.0,1.8,1.8,0.728,,
0.0,0.0,1.9,1.9,0.7,,
0.0,0.0,2.0,2.0,0.7,,
0.0,0.0,2.1,2.1,0.67,,
0.0,0.0,2.2,2.2,0.65,,
0.0,0.0,2.3,2.3,0.604,,
0.0,0.0,2.4,2.4,0.538,,
0.0,0.0,2.5,2.5,0.536,,
0.0,0.0,2.6,2.6,0.498,,
0.0,0.0,2.7,2.7,0.478,,
0.0,0.0,2.8,2.8,0.434,,
0.0,0.0,2.9,2.9,0.428,,
0.0,0.0,3.0,3.0,0.38,,
0.0,0.0,3.1,3.1,0.378,,
0.0,0.0,3.2,3.2,0.396,,
0.0,0.0,3.3,3.3,0.328,,
0.0,0.0,3.4,3.4,0.276,,
0.0,0.0,3.5,3.5,0.28,,
0.0,0.0,3.6,3.6,0.264,,
0.0,0.0,3.7,3.7,0.248,,
0.0,0.0,3.8,3.8,0.224,,
0.0,0.0,3.9,3.9,0.294,,
0.0,0.0,4.0,4.0,0.214,,
0.0,0.0,4.1,4.1,0.224,,
0.0,0.0,4.2,4.2,0.206,,
0.0,0.0,4.3,4.3,0.24,,
0.0,0.0,4.4,4.4,0.196,,
0.0,0.0,4.5,4.5,0.214,,
0.0,0.0,4.6,4.6,0.202,,
0.0,0.0,4.7,4.7,0.21,,
0.0,0.0,4.8,4.8,0.248,,
0.0,0.0,4.9,4.9,0.208,,
0.0,0.0,5.0,5.0,0.212,,
0.0,0.0,5.1,5.1,0.214,,
0.0,0.0,5.2,5.2,0.182,,
0.0,0.0,5.3,5.3,0.208,,
0.0,0.0,5.4,5.4,0.216,,
0.0,0.0,5.5,5.5,0.212,,
0.0,0.0,5.6,5.6,0.244,,
0.0,0.0,5.7,5.7,0.216,,
0.0,0.0,5.8,5.8,0.178,,
0.0,0.0,5.9,5.9,0.19,,
0.0,0.0,6.0,6.0,0.186,,
0.0,0.0,6.1,6.1,0.22,,
0.0,0.0,6.2,6.2,0.172,,
0.0,0.0,6.3,6.3,0.184,,
0.0,0.0,6.4,6.4,0.22,,
0.0,0.0,6.5,6.5,0.22,,
0.0,0.0,6.6,6.6,0.218,,
0.0,0.0,6.7,6.7,0.174,,
0.0,0.0,6.8,6.8,0.186,,
0.0,0.0,6.9,6.9,0.206,,
0.0,0.0,7.0,7.0,0.192,,
0.0,0.0,7.1,7.1,0.18,,
0.0,0.0,7.2,7.2,0.172,,
0.0,0.0,7.3,7.3,0.19,,
0.0,0.0,7.4,7.4,0.196,,
0.0,0.0,7.5,7.5,0.186,,
0.0,0.0,7.6,7.6,0.21,,
0.0,0.0,7.7,7.7,0.2,,
0.0,0.0,7.8,7.8,0.218,,
0.0,0.0,7.9,7.9,0.208,,
0.0,0.0,8.0,8.0,0.19,,
0.0,0.0,8.1,8.1,0.198,,
0.0,0.0,8.2,8.2,0.226,,
0.0,0.0,8.3,8.3,0.194,,
0.0,0.0,8.4,8.4,0.196,,
0.0,0.0,8.5,8.5,0.206,,
0.0,0.0,8.6,8.6,0.22,,
0.0,0.0,8.7,8.7,0.228,,
0.0,0.0,8.8,8.8,0.19,,
0.0,0.0,8.9,8.9,0.206,,
0.0,0.0,9.0,9.0,0.188,,
0.0,0.0,9.1,9.1,0.23,,
0.0,0.0,9.2,9.2,0.194,,
0.0,0.0,9.3,9.3,0.216,,
0.0,0.0,9.4,9.4,0.224,,
0.0,0.0,9.5,9.5,0.166,,
0.0,0.0,9.6,9.6,0.19,,
0.0,0.0,9.7,9.7,0.202,,
0.0,0.0,9.8,9.8,0.204,,
0.0,0.0,9.9,9.9,0.212,,
0.0,0.0,10.0,10.0,0.184,,
0.0,0.0,10.1,10.1,0.178,,
0.0,0.0,10.2,10.2,0.19,,
0.0,0.0,10.3,10.3,0.222,,
0.0,0.0,10.4,10.4,0.204,,
0.0,0.0,10.5,10.5,0.218,,
0.0,0.0,10.6,10.6,0.208,,
0.0,0.0,10.7,10.7,0.186,,
0.0,0.0,10.8,10.8,0.214,,
0.0,0.0,10.9,10.9,0.2,,
0.0,0.0,11.0,11.0,0.186,,
0.0,0.0,11.1,11.1,0.2,,
0.0,0.0,11.2,11.2,0.19,,
0.0,0.0,11.3,11.3,0.228,,
0.0,0.0,11.4,11.4,0.206,,
0.0,0.0,11.5,11.5,0.204,,
0.0,0.0,11.6,11.6,0.194,,
0.0,0.0,11.7,11.7,0.218,,
0.0,0.0,11.8,11.8,0.194,,
0.0,0.0,11.9,11.9,0.232,,
0.0,0.0,12.0,12.0,0.204,,
0.0,0.0,12.1,12.1,0.2,,
0.0,0.0,12.2,12.2,0.226,,
0.0,0.0,12.3,12.3,0.188,,
0.0,0.0,12.4,12.4,0.14,,
0.0,0.0,12.5,12.5,0.198,,
0.0,0.0,12.6,12.6,0.18,,
0.0,0.0,12.7,12.7,0.204,,
0.0,0.0,12.8,12.8,0.214,,
0.0,0.0,12.9,12.9,0.216,,
0.0,0.0,13.0,13.0,0.19,,
0.0,0.0,13.1,13.1,0.194,,
0.0,0.0,13.2,13.2,0.204,,
0.0,0.0,13.3,13.3,0.19,,
0.0,0.0,13.4,13.4,0.216,,
0.0,0.0,13.5,13.5,0.194,,
0.0,0.0,13.6,13.6,0.206,,
0.0,0.0,13.7,13.7,0.202,,
0.0,0.0,13.8,13.8,0.184,,
0.0,0.0,13.9,13.9,0.198,,
0.0,0.0,14.0,14.0,0.196,,
0.0,0.0,14.1,14.1,0.2,,
0.0,0.0,14.2,14.2,0.2,,
0.0,0.0,14.3,14.3,0.218,,
0.0,0.0,14.4,14.4,0.232,,
0.0,0.0,14.5,14.5,0.202,,
0.0,0.0,14.6,14.6,0.168,,
0.0,0.0,14.7,14.7,0.21,,
0.0,0.0,14.8,14.8,0.192,,
0.0,0.0,14.9,14.9,0.21,,
0.0,0.0,15.0,15.0,0.202,,
0.1,0.1,0.0,0.0,0.948,,
0.1,0.1,0.1,0.1,0.946,,
0.1,0.1,0.2,0.2,0.926,,
0.1,0.1,0.3,0.3,0.936,,
0.1,0.1,0.4,0.4,0.918,,
0.1,0.1,0.5,0.5,0.936,,
0.1,0.1,0.6,0.6,0.934,,
0.1,0.1,0.7,0.7,0.922,,
0.1,0.1,0.8,0.8,0.89,,
0.1,0.1,0.9,0.9,0.882,,
0.1,0.1,1.0,1.0,0.89,,
0.1,0.1,1.1,1.1,0.894,,
0.1,0.1,1.2,1.2,0.876,,
0.1,0.1,1.3,1.3,0.868,,
0.1,0.1,1.4,1.4,0.878,,
0.1,0.1,1.5,1.5,0.796,,
0.1,0.1,1.6,1.6,0.842,,
0.1,0.1,1.7,1.7,0.802,,
0.1,0.1,1.8,1.8,0.766,,
0.1,0.1,1.9,1.9,0.748,,
0.1,0.1,2.0,2.0,0.722,,
0.1,0.1,2.1,2.1,0.688,,
0.1,0.1,2.2,2.2,0.684,,
0.1,0.1,2.3,2.3,0.624,,
0.1,0.1,2.4,2.4,0.604,,
0.1,0.1,2.5,2.5,0.588,,
0.1,0.1,2.6,2.6,0.556,,
0.1,0.1,2.7,2.7,0.518,,
0.1,0.1,2.8,2.8,0.45,,
0.1,0.1,2.9,2.9,0.476,,
0.1,0.1,3.0,3.0,0.384,,
0.1,0.1,3.1,3.1,0.352,,
0.1,0.1,3.2,3.2,0.33,,
0.1,0.1,3.3,3.3,0.33,,
0.1,0.1,3.4,3.4,0.272,,
0.1,0.1,3.5,3.5,0.262,,
0.1,0.1,3.6,3.6,0.28,,
0.1,0.1,3.7,3.7,0.268,,
0.1,0.1,3.8,3.8,0.298,,
0.1,0.1,3.9,3.9,0.206,,
0.1,0.1,4.0,4.0,0.244,,
0.1,0.1,4.1,4.1,0.22,,
0.1,0.1,4.2,4.2,0.234,,
0.1,0.1,4.3,4.3,0.18,,
0.1,0.1,4.4,4.4,0.224,,
0.1,0.1,4.5,4.5,0.232,,
0.1,0.1,4.6,4.6,0.234,,
0.1,0.1,4.7,4.7,0.206,,
0.1,0.1,4.8,4.8,0.216,,
0.1,0.1,4.9,4.9,0.208,,
0.1,0.1,5.0,5.0,0.206,,
0.1,0.1,5.1,5.1,0.188,,
0.1,0.1,5.2,5.2,0.188,,
0.1,0.1,5.3,5.3,0.196,,
0.1,0.1,5.4,5.4,0.18,,
0.1,0.1,5.5,5.5,0.178,,
0.1,0.1,5.6,5.6,0.176,,
0.1,0.1,5.7,5.7,0.198,,
0.1,0.1,5.8,5.8,0.234,,
0.1,0.1,5.9,5.9,0.19,,
0.1,0.1,6.0,6.0,0.17,,
0.1,0.1,6.1,6.1,0.18,,
0.1,0.1,6.2,6.2,0.192,,
0.1,0.1,6.3,6.3,0.242,,
0.1,0.1,6.4,6.4,0.21,,
0.1,0.1,6.5,6.5,0.196,,
0.1,0.1,6.6,6.6,0.194,,
0.1,0.1,6.7,6.7,0.22,,
0.1,0.1,6.8,6.8,0.242,,
0.1,0.1,6.9,6.9,0.188,,
0.1,0.1,7.0,7.0,0.184,,
0.1,0.1,7.1,7.1,0.194,,
0.1,0.1,7.2,7.2,0.218,,
0.1,0.1,7.3,7.3,0.198,,
0.1,0.1,7.4,7.4,0.214,,
0.1,0.1,7.5,7.5,0.184,,
0.1,0.1,7.6,7.6,0.186,,
0.1,0.1,7.7,7.7,0.228,,
0.1,0.1,7.8,7.8,0.212,,
0.1,0.1,7.9,7.9,0.194,,
0.1,0.1,8.0,8.0,0.17,,
0.1,0.1,8.1,8.1,0.182,,
0.1,0.1,8.2,8.2,0.244,,
0.1,0.1,8.3,8.3,0.216,,
0.1,0.1,8.4,8.4,0.22,,
0.1,0.1,8.5,8.5,0.206,,
0.1,0.1,8.6,8.6,0.198,,
0.1,0.1,8.7,8.7,0.202,,
0.1,0.1,8.8,8.8,0.198,,
0.1,0.1,8.9,8.9,0.18,,
0.1,0.1,9.0,9.0,0.152,,
0.1,0.1,9.1,9.1,0.23,,
0.1,0.1,9.2,9.2,0.204,,
0.1,0.1,9.3,9.3,0.188,,
0.1,0.1,9.4,9.4,0.198,,
0.1,0.1,9.5,9.5,0.196,,
0.1,0.1,9.6,9.6,0.22,,
0.1,0.1,9.7,9.7,0.21,,
0.1,0.1,9.8,9.8,0.176,,
0.1,0.1,9.9,9.9,0.212,,
0.1,0.1,10.0,10.0,0.152,,
0.1,0.1,10.1,10.1,0.204,,
0.1,0.1,10.2,10.2,0.196,,
0.1,0.1,10.3,10.3,0.218,,
0.1,0.1,10.4,10.4,0.238,,
0.1,0.1,10.5,10.5,0.224,,
0.1,0.1,10.6,10.6,0.202,,
0.1,0.1,10.7,10.7,0.2,,
0.1,0.1,10.8,10.8,0.196,,
0.1,0.1,10.9,10.9,0.204,,
0.1,0.1,11.0,11.0,0.196,,
0.1,0.1,11.1,11.1,0.206,,
0.1,0.1,11.2,11.2,0.206,,
0.1,0.1,11.3,11.3,0.188,,
0.1,0.1,11.4,11.4,0.216,,
0.1,0.1,11.5,11.5,0.216,,
0.1,0.1,11.6,11.6,0.208,,
0.1,0.1,11.7,11.7,0.21,,
0.1,0.1,11.8,11.8,0.212,,
0.1,0.1,11.9,11.9,0.204,,
0.1,0.1,12.0,12.0,0.18,,
0.1,0.1,12.1,12.1,0.212,,
0.1,0.1,12.2,12.2,0.23,,
0.1,0.1,12.3,12.3,0.216,,
0.1,0.1,12.4,12.4,0.174,,
0.1,0.1,12.5,12.5,0.184,,
0.1,0.1,12.6,12.6,0.202,,
0.1,0.1,12.7,12.7,0.208,,
0.1,0.1,12.8,12.8,0.228,,
0.1,0.1,12.9,12.9,0.202,,
0.1,0.1,13.0,13.0,0.212,,
0.1,0.1,13.1,13.1,0.172,,
0.1,0.1,13.2,13.2,0.194,,
0.1,0.1,13.3,13.3,0.21,,
0.1,0.1,13.4,13.4,0.2,,
0.1,0.1,13.5,13.5,0.204,,
0.1,0.1,13.6,13.6,0.18,,
0.1,0.1,13.7,13.7,0.23,,
0.1,0.1,13.8,13.8,0.212,,
0.1,0.1,13.9,13.9,0.18,,
0.1,0.1,14.0,14.0,0.21,,
0.1,0.1,14.1,14.1,0.184,,
0.1,0.1,14.2,14.2,0.208,,
0.1,0.1,14.3,14.3,0.228,,
0.1,0.1,14.4,14.4,0.202,,
0.1,0.1,14.5,14.5,0.184,,
0.1,0.1,14.6,14.6,0.208,,
0.1,0.1,14.7,14.7,0.166,,
0.1,0.1,14.8,14.8,0.214,,
0.1,0.1,14.9,14.9,0.188,,
0.1,0.1,15.0,15.0,0.19,,
0.2,0.2,0.0,0.0,0.922,,
0.2,0.2,0.1,0.1,0.93,,
0.2,0.2,0.2,0.2,0.944,,
0.2,0.2,0.3,0.3,0.938,,
0.2,0.2,0.4,0.4,0.932,,
0.2,0.2,0.5,0.5,0.93,,
0.2,0.2,0.6,0.6,0.926,,
0.2,0.2,0.7,0.7,0.934,,
0.2,0.2,0.8,0.8,0.902,,
0.2,0.2,0.9,0.9,0.908,,
0.2,0.2,1.0,1.0,0.894,,
0.2,0.2,1.1,1.1,0.878,,
0.2,0.2,1.2,1.2,0.88,,
0.2,0.2,1.3,1.3,0.876,,
0.2,0.2,1.4,1.4,0.866,,
0.2,0.2,1.5,1.5,0.814,,
0.2,0.2,1.6,1.6,0.828,,
0.2,0.2,1.7,1.7,0.856,,
0.2,0.2,1.8,1.8,0.802,,
0.2,0.2,1.9,1.9,0.766,,
0.2,0.2,2.0,2.0,0.772,,
0.2,0.2,2.1,2.1,0.704,,
0.2,0.2,2.2,2.2,0.714,,
0.2,0.2,2.3,2.3,0.66,,
0.2,0.2,2.4,2.4,0.602,,
0.2,0.2,2.5,2.5,0.608,,
0.2,0.2,2.6,2.6,0.53,,
0.2,0.2,2.7,2.7,0.54,,
0.2,0.2,2.8,2.8,0.514,,
0.2,0.2,2.9,2.9,0.502,,
0.2,0.2,3.0,3.0,0.422,,
0.2,0.2,3.1,3.1,0.394,,
0.2,0.2,3.2,3.2,0.404,,
0.2,0.2,3.3,3.3,0.374,,
0.2,0.2,3.4,3.4,0.344,,
0.2,0.2,3.5,3.5,0.308,,
0.2,0.2,3.6,3.6,0.304,,
0.2,0.2,3.7,3.7,0.282,,
0.2,0.2,3.8,3.8,0.26,,
0.2,0.2,3.9,3.9,0.272,,
0.2,0.2,4.0,4.0,0.248,,
0.2,0.2,4.1,4.1,0.258,,
0.2,0.2,4.2,4.2,0.238,,
0.2,0.2,4.3,4.3,0.212,,
0.2,0.2,4.4,4.4,0.194,,
0.2,0.2,4.5,4.5,0.214,,
0.2,0.2,4.6,4.6,0.214,,
0.2,0.2,4.7,4.7,0.166,,
0.2,0.2,4.8,4.8,0.212,,
0.2,0.2,4.9,4.9,0.21,,
0.2,0.2,5.0,5.0,0.204,,
0.2,0.2,5.1,5.1,0.184,,
0.2,0.2,5.2,5.2,0.22,,
0.2,0.2,5.3,5.3,0.21,,
0.2,0.2,5.4,5.4,0.168,,
0.2,0.2,5.5,5.5,0.204,,
0.2,0.2,5.6,5.6,0.244,,
0.2,0.2,5.7,5.7,0.192,,
0.2,0.2,5.8,5.8,0.246,,
0.2,0.2,5.9,5.9,0.204,,
0.2,0.2,6.0,6.0,0.234,,
0.2,0.2,6.1,6.1,0.192,,
0.2,0.2,6.2,6.2,0.186,,
0.2,0.2,6.3,6.3,0.182,,
0.2,0.2,6.4,6.4,0.218,,
0.2,0.2,6.5,6.5,0.216,,
0.2,0.2,6.6,6.6,0.202,,
0.2,0.2,6.7,6.7,0.21,,
0.2,0.2,6.8,6.8,0.216,,
0.2,0.2,6.9,6.9,0.198,,
0.2,0.2,7.0,7.0,0.218,,
0.2,0.2,7.1,7.1,0.166,,
0.2,0.2,7.2,7.2,0.24,,
0.2,0.2,7.3,7.3,0.174,,
0.2,0.2,7.4,7.4,0.184,,
0.2,0.2,7.5,7.5,0.196,,
0.2,0.2,7.6,7.6,0.194,,
0.2,0.2,7.7,7.7,0.196,,
0.2,0.2,7.8,7.8,0.206,,
0.2,0.2,7.9,7.9,0.202,,
0.2,0.2,8.0,8.0,0.212,,
0.2,0.2,8.1,8.1,0.19,,
0.2,0.2,8.2,8.2,0.194,,
0.2,0.2,8.3,8.3,0.2,,
0.2,0.2,8.4,8.4,0.178,,
0.2,0.2,8.5,8.5,0.198,,
0.2,0.2,8.6,8.6,0.186,,
