n,$\mu_{m_1}$,$\sigma_{m_1}$,$\mu_{h_{pred}}$,$\sigma_{h_{pred}}$,$\mu_{h_1}$,$\sigma_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations,no:yes
2,60,0,7.1,0.6557359594276456,7.411585333972265,0.612802208424225,1,9.231,1,9.231,392,0.9998333611064822
2,60,0,7.1,0.6557359594276456,7.411585333972265,0.612802208424225,1,6.984,0,6.715,11195,4.997501249375312
2,60,0,7.1,0.6557359594276456,7.411585333972265,0.612802208424225,0,6.791,0,6.791,421,10.989010989010989
2,60,0,7.1,0.6557359594276456,7.411585333972265,0.612802208424225,1,6.901,1,6.901,421,18.96838602329451
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,2,7.975,2,7.975,1270,2.0763906690592155
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,2,8.152,2,8.152,3848,1.0337230977800373
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,2,7.494,1,7.155,2800,1.7268802544876165
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,1,8.722,1,8.722,3154,1.3997200559888023
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,2,7.257,0,6.901,5493,2.8700419219606577
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,1,8.342,0,7.691,6298,0.8748633026089673
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,1,6.789,1,6.789,749,8.224442736356648
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,2,8.773,2,8.773,2378,0.39530287175909773
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,1,8.704,1,8.704,4317,0.8180578700196939
3,40,0,7.570799999998902,0.6789800056229955,7.33964112248998,0.6565376445324854,1,8.209,1,8.209,2072,1.2639124693454065
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,1,8.058,1,8.058,426,0.9998333611064822
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,0,8.079,0,8.079,572,0.5788712011577424
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,1,7.233,1,7.233,2815,1.7268802544876165
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,0,7.058,0,7.058,4000,2.6355649803089976
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,1,8.041,1,8.041,2126,0.714183688044565
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,0,6.409,0,6.409,1028,6.995336442371753
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,0,7.02,0,7.02,20099,3.136849362288866
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,0,8.482,0,8.482,564,1.0337230977800373
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,0,8.008,0,8.008,339,1.3997200559888023
2,60,0,7.1,0.6557359594276456,7.28248185724426,0.7694984195358644,1,7.415,0,7.198,13943,1.142653097661132
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,7.703,1,7.703,24672,1.0337230977800373
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,0,8.208,0,8.208,3887,0.8748633026089673
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,0,9.184,0,9.184,7155,0.0344797862253254
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,8.442,1,8.442,318,0.9998333611064822
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,7.793,1,7.793,7747,0.6900436558231234
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,7.908,1,7.908,1206,0.5788712011577424
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,8.602,1,8.602,2827,0.714183688044565
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,0,10.133,0,10.133,4763,0.07142219444692438
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,6.96,1,6.96,498,4.997501249375312
2,60,0,7.1,0.6557359594276456,7.230253092916452,0.8887958914443762,1,7.502,1,7.502,4252,1.2639124693454065
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,1,8.55,1,8.55,2077,0.5999200106652446
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,0,7.08,2,7.024,3580,1.9995001249687578
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,1,7.902,0,7.228,11313,1.0687812446129978
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,2,7.808,2,7.808,7193,1.9263594245306024
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,1,8.366,2,7.585,16878,0.37926675094816686
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,0,7.918,1,6.827,3941,0.9998333611064822
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,1,9.27,1,9.27,7113,0.935333010804709
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,1,8.732,0,7.601,13227,0.5383925137802845
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,1,8.069,0,7.642,2907,0.6215376300499932
3,40,0,7.570799999998902,0.6789800056229955,7.21517162653221,1.0050965790124906,2,7.895,0,6.547,12880,1.608346011736579
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,2,9.326,0,8.241,5345,0.29029136651972903
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,0,7.41,2,7.182,4359,1.3526759458929623
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,1,8.949,0,6.441,4930,1.3526759458929623
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,0,8.085,1,7.806,9699,0.6215376300499932
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,0,8.548,0,8.548,2274,2.6355649803089976
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,1,7.507,2,6.077,6494,2.33268536517634
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,1,7.962,0,6.494,14161,2.4278777492145105
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,0,7.732,0,7.732,15922,1.2219959266802445
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,1,9.044,1,9.044,6572,0.9670545812161941
4,30,0,7.8384999999982785,0.6954719188552911,7.2141290543941885,1.1017280698385554,3,9.1,2,7.185,14599,1.4486839420526423
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,0,8.372,3,7.348,16690,1.2219959266802445
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,1,10.523,1,10.523,4874,0.9046183145532456
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,1,7.314,3,6.923,17124,2.7491408934707904
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,1,8.376,3,8.355,5362,0.8180578700196939
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,3,6.657,3,6.657,2264,5.6635202665186
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,2,8.021,2,8.021,19292,1.142653097661132
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,3,7.825,0,7.232,9639,0.9670545812161941
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,0,8.399,2,7.781,11137,1.2639124693454065
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,2,8.39,2,8.39,6334,1.3526759458929623
4,30,0,7.8384999999982785,0.6954719188552911,7.2133116034752875,1.1854715239486633,0,7.827,0,7.827,8322,0.9046183145532456
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,2,7.294,2,7.294,15291,1.4486839420526423
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,3,7.528,0,6.889,19366,1.6662963785825373
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,2,8.227,2,8.227,18850,0.714183688044565
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,2,7.663,1,7.196,14396,1.2219959266802445
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,0,7.989,0,7.989,15452,1.2639124693454065
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,2,7.436,2,7.436,10993,1.4486839420526423
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,1,7.972,1,7.972,1777,2.33268536517634
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,0,8.278,1,7.119,5995,1.8567007855272555
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,2,8.043,3,6.955,5534,1.8567007855272555
4,30,0,7.8384999999982785,0.6954719188552911,7.2106060751205785,1.2557851758138872,0,8.656,3,8.576,4569,0.6900436558231234
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,0,7.785,1,6.781,3656,1.2219959266802445
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,1,8.693,0,8.421,10335,0.48142204666090604
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,0,8.308,2,7.141,6323,0.8180578700196939
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,0,8.531,0,8.531,7451,0.6665740869323704
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,2,7.468,2,7.468,4766,1.7268802544876165
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,0,8.758,1,7.208,16465,0.6900436558231234
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,0,8.472,1,7.774,8946,0.5189216554866473
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,2,7.185,2,7.185,11719,1.4486839420526423
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,1,7.307,1,7.307,8322,1.3526759458929623
3,40,0,7.570799999998902,0.6789800056229955,7.205877980854412,1.3115454709043002,2,7.902,1,6.81,15528,1.608346011736579
