$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.4,1,8.266,1,8.266,1722
6.4,0,6.962,1,6.64,13429
6.4,1,6.819,0,6.813,5665
6.4,1,6.735,1,6.735,6753
6.4,1,8.756,1,8.756,1209
6.4,0,7.51,0,7.51,1746
6.4,1,7.934,1,7.934,2077
6.4,0,7.452,1,6.197,3669
6.4,1,7.795,1,7.795,3941
6.4,1,6.093,1,6.093,8195
6.4,0,8.824,0,8.824,10616
6.4,0,6.861,0,6.861,5550
6.4,0,7.029,0,7.029,3204
6.4,0,8.18,0,8.18,1467
6.4,1,7.47,1,7.47,2400
6.4,0,6.459,1,6.142,5995
6.4,0,7.832,0,7.832,5876
6.4,0,7.627,0,7.627,2344
6.4,0,7.599,0,7.599,2471
6.4,0,7.066,0,7.066,1250
6.4,0,9.144,1,9.076,23935
6.4,0,7.294,0,7.294,8701
6.4,1,6.126,1,6.126,454
6.4,1,6.435,1,6.435,3170
6.4,0,7.297,1,6.168,1689
6.4,0,7.385,0,7.385,1217
6.4,0,7.888,0,7.888,1614
6.4,1,8.893,1,8.893,2380
6.4,1,8.934,1,8.934,800
6.4,0,8.955,0,8.955,10642
6.4,0,7.147,1,6.966,6552
6.4,0,7.134,0,7.134,7332
6.4,0,8.383,0,8.383,910
6.4,0,7.269,0,7.269,253
6.4,0,6.769,0,6.769,912
6.4,1,8.452,1,8.452,2764
6.4,0,9.191,0,9.191,3233
6.4,1,7.822,1,7.822,2703
6.4,1,7.495,1,7.495,21653
6.4,0,6.505,1,6.466,10006
6.4,0,8.172,1,7.774,1143
6.4,1,8.218,1,8.218,1286
6.4,0,7.276,0,7.276,2643
6.4,0,7.335,0,7.335,1208
6.4,0,8.549,0,8.549,13629
6.4,1,7.429,1,7.429,5724
6.4,1,8.982,1,8.982,2544
6.4,0,7.976,1,7.172,5826
6.4,0,6.669,1,6.227,3892
6.4,0,8.13,0,8.13,1262
6.4,1,6.632,0,5.931,3075
6.4,1,7.15,0,7.074,1513
6.4,0,6.815,0,6.815,13579
6.4,1,8.591,0,5.608,3836
6.4,0,7.805,0,7.805,7577
6.4,1,8.083,1,8.083,18179
6.4,1,8.087,1,8.087,5139
6.4,1,6.501,1,6.501,4575
6.4,0,7.788,1,6.828,1415
6.4,0,7.336,1,5.786,3826
6.4,0,7.523,1,7.213,19543
6.4,1,8.291,0,6.662,10220
6.4,1,6.695,1,6.695,3568
6.4,0,6.526,1,6.125,2690
6.4,0,6.195,0,6.195,3055
6.4,1,8.455,1,8.455,5258
6.4,0,7.983,1,6.184,8188
6.4,0,8.095,0,8.095,4833
6.4,1,8.162,0,7.174,8172
6.4,0,7.208,0,7.208,5441
6.4,1,6.631,0,6.174,2255
6.4,0,7.669,1,7.006,6945
6.4,0,7.396,0,7.396,4472
6.4,0,7.023,0,7.023,9748
6.4,1,6.805,0,6.082,9301
6.4,0,6.961,0,6.961,6512
6.4,1,7.847,0,7.155,4120
6.4,0,7.616,1,5.875,8716
6.4,1,8.266,1,8.266,1212
6.4,1,7.837,1,7.837,1665
6.4,0,8.172,0,8.172,1074
6.4,1,8.424,0,6.309,2477
6.4,1,7.015,0,6.936,6352
6.4,0,7.17,0,7.17,4706
6.4,0,8.507,1,7.215,2604
6.4,0,7.784,0,7.784,7680
6.4,0,8.13,0,8.13,401
6.4,1,7.092,1,7.092,3217
6.4,0,7.575,0,7.575,5844
6.4,1,7.943,0,5.963,4055
6.4,1,8.604,1,8.604,1354
6.4,1,9.131,1,9.131,12106
6.4,0,7.806,1,7.804,2458
6.4,1,5.664,0,5.014,3455
6.4,1,8.073,0,7.361,3347
6.4,0,8.738,1,6.115,10027
6.4,0,7.687,0,7.687,7052
6.4,1,8.265,0,5.835,4478
6.4,1,6.94,1,6.94,8443
6.4,0,8.35,1,6.458,4732
