$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
5.5,8,8.427,7,6.994,233380
5.5,3,9.655,2,8.743,185233
5.5,6,7.808,1,4.361,196315
5.5,9,8.647,6,6.405,166936
5.5,2,8.9,0,6.297,182105
5.5,2,8.808,4,6.64,102218
5.5,1,8.819,0,5.838,144716
5.5,6,8.828,7,6.162,92248
5.5,6,8.802,8,8.296,257190
5.5,1,8.274,5,5.851,155871
5.5,3,8.144,1,7.732,133306
5.5,7,9.251,2,7.25,340684
5.5,6,8.328,3,7.15,100542
5.5,7,9.379,1,6.924,170658
5.5,3,8.124,3,8.124,144741
5.5,9,8.048,0,7.481,161897
5.5,3,9.939,4,7.653,403140
5.5,1,9.066,8,7.25,124652
5.5,2,9.202,6,6.706,272593
5.5,8,8.162,3,5.473,337604
5.5,6,8.896,8,7.046,168188
5.5,4,8.958,9,8.442,284112
5.5,5,9.679,3,7.517,165575
5.5,1,9.762,0,8.001,358583
5.5,9,9.132,2,6.529,128732
5.5,1,8.566,2,5.625,121826
5.5,4,7.662,0,6.008,775986
5.5,8,8.405,4,8.4,144481
5.5,1,9.063,1,9.063,215604
5.5,8,8.501,4,8.376,125467
5.5,8,7.389,1,6.005,176464
5.5,6,10.046,0,7.486,357035
5.5,4,8.562,8,7.734,103537
5.5,4,9.188,1,8.978,127979
5.5,1,9.184,0,6.544,89167
5.5,5,9.487,1,7.273,151975
5.5,8,9.037,8,9.037,277147
5.5,5,7.751,3,6.893,238718
5.5,2,9.6,5,7.44,87944
5.5,6,8.428,6,8.428,109047
5.5,0,8.702,1,7.653,144804
5.5,3,9.18,6,7.886,88415
5.5,4,8.266,5,6.755,112774
5.5,0,8.137,4,8.006,148255
5.5,9,8.792,5,7.668,118872
5.5,5,9.714,5,9.714,175525
5.5,0,8.555,5,6.546,127641
5.5,9,8.551,0,8.039,196950
5.5,5,9.788,0,6.501,143028
5.5,6,9.035,3,8.943,143408
5.5,7,7.625,1,4.952,154777
5.5,9,9.221,4,5.758,111903
5.5,3,8.635,0,6.598,177748
5.5,7,9.835,9,5.934,373807
5.5,5,9.151,8,6.409,193703
5.5,3,8.753,3,8.753,176364
5.5,0,9.1,0,9.1,117988
5.5,7,10.876,0,8.209,80810
5.5,9,8.676,7,8.251,175729
5.5,0,8.75,7,6.942,182328
5.5,0,9.538,1,6.84,142170
5.5,4,9.485,6,8.034,208871
5.5,7,9.134,0,8.788,275731
5.5,8,8.989,8,8.989,225581
5.5,3,7.927,2,5.393,200349
5.5,2,7.983,3,6.286,108388
5.5,8,9.486,7,7.387,81704
5.5,3,8.427,4,6.894,298574
5.5,2,8.463,4,6.636,172357
5.5,9,8.593,6,7.096,262046
5.5,3,8.945,2,8.839,280315
5.5,8,8.75,6,5.645,103522
5.5,6,9.645,2,7.535,133855
5.5,0,8.181,4,7.858,254100
5.5,0,9.539,4,7.8,335965
5.5,6,7.863,1,7.131,100524
5.5,9,8.16,6,6.585,121026
5.5,1,9.605,9,7.172,174739
5.5,2,8.726,3,7.649,268471
5.5,2,7.893,7,6.421,334531
5.5,5,10.283,6,7.464,355641
5.5,6,7.702,5,5.532,404104
5.5,9,7.658,3,7.144,186994
5.5,7,8.732,1,6.26,139048
5.5,2,9.22,3,5.918,216942
5.5,7,7.486,4,5.764,186673
5.5,5,10.192,0,6.504,212966
5.5,1,9.471,1,9.471,89054
5.5,2,8.539,3,6.78,55151
5.5,2,9.122,5,6.556,101532
5.5,2,10.543,8,7.894,208045
5.5,4,8.26,8,8.082,233770
5.5,0,8.716,3,7.347,165160
5.5,2,8.325,0,6.82,168856
5.5,3,8.518,1,6.805,117063
5.5,5,8.393,9,8.027,143120
5.5,1,8.239,3,6.804,373880
5.5,5,9.102,8,6.619,112357
5.5,3,9.921,1,6.993,493007
5.5,5,8.588,3,6.043,171685
