$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
7.1,3,7.631,3,7.631,26377
7.1,2,7.897,3,6.759,30249
7.1,0,7.556,1,7.354,16103
7.1,3,6.758,3,6.758,63569
7.1,4,7.498,1,6.824,43111
7.1,2,8.169,2,8.169,140105
7.1,1,7.61,2,7.245,107524
7.1,2,7.229,4,6.399,38596
7.1,4,8.92,2,7.241,86460
7.1,3,7.681,3,7.681,52476
7.1,2,6.73,0,6.315,25702
7.1,1,7.394,2,7.271,42186
7.1,4,7.279,2,6.726,66127
7.1,1,7.701,4,6.52,30120
7.1,0,7.59,1,6.67,49388
7.1,3,7.48,0,7.37,26124
7.1,1,7.075,4,6.378,22994
7.1,1,8.081,2,6.134,55688
7.1,4,8.233,1,7.227,42167
7.1,2,8.819,3,8.164,46215
7.1,0,8.21,0,8.21,27534
7.1,3,7.014,1,6.929,108209
7.1,2,8.615,2,8.615,41636
7.1,3,7.5,0,7.39,205326
7.1,0,7.591,1,6.392,22287
7.1,0,7.5,0,7.5,9355
7.1,1,7.607,4,6.632,98936
7.1,0,8.278,0,8.278,27844
7.1,1,7.845,3,7.235,19599
7.1,3,8.475,2,7.161,58963
7.1,2,7.951,0,6.853,43424
7.1,0,7.586,1,6.78,23174
7.1,1,8.62,3,6.791,25124
7.1,0,7.153,3,6.276,50542
7.1,4,7.981,1,6.354,40724
7.1,1,7.87,1,7.87,55501
7.1,0,7.831,4,7.285,42443
7.1,4,8.678,4,8.678,33997
7.1,3,8.6,3,8.6,91857
7.1,4,8.997,4,8.997,59253
7.1,2,7.835,3,7.273,118134
7.1,2,7.073,4,6.684,22643
7.1,4,7.747,1,7.612,54170
7.1,0,8.398,2,7.059,48833
7.1,4,7.49,3,7.161,20458
7.1,1,8.953,1,8.953,36904
7.1,2,7.434,4,5.988,56142
7.1,2,9.429,4,7.32,56562
7.1,2,8.221,2,8.221,102895
7.1,0,7.484,2,6.497,30361
7.1,2,7.053,4,5.95,19949
7.1,1,7.403,4,5.484,76444
7.1,2,7.476,2,7.476,27397
7.1,0,8.24,0,8.24,41637
7.1,2,7.38,0,6.57,47249
7.1,3,8.335,4,7.785,23054
7.1,3,7.778,3,7.778,61108
7.1,1,7.999,1,7.999,80166
7.1,3,8.593,3,8.593,10819
7.1,1,8.314,1,8.314,29921
7.1,1,6.304,1,6.304,12194
7.1,2,8.17,2,8.17,21956
7.1,2,8.129,3,7.948,24799
7.1,1,8.757,1,8.757,31714
7.1,1,8.658,3,6.671,32332
7.1,0,8.986,4,6.47,110870
7.1,0,7.733,4,7.161,42397
7.1,3,7.954,1,7.395,59148
7.1,0,8.526,0,8.526,22756
7.1,1,8.141,4,8.066,16045
7.1,1,7.031,0,6.222,78847
7.1,4,8.184,0,7.226,49493
7.1,4,8.963,1,6.983,72981
7.1,1,7.695,0,5.908,108169
7.1,4,8.771,4,8.771,8679
7.1,0,7.581,0,7.581,70346
7.1,2,9.351,2,9.351,37553
7.1,3,8.813,2,7.454,88565
7.1,1,7.386,1,7.386,11255
7.1,2,8.799,3,6.17,34255
7.1,4,8.118,3,7.353,30457
7.1,1,8.358,4,7.938,51596
7.1,0,8.614,3,8.199,63561
7.1,4,7.175,4,7.175,33592
7.1,2,7.608,2,7.608,77065
7.1,1,7.616,4,6.928,58220
7.1,0,8.102,2,6.152,14973
7.1,2,7.672,2,7.672,20739
7.1,1,9.776,2,6.784,136447
7.1,2,9.24,2,9.24,18147
7.1,0,8.412,3,7.302,27304
7.1,0,7.317,3,7.291,54465
7.1,3,7.381,3,7.381,31893
7.1,3,9.219,1,8.452,31024
7.1,1,7.269,1,7.269,16836
7.1,1,8.531,1,8.531,75593
7.1,4,7.243,1,6.317,95076
7.1,3,8.388,2,8.187,17722
7.1,4,8.18,0,7.705,65438
7.1,0,8.698,4,7.944,19656
