$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
12.3,4,,,,0
12.3,6,,,,0
12.3,5,9.418,5,9.418,2043
12.3,4,,,,0
12.3,8,,,,0
12.3,6,,,,0
12.3,8,,,,0
12.3,6,,,,0
12.3,9,,,,0
12.3,0,,,,0
12.3,6,,,,0
12.3,5,,,,0
12.3,7,9.626,7,9.626,2132
12.3,8,,,,0
12.3,9,,,,0
12.3,8,,,,0
12.3,0,,,,0
12.3,0,,,,0
12.3,4,9.849,4,9.849,2202
12.3,1,,,,0
12.3,6,,,,0
12.3,8,,,,0
12.3,8,,,,0
12.3,7,,,,0
12.3,6,9.568,6,9.568,2158
12.3,1,8.513,1,8.513,1908
12.3,4,,,,0
12.3,8,8.832,3,8.707,2347
12.3,5,,,,0
12.3,1,,,,0
12.3,9,,,,0
12.3,2,,,,0
12.3,3,,,,0
12.3,5,,,,0
12.3,7,,,,0
12.3,4,,,,0
12.3,3,,,,0
12.3,1,,,,0
12.3,6,9.665,6,9.665,2406
12.3,3,,,,0
12.3,2,,,,0
12.3,7,,,,0
12.3,2,,,,0
12.3,0,,,,0
12.3,3,,,,0
12.3,9,,,,0
12.3,9,,,,0
12.3,2,,,,0
12.3,9,,,,0
12.3,1,,,,0
12.3,5,,,,0
12.3,2,9.362,2,9.362,2266
12.3,4,,,,0
12.3,3,,,,0
12.3,6,,,,0
12.3,0,,,,0
12.3,6,,,,0
12.3,8,,,,0
12.3,4,,,,0
12.3,6,9.279,4,8.925,2016
12.3,9,,,,0
12.3,6,,,,0
12.3,5,,,,0
12.3,9,,,,0
12.3,2,10.42,2,10.42,2297
12.3,0,,,,0
12.3,5,,,,0
12.3,9,,,,0
12.3,7,,,,0
12.3,6,,,,0
12.3,7,,,,0
12.3,6,,,,0
12.3,3,,,,0
12.3,5,10.478,5,10.478,2307
12.3,2,,,,0
12.3,7,,,,0
12.3,9,,,,0
12.3,6,,,,0
12.3,2,,,,0
12.3,0,,,,0
12.3,4,,,,0
12.3,5,,,,0
12.3,8,,,,0
12.3,4,,,,0
12.3,6,,,,0
12.3,7,,,,0
12.3,0,9.276,0,9.276,2033
12.3,5,,,,0
12.3,6,,,,0
12.3,0,,,,0
12.3,4,,,,0
12.3,4,,,,0
12.3,7,,,,0
12.3,5,,,,0
12.3,6,,,,0
12.3,3,,,,0
12.3,7,,,,0
12.3,8,,,,0
12.3,1,,,,0
12.3,0,,,,0
