$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
2.9000000000000004,4,9.542,4,9.542,49883
2.9000000000000004,0,8.955,0,8.955,18975
2.9000000000000004,2,8.606,0,7.161,30466
2.9000000000000004,2,8.193,3,6.606,14086
2.9000000000000004,1,10.552,1,10.552,55658
2.9000000000000004,0,7.222,0,7.222,27702
2.9000000000000004,1,8.919,2,7.058,59924
2.9000000000000004,0,7.128,4,6.59,28951
2.9000000000000004,3,7.904,0,6.194,23791
2.9000000000000004,2,7.835,1,7.033,101240
2.9000000000000004,0,8.925,4,6.789,17972
2.9000000000000004,1,8.02,0,7.043,103315
2.9000000000000004,4,7.51,3,7.501,95396
2.9000000000000004,1,7.805,0,7.005,18031
2.9000000000000004,2,8.593,3,6.94,32394
2.9000000000000004,4,8.788,0,7.115,51741
2.9000000000000004,2,8.518,2,8.518,45692
2.9000000000000004,1,9.08,2,7.218,30393
2.9000000000000004,1,9.512,2,8.554,50333
2.9000000000000004,4,8.669,4,8.669,28598
2.9000000000000004,0,8.038,4,6.634,49366
2.9000000000000004,4,8.311,1,6.123,30891
2.9000000000000004,3,9.258,4,6.72,20019
2.9000000000000004,0,7.796,4,5.39,83578
2.9000000000000004,0,7.467,2,6.296,86441
2.9000000000000004,3,7.637,4,6.443,31850
2.9000000000000004,0,8.727,0,8.727,14663
2.9000000000000004,4,7.956,1,6.91,77989
2.9000000000000004,3,8.666,1,6.846,19288
2.9000000000000004,1,9.19,0,6.25,40863
2.9000000000000004,3,8.385,2,7.322,136148
2.9000000000000004,1,8.119,4,7.377,57576
2.9000000000000004,2,9.194,0,6.217,38394
2.9000000000000004,2,8.803,3,6.244,90028
2.9000000000000004,1,7.63,4,7.225,138760
2.9000000000000004,3,9.603,3,9.603,23958
2.9000000000000004,0,8.164,0,8.164,40199
2.9000000000000004,2,8.899,1,7.682,20914
2.9000000000000004,3,7.387,2,5.354,95338
2.9000000000000004,3,9.129,3,9.129,112439
2.9000000000000004,4,8.451,1,7.027,26437
2.9000000000000004,3,7.115,2,5.55,31860
2.9000000000000004,3,8.349,2,7.118,14556
2.9000000000000004,1,8.94,0,8.097,20574
2.9000000000000004,1,8.9,1,8.9,82321
2.9000000000000004,3,8.501,4,5.501,44259
2.9000000000000004,2,8.102,4,6.151,55461
2.9000000000000004,1,8.519,1,8.519,94953
2.9000000000000004,3,8.824,2,8.689,39448
2.9000000000000004,1,7.445,2,7.359,30997
2.9000000000000004,4,8.434,3,6.063,58227
2.9000000000000004,3,8.776,1,6.74,59728
2.9000000000000004,1,9.352,2,5.433,47387
2.9000000000000004,3,8.237,4,7.807,53293
2.9000000000000004,0,6.951,1,6.709,60009
2.9000000000000004,4,8.585,1,8.364,23963
2.9000000000000004,1,8.786,1,8.786,41005
2.9000000000000004,1,9.443,1,9.443,90823
2.9000000000000004,1,7.764,0,6.32,23195
2.9000000000000004,0,7.826,1,7.325,72874
2.9000000000000004,3,8.269,0,7.079,46911
2.9000000000000004,0,7.135,2,6.895,34734
2.9000000000000004,0,8.178,4,7.53,31473
2.9000000000000004,2,10.042,3,6.085,103773
2.9000000000000004,2,7.736,1,6.68,18004
2.9000000000000004,0,9.314,4,6.479,46394
2.9000000000000004,3,8.791,2,7.876,33131
2.9000000000000004,0,8.924,2,6.982,32067
2.9000000000000004,4,9.169,2,8.254,47315
2.9000000000000004,3,8.002,4,5.993,35649
2.9000000000000004,1,9.301,2,6.83,47815
2.9000000000000004,1,8.243,2,6.537,39013
2.9000000000000004,3,8.592,4,6.837,31084
2.9000000000000004,3,8.309,3,8.309,42522
2.9000000000000004,1,7.848,4,6.764,39906
2.9000000000000004,4,8.344,3,6.813,42495
2.9000000000000004,1,8.035,0,5.359,47903
2.9000000000000004,0,8.054,1,7.149,61239
2.9000000000000004,0,8.021,2,5.653,48012
2.9000000000000004,2,8.432,0,8.429,15385
2.9000000000000004,3,9.392,1,7.824,84059
2.9000000000000004,2,10.334,2,10.334,64748
2.9000000000000004,1,7.793,3,5.653,32029
2.9000000000000004,3,7.478,1,7.246,23005
2.9000000000000004,2,9.232,3,7.44,49108
2.9000000000000004,4,8.375,3,6.306,31961
2.9000000000000004,2,7.949,4,7.239,48794
2.9000000000000004,2,9.009,1,7.634,71541
2.9000000000000004,1,9.305,4,8.377,37897
2.9000000000000004,3,9.971,2,7.866,30916
2.9000000000000004,3,9.067,1,7.434,38279
2.9000000000000004,1,8.251,1,8.251,28212
2.9000000000000004,4,8.678,1,6.225,108164
2.9000000000000004,2,7.582,3,6.695,55504
2.9000000000000004,2,8.53,4,6.13,37626
2.9000000000000004,0,7.653,2,6.331,42133
2.9000000000000004,3,8.401,3,8.401,70999
2.9000000000000004,0,8.68,2,5.687,58956
2.9000000000000004,4,10.254,1,7.474,54973
2.9000000000000004,4,9.13,3,6.625,51350
