$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
8.6,1,9.123,0,8.827,1854
8.6,0,8.229,1,8.149,2622
8.6,0,7.977,0,7.977,282
8.6,0,8.047,0,8.047,394
8.6,0,8.995,0,8.995,8111
8.6,0,8.176,0,8.176,494
8.6,1,7.192,1,7.192,285
8.6,0,7.862,0,7.862,309
8.6,0,7.035,0,7.035,305
8.6,1,6.953,1,6.953,2286
8.6,0,8.629,0,8.629,6695
8.6,0,8.342,0,8.342,7389
8.6,1,8.48,1,8.48,393
8.6,0,5.956,0,5.956,352
8.6,0,9.441,0,9.441,302
8.6,0,6.919,0,6.919,378
8.6,0,7.459,0,7.459,721
8.6,0,7.588,0,7.588,4444
8.6,1,7.185,0,6.646,4992
8.6,1,8.161,0,7.362,11449
8.6,0,7.911,0,7.911,1267
8.6,1,7.286,1,7.286,317
8.6,0,6.741,0,6.741,315
8.6,1,,,,0
8.6,1,10.365,1,10.365,372
8.6,0,7.38,0,7.38,4321
8.6,1,6.61,1,6.61,283
8.6,0,8.306,1,7.928,2585
8.6,1,7.96,1,7.96,4778
8.6,1,8.478,1,8.478,1550
8.6,1,7.878,1,7.878,413
8.6,0,7.423,1,7.075,2517
8.6,1,8.118,1,8.118,370
8.6,1,7.417,1,7.417,909
8.6,1,8.383,1,8.383,331
8.6,1,,,,0
8.6,1,6.963,1,6.963,280
8.6,1,6.656,1,6.656,393
8.6,0,6.944,1,6.914,1572
8.6,1,8.443,1,8.443,252
8.6,1,7.444,1,7.444,3117
8.6,0,8.799,0,8.799,460
8.6,0,,,,0
8.6,1,8.929,1,8.929,2336
8.6,0,7.576,0,7.576,419
8.6,0,7.789,0,7.789,304
8.6,1,6.715,1,6.715,341
8.6,1,6.437,1,6.437,358
8.6,1,9.106,1,9.106,315
8.6,0,,,,0
8.6,0,8.687,0,8.687,757
8.6,1,6.901,0,6.801,7309
8.6,1,6.347,1,6.347,402
8.6,1,,,,0
8.6,1,8.025,1,8.025,471
8.6,0,8.134,1,8.059,6694
8.6,0,7.209,0,7.209,399
8.6,1,8.961,1,8.961,211
8.6,1,7.765,0,6.769,5123
8.6,0,7.041,1,6.412,398
8.6,1,7.084,1,7.084,947
8.6,1,7.164,1,7.164,299
8.6,1,7.047,1,7.047,323
8.6,1,7.394,1,7.394,5294
8.6,0,8.635,0,8.635,276
8.6,0,7.492,0,7.492,1012
8.6,1,7.952,1,7.952,319
8.6,1,7.354,1,7.354,273
8.6,1,7.676,1,7.676,3581
8.6,0,7.753,1,6.384,9945
8.6,0,6.978,0,6.978,372
8.6,1,7.374,1,7.374,360
8.6,1,7.752,1,7.752,5103
8.6,1,6.992,0,6.83,4149
8.6,0,7.538,1,6.681,8677
8.6,0,7.308,0,7.308,317
8.6,0,7.863,0,7.863,436
8.6,0,8.841,0,8.841,303
8.6,1,7.687,1,7.687,257
8.6,0,7.518,0,7.518,2447
8.6,0,6.818,1,6.176,436
8.6,1,7.81,0,7.782,1507
8.6,1,8.746,0,7.407,4886
8.6,1,7.467,1,7.467,287
8.6,1,7.98,1,7.98,2311
8.6,1,,,,0
8.6,0,6.969,0,6.969,455
8.6,1,8.139,1,8.139,4436
8.6,0,8.98,0,8.98,998
8.6,1,7.712,1,7.712,415
8.6,0,8.362,0,8.362,874
8.6,1,8.071,1,8.071,6290
8.6,0,7.548,0,7.548,336
8.6,1,7.514,1,7.514,324
8.6,0,7.431,0,7.431,584
8.6,1,6.964,0,6.738,9430
8.6,1,,,,0
8.6,1,7.832,1,7.832,3417
8.6,1,8.013,1,8.013,346
8.6,0,8.025,0,8.025,341
