$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
5.2,6,7.562,3,7.191,257970
5.2,4,9.681,2,7.364,124451
5.2,1,8.345,2,6.809,100523
5.2,7,10.532,0,8.001,234695
5.2,6,9.117,4,7.519,355216
5.2,6,8.539,8,7.639,202366
5.2,0,9.176,3,7.327,153339
5.2,9,9.05,4,8.125,264543
5.2,4,9.214,2,7.381,177327
5.2,2,9.565,0,6.553,339274
5.2,9,9.236,9,9.236,215654
5.2,8,7.845,1,5.863,232703
5.2,5,9.334,7,7.078,160812
5.2,7,8.682,6,8.225,155677
5.2,1,9.154,7,7.275,62670
5.2,3,9.057,2,7.303,161937
5.2,2,8.28,6,7.664,95819
5.2,6,9.346,8,6.983,129124
5.2,2,9.04,2,9.04,197239
5.2,4,8.719,5,7.86,52610
5.2,0,9.136,2,8.257,517783
5.2,6,8.462,9,6.182,235578
5.2,6,9.372,7,7.721,286180
5.2,7,8.269,1,7.742,187700
5.2,5,8.674,9,7.759,281276
5.2,3,8.784,2,6.732,274559
5.2,5,8.313,6,7.886,182916
5.2,1,9.041,7,6.394,222994
5.2,1,8.767,9,8.151,263888
5.2,0,8.838,1,5.685,176488
5.2,4,8.266,1,7.124,236352
5.2,5,8.578,5,8.578,85384
5.2,6,9.361,8,8.629,141965
5.2,1,8.862,6,7.627,483640
5.2,0,8.157,6,7.734,294459
5.2,0,8.103,1,6.907,98140
5.2,1,8.45,7,6.93,115751
5.2,6,7.99,9,7.39,313374
5.2,0,8.852,6,6.592,232753
5.2,9,8.761,0,6.648,68910
5.2,0,8.769,7,7.157,94715
5.2,0,8.78,9,8.507,467751
5.2,2,8.997,2,8.997,158689
5.2,5,9.878,4,7.474,101382
5.2,3,7.729,6,6.295,216222
5.2,8,8.876,8,8.876,232210
5.2,7,9.725,0,7.457,249356
5.2,4,8.101,2,5.526,134780
5.2,2,10.033,8,7.702,145819
5.2,4,8.627,5,8.024,557967
5.2,6,8.627,8,6.142,173439
5.2,3,9.653,3,9.653,342603
5.2,0,8.37,0,8.37,129520
5.2,8,10.001,6,7.743,381092
5.2,8,8.441,2,6.451,560436
5.2,4,8.471,8,8.397,150258
5.2,8,8.706,7,7.31,118993
5.2,1,9.287,5,6.231,143761
5.2,0,9.944,5,6.822,145188
5.2,5,8.111,9,6.413,139096
5.2,0,8.619,5,7.981,85721
5.2,9,9.03,7,5.695,391197
5.2,7,9.003,0,6.785,174557
5.2,6,8.655,2,6.298,145309
5.2,6,8.816,1,7.988,155538
5.2,1,9.444,5,8.824,302631
5.2,2,8.531,0,8.017,88232
5.2,3,8.575,9,5.514,94139
5.2,6,9.028,1,6.159,285613
5.2,4,8.794,4,8.794,307159
5.2,3,8.288,3,8.288,296282
5.2,2,9.563,4,7.815,286081
5.2,6,8.031,6,8.031,197958
5.2,4,7.822,9,7.288,164176
5.2,0,8.766,6,7.289,232660
5.2,8,9.24,9,7.083,236455
5.2,7,9.046,5,6.555,404411
5.2,4,8.35,3,8.239,120547
5.2,5,9.083,3,6.215,244109
5.2,2,8.637,9,6.44,157854
5.2,3,8.457,6,6.06,258279
5.2,9,9.789,4,4.974,102601
5.2,3,8.694,6,7.029,101991
5.2,8,8.767,6,6.507,251723
5.2,9,10.298,0,5.44,266489
5.2,1,8.532,1,8.532,169478
5.2,1,9.373,7,7.917,281115
5.2,8,9.147,0,6.92,109963
5.2,3,8.303,6,5.84,167006
5.2,8,9.794,4,6.193,260837
5.2,6,8.054,9,5.731,263353
5.2,9,8.085,5,8.018,472487
5.2,8,8.085,5,6.389,106815
5.2,8,9.726,8,9.726,363551
5.2,2,8.721,7,5.082,256074
5.2,4,9.874,5,5.822,188078
5.2,2,9.118,8,7.322,234476
5.2,3,8.193,0,6.724,103166
5.2,1,8.929,1,8.929,369185
5.2,2,9.703,4,6.854,243974
