$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
7.2,0,9.756,3,7.329,69634
7.2,1,9.628,0,8.471,33278
7.2,4,7.693,4,7.693,24607
7.2,1,7.873,3,7.861,65948
7.2,1,7.718,1,7.718,68349
7.2,4,7.894,4,7.894,24327
7.2,3,9.052,2,7.115,82752
7.2,3,8.635,0,6.904,51359
7.2,4,7.821,4,7.821,17588
7.2,1,8.207,3,7.35,28609
7.2,2,8.376,4,7.285,5634
7.2,1,7.887,3,7.038,43170
7.2,1,8.825,2,8.282,29017
7.2,3,7.49,4,6.609,45440
7.2,0,8.604,0,8.604,32072
7.2,4,8.051,4,8.051,35048
7.2,4,9.375,3,7.659,198115
7.2,0,7.872,1,6.769,27320
7.2,0,8.256,0,8.256,29259
7.2,4,8.731,4,8.731,42995
7.2,0,9.162,0,9.162,57682
7.2,0,9.154,0,9.154,18002
7.2,2,8.934,2,8.934,18695
7.2,0,7.811,4,7.477,62441
7.2,1,7.852,3,7.372,11069
7.2,2,7.237,2,7.237,25907
7.2,0,9.535,0,9.535,31915
7.2,1,8.421,1,8.421,25084
7.2,1,6.634,4,6.272,70620
7.2,3,7.615,1,6.961,39571
7.2,3,8.895,1,7.843,46349
7.2,3,7.988,0,7.427,76831
7.2,2,8.662,2,8.662,32552
7.2,3,7.441,3,7.441,65042
7.2,0,8.507,0,8.507,21357
7.2,2,8.91,2,8.91,64375
7.2,1,10.864,3,6.793,75380
7.2,3,8.525,2,6.146,80006
7.2,2,8.296,2,8.296,32641
7.2,1,8.498,0,7.928,63737
7.2,4,9.797,3,7.3,31359
7.2,2,9.288,1,5.678,23857
7.2,3,8.039,3,8.039,49048
7.2,4,8.564,0,7.238,23104
7.2,3,8.859,2,7.842,62835
7.2,3,8.573,0,6.884,50837
7.2,3,7.18,3,7.18,28874
7.2,0,7.928,3,7.676,36395
7.2,0,8.8,4,6.709,55732
7.2,4,8.336,4,8.336,55957
7.2,1,8.402,2,7.344,16361
7.2,2,8.455,3,7.882,17001
7.2,0,8.409,0,8.409,24973
7.2,3,7.209,1,6.847,29897
7.2,2,7.766,2,7.766,45743
7.2,2,8.615,3,7.943,75925
7.2,3,7.491,4,6.988,16031
7.2,0,8.526,2,7.39,46244
7.2,0,8.645,0,8.645,111843
7.2,4,7.601,4,7.601,15839
7.2,1,9.337,1,9.337,34108
7.2,1,8.651,0,7.988,33726
7.2,4,8.119,4,8.119,10454
7.2,4,8.614,0,7.16,26305
7.2,3,7.503,0,6.087,30386
7.2,0,6.708,0,6.708,34199
7.2,2,7.454,2,7.454,62187
7.2,2,10.084,3,8.526,29765
7.2,2,8.626,3,7.507,26057
7.2,4,9.009,1,6.1,26057
7.2,2,10.599,4,9.392,19030
7.2,1,8.827,2,6.53,44653
7.2,1,7.894,1,7.894,50888
7.2,4,9.339,1,6.475,91305
7.2,1,8.476,3,7.44,59907
7.2,0,8.839,0,8.839,31264
7.2,0,8.192,0,8.192,28963
7.2,3,9.126,0,8.33,71685
7.2,0,8.747,1,7.313,43316
7.2,0,9.201,1,6.953,20110
7.2,4,8.42,1,7.316,25099
7.2,4,8.292,1,6.93,12456
7.2,0,8.528,3,7.721,48161
7.2,3,8.816,3,8.816,23799
7.2,4,8.417,2,6.169,59800
7.2,4,8.541,4,8.541,55030
7.2,3,8.196,0,5.153,45598
7.2,4,7.259,3,7.186,40262
7.2,1,8.863,1,8.863,60825
7.2,3,8.653,1,6.633,33962
7.2,2,9.502,2,9.502,29637
7.2,0,7.817,0,7.817,16074
7.2,1,8.743,0,6.208,46173
7.2,1,8.865,1,8.865,78267
7.2,3,8.857,3,8.857,23341
7.2,0,9.273,2,7.816,20949
7.2,2,9.072,0,8.207,51865
7.2,0,8.638,4,6.212,23418
7.2,1,7.799,1,7.799,47130
7.2,3,8.794,1,6.892,35847
