$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.5,2,7.803,2,7.803,12995
6.5,0,7.302,1,6.899,32871
6.5,1,8.237,1,8.237,20377
6.5,1,7.119,1,7.119,12169
6.5,1,6.174,1,6.174,654
6.5,1,8.779,0,6.019,10448
6.5,0,8.213,2,7.146,16092
6.5,0,7.312,1,6.958,4234
6.5,2,8.419,2,8.419,12686
6.5,1,8.812,0,6.73,14290
6.5,1,6.565,0,5.945,8669
6.5,0,7.868,2,6.03,9089
6.5,0,6.706,1,5.596,15193
6.5,0,7.721,2,5.706,26622
6.5,1,6.627,0,5.68,21894
6.5,2,7.569,2,7.569,8886
6.5,2,8.665,1,6.937,4822
6.5,2,8.375,1,8.127,54915
6.5,1,8.671,1,8.671,5237
6.5,1,7.561,0,5.679,6149
6.5,2,7.502,2,7.502,16878
6.5,0,6.896,0,6.896,9096
6.5,1,8.061,0,7.192,11015
6.5,2,7.183,0,6.871,20866
6.5,0,6.554,1,6.108,10610
6.5,0,7.025,2,6.276,36254
6.5,1,8.253,0,7.181,7727
6.5,1,7.628,2,7.346,27769
6.5,0,7.858,2,6.479,11400
6.5,0,8.795,0,8.795,20326
6.5,1,7.749,2,6.693,19251
6.5,1,7.81,2,7.007,15950
6.5,1,7.819,2,7.568,15610
6.5,1,7.864,1,7.864,8326
6.5,0,8.298,2,6.4,12333
6.5,2,9.243,2,9.243,5572
6.5,2,8.556,1,7.544,25117
6.5,1,7.421,1,7.421,10580
6.5,2,7.31,2,7.31,22892
6.5,1,7.26,1,7.26,3110
6.5,2,8.239,2,8.239,19181
6.5,0,8.453,2,7.432,28943
6.5,2,8.316,0,7.285,7953
6.5,0,7.58,0,7.58,5946
6.5,2,7.319,2,7.319,12963
6.5,1,8.267,0,6.789,15590
6.5,0,7.529,0,7.529,48167
6.5,0,7.994,0,7.994,3822
6.5,1,8.136,1,8.136,9578
6.5,0,9.607,0,9.607,8596
6.5,0,10.656,0,10.656,3610
6.5,2,8.026,2,8.026,3485
6.5,1,4.919,2,4.535,4529
6.5,0,6.629,1,6.625,26203
6.5,1,8.684,2,7.625,11402
6.5,0,7.643,0,7.643,41793
6.5,2,7.54,0,5.204,23424
6.5,0,7.953,2,5.494,39731
6.5,1,7.779,1,7.779,25495
6.5,1,8.549,1,8.549,32342
6.5,1,8.474,1,8.474,14060
6.5,0,8.363,0,8.363,31850
6.5,2,8.398,2,8.398,9249
6.5,2,8.706,2,8.706,10075
6.5,0,8.386,0,8.386,6546
6.5,0,8.22,0,8.22,2578
6.5,0,7.712,0,7.712,24711
6.5,2,8.845,2,8.845,40291
6.5,2,9.808,2,9.808,2473
6.5,1,8.122,1,8.122,14270
6.5,1,7.742,0,7.179,21622
6.5,0,8.154,1,7.481,6058
6.5,1,9.389,2,7.436,4527
6.5,1,8.161,1,8.161,16161
6.5,0,7.375,1,6.499,13968
6.5,0,7.872,1,6.911,10037
6.5,0,9.234,1,8.081,8604
6.5,2,8.879,1,7.317,28679
6.5,1,8.266,2,7.19,22086
6.5,2,6.984,0,6.538,15974
6.5,0,7.611,0,7.611,22861
6.5,0,8.356,1,7.963,26920
6.5,0,9.22,1,8.292,10631
6.5,0,8.176,0,8.176,4350
6.5,2,7.837,2,7.837,9408
6.5,0,6.021,1,5.813,15392
6.5,1,8.802,1,8.802,4146
6.5,0,8.335,0,8.335,5310
6.5,2,8.631,1,7.591,5705
6.5,1,8.1,0,6.665,27392
6.5,0,7.227,2,7.224,32045
6.5,0,7.954,0,7.954,23523
6.5,1,8.728,2,6.175,19928
6.5,0,7.669,2,7.379,10286
6.5,2,7.76,0,6.994,9941
6.5,2,8.055,1,7.358,7422
6.5,1,7.384,0,7.137,11290
6.5,0,7.251,1,7.033,11400
6.5,1,7.363,1,7.363,6669
6.5,2,7.684,0,7.458,15598
