$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.9,4,8.344,8,7.63,94215
6.9,0,8.789,4,6.332,141517
6.9,8,8.441,5,7.434,286131
6.9,1,8.717,6,7.039,313892
6.9,4,8.709,4,8.709,66728
6.9,5,11.79,3,8.229,175470
6.9,5,8.253,7,7.572,287411
6.9,7,8.013,1,7.641,239258
6.9,4,8.341,9,7.181,271574
6.9,3,7.85,4,6.498,143647
6.9,8,8.006,1,6.076,237521
6.9,5,7.484,5,7.484,101247
6.9,4,8.202,3,8.082,112781
6.9,7,8.17,5,6.942,215085
6.9,6,9.521,9,7.665,264819
6.9,5,8.887,2,7.889,127968
6.9,0,8.689,9,7.648,105269
6.9,8,9.921,8,9.921,165621
6.9,0,8.547,2,8.093,250683
6.9,1,7.731,9,7.122,289464
6.9,3,8.777,5,7.88,202350
6.9,7,7.874,5,6.868,114352
6.9,6,7.49,0,7.334,561149
6.9,3,9.238,9,6.79,113919
6.9,5,10.354,5,10.354,289116
6.9,6,8.463,3,6.908,76577
6.9,7,8.434,3,7.89,389463
6.9,0,8.689,6,7.779,161737
6.9,4,9.309,8,7.865,328758
6.9,3,9.988,9,8.297,317016
6.9,3,8.514,9,7.705,245510
6.9,5,7.98,4,7.425,259180
6.9,7,9.506,1,8.485,588884
6.9,3,8.906,6,8.208,369580
6.9,6,8.312,2,8.039,90509
6.9,7,8.683,0,6.554,341457
6.9,7,8.002,5,6.748,86269
6.9,9,8.01,1,6.349,385188
6.9,9,9.164,8,5.785,186859
6.9,9,8.66,6,7.222,313557
6.9,1,8.889,5,7.123,206544
6.9,3,7.411,6,7.317,140809
6.9,9,7.623,1,6.095,275361
6.9,8,8.925,3,8.284,132232
6.9,7,9.171,7,9.171,287040
6.9,0,9.044,2,6.797,78778
6.9,3,8.321,1,8.097,104175
6.9,0,9.253,7,6.35,64671
6.9,1,9.604,1,9.604,218886
6.9,4,8.2,0,7.635,60309
6.9,7,8.707,9,7.474,208100
6.9,9,7.906,5,7.722,119948
6.9,5,8.556,7,7.61,147639
6.9,6,8.571,6,8.571,82904
6.9,0,8.698,7,7.226,206687
6.9,2,8.538,0,7.348,129450
6.9,1,8.69,8,6.503,395565
6.9,1,8.864,2,5.62,351853
6.9,6,7.548,1,6.66,356466
6.9,2,8.445,0,7.613,133948
6.9,9,8.952,2,8.214,338397
6.9,6,7.645,1,7.14,208919
6.9,7,9.056,1,8.519,268630
6.9,9,8.184,6,7.418,184218
6.9,7,8.697,9,8.217,164057
6.9,9,9.169,8,8.441,61507
6.9,5,10.282,6,6.876,177804
6.9,9,8.479,2,7.012,163175
6.9,0,9.04,0,9.04,186273
6.9,2,8.196,6,7.994,262940
6.9,0,9.675,3,6.043,69565
6.9,2,9.673,6,8.16,232535
6.9,5,9.723,3,8.113,476790
6.9,8,9.189,2,7.2,99787
6.9,3,8.834,3,8.834,308207
6.9,5,8.974,0,6.711,192942
6.9,0,8.649,8,7.061,203090
6.9,4,8.592,3,7.496,598696
6.9,9,7.958,5,7.566,112556
6.9,1,8.935,4,7.691,136407
6.9,2,8.768,7,7.62,216525
6.9,9,7.586,8,7.094,227388
6.9,9,7.873,0,5.692,367578
6.9,4,8.654,4,8.654,194291
6.9,1,9.063,5,6.408,131743
6.9,8,8.806,9,6.881,242001
6.9,5,8.446,6,7.445,119451
6.9,0,8.469,9,8.171,301734
6.9,0,8.887,9,7.555,282298
6.9,8,8.49,8,8.49,230335
6.9,2,9.544,8,6.585,491575
6.9,4,8.778,5,8.583,197362
6.9,9,8.384,5,7.4,193311
6.9,5,8.896,5,8.896,138081
6.9,4,8.35,9,6.951,250296
6.9,1,8.336,5,6.988,264008
6.9,8,8.349,9,8.234,250051
6.9,0,8.313,3,7.584,181001
6.9,1,8.391,5,7.17,148089
6.9,8,7.533,7,6.95,69062
