$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
3.6,9,8.594,9,8.594,123758
3.6,1,8.396,0,7.748,144933
3.6,6,9.267,0,6.232,59570
3.6,7,8.344,0,6.613,239277
3.6,9,7.741,7,5.578,94537
3.6,2,8.222,3,6.951,899027
3.6,9,8.236,2,6.524,396001
3.6,1,8.763,1,8.763,106429
3.6,8,8.515,7,6.132,224701
3.6,3,9.199,9,6.043,95557
3.6,9,8.103,6,7.183,635974
3.6,2,8.312,2,8.312,129930
3.6,9,8.202,1,6.505,307051
3.6,5,8.284,3,5.411,155518
3.6,8,8.722,6,8.466,120399
3.6,0,9.611,4,8.237,306716
3.6,6,8.614,2,8.105,193497
3.6,8,8.583,9,6.794,208651
3.6,6,7.791,9,5.954,63334
3.6,8,8.949,7,6.206,173351
3.6,6,8.76,7,6.329,362281
3.6,5,8.537,6,6.692,98367
3.6,0,8.569,5,6.667,155600
3.6,8,9.529,8,9.529,182792
3.6,4,9.475,5,8.114,520945
3.6,7,9.225,1,6.639,100211
3.6,0,9.723,9,4.915,127046
3.6,5,9.217,3,6.238,264843
3.6,2,10.701,2,10.701,124201
3.6,5,8.785,9,6.519,69157
3.6,7,7.715,7,7.715,139645
3.6,0,9.338,0,9.338,232816
3.6,4,8.439,9,7.801,268573
3.6,9,8.368,0,7.951,86353
3.6,5,7.715,2,5.996,213629
3.6,7,9.067,7,9.067,283549
3.6,7,9.936,8,7.508,206953
3.6,8,9.593,3,9.37,136199
3.6,7,7.941,3,6.171,218140
3.6,9,9.256,0,6.733,277624
3.6,0,8.46,5,5.855,546755
3.6,7,8.558,3,7.216,139917
3.6,9,9.877,3,7.684,177210
3.6,3,7.274,4,6.086,138772
3.6,5,8.565,2,7.192,140533
3.6,0,8.386,3,5.949,263751
3.6,3,8.12,9,6.31,149853
3.6,7,8.304,1,5.43,156122
3.6,2,7.972,5,5.473,224014
3.6,8,8.098,3,6.509,170475
3.6,8,8.456,8,8.456,231479
3.6,5,8.579,4,6.677,193115
3.6,1,8.142,1,8.142,186498
3.6,8,8.593,1,7.765,96361
3.6,3,8.478,6,7.828,152373
3.6,9,8.795,5,5.489,159281
3.6,0,8.379,0,8.379,199428
3.6,4,8.447,4,8.447,63687
3.6,5,8.305,3,7.165,135750
3.6,9,8.682,2,6.649,119100
3.6,8,7.9,0,7.021,196717
3.6,9,8.255,3,5.66,226436
3.6,1,8.241,2,7.866,439847
3.6,2,9.096,7,5.161,254694
3.6,2,9.302,5,5.913,131108
3.6,7,9.23,5,6.38,72852
3.6,7,8.633,9,5.629,422376
3.6,8,10.044,5,6.169,143272
3.6,5,8.019,8,6.549,219514
3.6,0,8.629,0,8.629,120169
3.6,6,9.065,0,5.854,132307
3.6,9,8.477,7,6.461,209517
3.6,2,8.408,6,6.475,108474
3.6,4,9.385,3,5.115,261506
3.6,9,8.424,9,8.424,95995
3.6,4,9.027,8,5.158,171466
3.6,6,8.861,7,7.23,186798
3.6,6,8.189,7,7.67,60762
3.6,5,8.555,8,7.841,220883
3.6,8,8.603,1,7.563,172346
3.6,9,7.914,8,6.907,238135
3.6,8,8.307,3,7.229,228571
3.6,2,8.978,7,7.101,111102
3.6,6,8.107,7,6.263,131237
3.6,1,8.815,9,5.758,163802
3.6,1,7.914,5,6.154,58286
3.6,4,8.649,3,7.023,104349
3.6,8,8.007,9,5.956,124911
3.6,1,7.893,9,6.901,94750
3.6,5,9.372,8,6.144,175506
3.6,0,7.326,9,6.215,178272
3.6,1,8.369,8,7.423,313835
3.6,7,9.088,7,9.088,305053
3.6,4,8.804,9,7.532,164751
3.6,4,8.743,4,8.743,197394
3.6,0,8.93,9,6.062,613431
3.6,9,8.969,1,6.369,456775
3.6,5,9.582,6,5.88,476583
3.6,9,8.312,9,8.312,253561
3.6,6,9.478,0,8.135,81749
