$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
6.7,4,7.638,0,7.312,46813
6.7,0,7.068,4,6.713,36652
6.7,0,7.851,0,7.851,24885
6.7,0,7.905,1,6.793,43339
6.7,0,8.962,4,8.412,152539
6.7,2,9.024,0,7.831,33064
6.7,4,8.638,4,8.638,26429
6.7,3,8.598,3,8.598,83836
6.7,0,8.428,0,8.428,13727
6.7,1,8.055,2,7.738,28575
6.7,3,8.188,3,8.188,50020
6.7,1,8.617,4,6.314,62933
6.7,4,8.449,2,7.666,49309
6.7,3,8.998,2,7.507,25803
6.7,4,7.674,3,7.138,26474
6.7,0,7.936,4,6.657,98492
6.7,2,7.484,1,7.239,36615
6.7,3,8.822,1,6.783,27738
6.7,0,8.855,1,7.48,13979
6.7,4,8.28,2,5.96,57334
6.7,2,9.327,1,7.346,28791
6.7,2,8.536,2,8.536,26694
6.7,2,8.797,3,7.458,43379
6.7,2,7.927,1,6.001,64177
6.7,3,9.402,0,7.397,33883
6.7,4,9.767,4,9.767,70570
6.7,4,7.555,0,6.973,106662
6.7,1,7.905,2,7.879,18926
6.7,2,10.112,1,6.997,30677
6.7,3,6.969,1,6.195,56283
6.7,3,7.798,0,6.309,41663
6.7,3,7.197,0,6.021,16384
6.7,2,8.024,0,6.357,22327
6.7,4,8.0,2,5.545,90228
6.7,2,10.33,2,10.33,34021
6.7,1,8.666,3,6.957,37241
6.7,3,8.892,1,8.286,78633
6.7,2,7.494,2,7.494,47898
6.7,2,9.125,2,9.125,13720
6.7,2,8.987,4,8.812,111794
6.7,1,7.264,0,7.076,54805
6.7,3,8.555,2,6.459,13559
6.7,3,8.948,3,8.948,67720
6.7,1,7.844,0,7.788,24193
6.7,3,8.908,3,8.908,42238
6.7,4,8.901,4,8.901,35217
6.7,3,9.168,2,8.058,38680
6.7,4,7.558,3,6.847,30589
6.7,2,8.215,3,7.627,55302
6.7,4,7.928,4,7.928,26348
6.7,4,8.147,4,8.147,28935
6.7,2,8.24,2,8.24,35467
6.7,4,8.076,4,8.076,19026
6.7,3,8.242,0,7.172,41541
6.7,4,8.443,0,6.49,98857
6.7,1,9.051,1,9.051,29792
6.7,2,7.886,2,7.886,20320
6.7,4,8.305,4,8.305,31628
6.7,1,8.863,2,7.867,23347
6.7,4,8.248,3,6.993,50149
6.7,2,10.472,0,7.025,37414
6.7,2,7.483,3,6.57,59390
6.7,3,8.217,1,6.482,47296
6.7,3,8.035,3,8.035,12996
6.7,0,8.955,1,7.162,25856
6.7,4,8.938,4,8.938,94638
6.7,3,8.596,3,8.596,70152
6.7,3,8.734,0,8.218,64340
6.7,3,8.857,1,8.283,27601
6.7,3,7.337,2,6.933,114911
6.7,3,7.712,2,7.064,24917
6.7,0,9.216,0,9.216,69274
6.7,2,8.657,0,5.257,34006
6.7,3,7.585,0,7.088,52585
6.7,0,9.268,4,6.49,28429
6.7,1,8.939,4,7.063,43217
6.7,2,7.721,2,7.721,38877
6.7,4,8.198,4,8.198,59603
6.7,3,9.514,4,8.746,18496
6.7,0,8.823,2,7.71,52411
6.7,2,8.345,3,7.738,34530
6.7,3,8.883,4,7.315,99676
6.7,1,7.909,1,7.909,33634
6.7,3,7.298,3,7.298,91252
6.7,2,8.722,3,7.021,92029
6.7,2,7.955,2,7.955,23768
6.7,3,9.065,4,7.054,23836
6.7,2,7.448,3,7.31,84942
6.7,2,8.239,0,7.139,33782
6.7,2,8.459,2,8.459,25674
6.7,3,7.786,3,7.786,33199
6.7,2,8.198,3,7.247,87827
6.7,0,8.337,4,5.87,46570
6.7,3,8.633,1,6.702,11808
6.7,1,9.132,4,8.815,26540
6.7,3,8.56,4,7.715,15632
6.7,3,8.211,3,8.211,39788
6.7,0,8.053,4,7.868,103923
6.7,3,8.415,2,6.81,64655
6.7,0,8.348,3,6.246,37833
