$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.676
0.0,0.0,0.1,0.1,0.7
0.0,0.0,0.2,0.2,0.62
0.0,0.0,0.3,0.3,0.646
0.0,0.0,0.4,0.4,0.636
0.0,0.0,0.5,0.5,0.608
0.0,0.0,0.6,0.6,0.574
0.0,0.0,0.7,0.7,0.546
0.0,0.0,0.8,0.8,0.55
0.0,0.0,0.9,0.9,0.516
0.0,0.0,1.0,1.0,0.47
0.0,0.0,1.1,1.1,0.468
0.0,0.0,1.2,1.2,0.452
0.0,0.0,1.3,1.3,0.376
0.0,0.0,1.4,1.4,0.396
0.0,0.0,1.5,1.5,0.352
0.0,0.0,1.6,1.6,0.316
0.0,0.0,1.7,1.7,0.274
0.0,0.0,1.8,1.8,0.254
0.0,0.0,1.9,1.9,0.212
0.0,0.0,2.0,2.0,0.184
0.0,0.0,2.1,2.1,0.186
0.0,0.0,2.2,2.2,0.174
0.0,0.0,2.3,2.3,0.16
0.0,0.0,2.4,2.4,0.154
0.0,0.0,2.5,2.5,0.106
0.0,0.0,2.6,2.6,0.116
0.0,0.0,2.7,2.7,0.084
0.0,0.0,2.8,2.8,0.102
0.0,0.0,2.9,2.9,0.098
0.0,0.0,3.0,3.0,0.078
0.0,0.0,3.1,3.1,0.082
0.0,0.0,3.2,3.2,0.076
0.0,0.0,3.3,3.3,0.096
0.0,0.0,3.4,3.4,0.076
0.0,0.0,3.5,3.5,0.056
0.0,0.0,3.6,3.6,0.064
0.0,0.0,3.7,3.7,0.08
0.0,0.0,3.8,3.8,0.08
0.0,0.0,3.9,3.9,0.064
0.0,0.0,4.0,4.0,0.048
0.0,0.0,4.1,4.1,0.046
0.0,0.0,4.2,4.2,0.05
0.0,0.0,4.3,4.3,0.052
0.0,0.0,4.4,4.4,0.062
0.0,0.0,4.5,4.5,0.046
0.0,0.0,4.6,4.6,0.056
0.0,0.0,4.7,4.7,0.06
0.0,0.0,4.8,4.8,0.058
0.0,0.0,4.9,4.9,0.058
0.0,0.0,5.0,5.0,0.054
0.0,0.0,5.1,5.1,0.06
0.0,0.0,5.2,5.2,0.048
0.0,0.0,5.3,5.3,0.038
0.0,0.0,5.4,5.4,0.044
0.0,0.0,5.5,5.5,0.048
0.0,0.0,5.6,5.6,0.048
0.0,0.0,5.7,5.7,0.05
0.0,0.0,5.8,5.8,0.058
0.0,0.0,5.9,5.9,0.042
0.0,0.0,6.0,6.0,0.064
0.0,0.0,6.1,6.1,0.058
