$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.822
0.0,0.0,0.1,0.1,0.844
0.0,0.0,0.2,0.2,0.816
0.0,0.0,0.3,0.3,0.85
0.0,0.0,0.4,0.4,0.79
0.0,0.0,0.5,0.5,0.796
0.0,0.0,0.6,0.6,0.784
0.0,0.0,0.7,0.7,0.778
0.0,0.0,0.8,0.8,0.73
0.0,0.0,0.9,0.9,0.768
0.0,0.0,1.0,1.0,0.802
0.0,0.0,1.1,1.1,0.746
0.0,0.0,1.2,1.2,0.698
0.0,0.0,1.3,1.3,0.678
0.0,0.0,1.4,1.4,0.634
0.0,0.0,1.5,1.5,0.632
0.0,0.0,1.6,1.6,0.624
0.0,0.0,1.7,1.7,0.59
0.0,0.0,1.8,1.8,0.584
0.0,0.0,1.9,1.9,0.526
0.0,0.0,2.0,2.0,0.506
0.0,0.0,2.1,2.1,0.478
0.0,0.0,2.2,2.2,0.502
0.0,0.0,2.3,2.3,0.472
0.0,0.0,2.4,2.4,0.446
0.0,0.0,2.5,2.5,0.402
0.0,0.0,2.6,2.6,0.4
0.0,0.0,2.7,2.7,0.33
0.0,0.0,2.8,2.8,0.324
0.0,0.0,2.9,2.9,0.31
0.0,0.0,3.0,3.0,0.338
0.0,0.0,3.1,3.1,0.3
0.0,0.0,3.2,3.2,0.29
0.0,0.0,3.3,3.3,0.254
0.0,0.0,3.4,3.4,0.24
0.0,0.0,3.5,3.5,0.25
0.0,0.0,3.6,3.6,0.254
0.0,0.0,3.7,3.7,0.222
0.0,0.0,3.8,3.8,0.248
0.0,0.0,3.9,3.9,0.228
0.0,0.0,4.0,4.0,0.222
0.0,0.0,4.1,4.1,0.226
0.0,0.0,4.2,4.2,0.198
0.0,0.0,4.3,4.3,0.224
0.0,0.0,4.4,4.4,0.2
0.0,0.0,4.5,4.5,0.184
0.0,0.0,4.6,4.6,0.186
0.0,0.0,4.7,4.7,0.188
0.0,0.0,4.8,4.8,0.208
0.0,0.0,4.9,4.9,0.202
0.0,0.0,5.0,5.0,0.198
0.0,0.0,5.1,5.1,0.202
0.0,0.0,5.2,5.2,0.184
0.0,0.0,5.3,5.3,0.174
0.0,0.0,5.4,5.4,0.18
0.0,0.0,5.5,5.5,0.202
0.0,0.0,5.6,5.6,0.192
0.0,0.0,5.7,5.7,0.236
0.0,0.0,5.8,5.8,0.188
0.0,0.0,5.9,5.9,0.206
0.0,0.0,6.0,6.0,0.216
0.0,0.0,6.1,6.1,0.194
0.0,0.0,6.2,6.2,0.168
0.0,0.0,6.3,6.3,0.198
0.0,0.0,6.4,6.4,0.192
0.0,0.0,6.5,6.5,0.216
0.0,0.0,6.6,6.6,0.186
0.0,0.0,6.7,6.7,0.2
0.0,0.0,6.8,6.8,0.2
0.0,0.0,6.9,6.9,0.216
0.0,0.0,7.0,7.0,0.206
0.0,0.0,7.1,7.1,0.196
0.0,0.0,7.2,7.2,0.202
0.0,0.0,7.3,7.3,0.196
0.0,0.0,7.4,7.4,0.18
0.0,0.0,7.5,7.5,0.19
0.0,0.0,7.6,7.6,0.192
0.0,0.0,7.7,7.7,0.198
