nop,$\mu_{m}$,success_rate,avg_pvalue,Wrong_ranking_cost_without_no,Wrong_ranking_cost_with_no_proportion
2,50,0.926,0.13233888438533617,0.068,
2,300,0.984,0.045627939897234106,0.006,
2,550,0.974,0.04718150075411442,0.006,
2,800,0.984,0.03850316972126193,-0.002,
2,1050,0.986,0.02828304408021149,-0.004,
2,1300,0.994,0.024022700214685774,0.004,
