nop,$\mu_{m}$,success_rate,avg_pvalue,Wrong_ranking_cost_without_no,Wrong_ranking_cost_with_no_proportion
2,50,0.94,0.11902656497750953,0.052,
2,300,0.986,0.05242928190105515,-0.006,
2,550,0.992,0.0301719581589236,0.0,
2,800,0.988,0.028669724303087424,0.004,
2,1050,0.99,0.02682825276241993,0.002,
2,1300,0.99,0.023671753230707526,0.01,
