$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.86,0.2408947964422405,4.336
0.0,0.0,0.1,0.1,0.862,0.2389272292609181,4.516
0.0,0.0,0.2,0.2,0.856,0.25213870043923436,4.496
0.0,0.0,0.3,0.3,0.856,0.25508317581223044,5.096
0.0,0.0,0.4,0.4,0.8,0.28042538703015213,4.804
0.0,0.0,0.5,0.5,0.842,0.2878274198829463,4.752
0.0,0.0,0.6,0.6,0.832,0.295873192441575,4.852
0.0,0.0,0.7,0.7,0.744,0.3525391844847783,5.372
0.0,0.0,0.8,0.8,0.774,0.3614829407878361,5.608
0.0,0.0,0.9,0.9,0.75,0.3709501954175319,5.788
0.1,0.1,0.0,0.0,0.856,0.23910920159799082,4.6
0.1,0.1,0.1,0.1,0.854,0.22823188766140037,4.392
0.1,0.1,0.2,0.2,0.872,0.21677509103489215,4.396
0.1,0.1,0.3,0.3,0.858,0.23354967012847258,4.512
0.1,0.1,0.4,0.4,0.856,0.254285145946061,4.552
0.1,0.1,0.5,0.5,0.822,0.28589292655684084,4.704
0.1,0.1,0.6,0.6,0.816,0.28565070427273614,4.764
0.1,0.1,0.7,0.7,0.79,0.31887938391607046,4.88
0.1,0.1,0.8,0.8,0.772,0.30415578948043426,5.132
0.1,0.1,0.9,0.9,0.774,0.3608181523738342,5.264
0.2,0.2,0.0,0.0,0.862,0.20184668682135015,4.572
0.2,0.2,0.1,0.1,0.9,0.21749675295616228,4.292
0.2,0.2,0.2,0.2,0.872,0.20064747123965693,4.396
0.2,0.2,0.3,0.3,0.868,0.24751443125707143,4.196
0.2,0.2,0.4,0.4,0.834,0.2587280342980288,4.62
0.2,0.2,0.5,0.5,0.846,0.2512858327691082,4.516
0.2,0.2,0.6,0.6,0.818,0.2646206459579539,4.512
0.2,0.2,0.7,0.7,0.812,0.3139891356949259,4.716
0.2,0.2,0.8,0.8,0.79,0.29932708785978895,5.0
0.2,0.2,0.9,0.9,0.75,0.34612672829685637,5.092
0.3,0.3,0.0,0.0,0.868,0.20846603218789492,4.512
0.3,0.3,0.1,0.1,0.858,0.2104520713189528,4.444
0.3,0.3,0.2,0.2,0.874,0.21335959479199543,4.612
0.3,0.3,0.3,0.3,0.85,0.23153174652519204,4.416
0.3,0.3,0.4,0.4,0.84,0.2536504551688511,4.528
0.3,0.3,0.5,0.5,0.814,0.25831864036775876,4.32
0.3,0.3,0.6,0.6,0.856,0.25989414103967096,4.856
0.3,0.3,0.7,0.7,0.79,0.2827224178041781,4.628
0.3,0.3,0.8,0.8,0.834,0.27747830504985505,4.612
0.3,0.3,0.9,0.9,0.814,0.315599011295433,4.78
0.4,0.4,0.0,0.0,0.864,0.20366289505394086,4.716
0.4,0.4,0.1,0.1,0.852,0.22296019359040878,4.776
0.4,0.4,0.2,0.2,0.856,0.20709861587564632,4.692
0.4,0.4,0.3,0.3,0.86,0.2339861410684782,4.416
0.4,0.4,0.4,0.4,0.832,0.24535559719831765,4.508
0.4,0.4,0.5,0.5,0.84,0.2508803916315238,4.592
0.4,0.4,0.6,0.6,0.848,0.25072832196966427,4.268
0.4,0.4,0.7,0.7,0.826,0.25812795446318665,4.712
0.4,0.4,0.8,0.8,0.8,0.27795452001901794,4.64
0.4,0.4,0.9,0.9,0.804,0.29687936963141276,4.76
