n,$\mu_{m_1}$,$\sigma_{m_1}$,$\mu_{h_{pred}}$,$\sigma_{h_{pred}}$,$\mu_{h_1}$,$\sigma_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations,no:yes,after_replication_no:yes
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,8.48,0,8.48,705,1.7272334719665463,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,9.165,1,7.529,4339,0.9999833336111065,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,8.496,1,6.514,7629,1.999950001249969,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.655,1,7.655,3958,2.157837951632852,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.464,1,6.275,4951,5.315509710015262,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.645,2,7.13,23121,1.6666296304526567,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.472,0,7.472,1704,3.1378228336953895,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,10.778,1,10.778,5426,1.2641270919416616,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.968,2,7.572,8141,1.4489500214281341,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,6.999,0,6.669,3065,5.315509710015262,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,8.581,1,7.602,3834,0.818169421675429,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,9.157,0,9.157,9114,0.34831069313827934,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,8.844,2,7.974,15062,0.5789397507927527,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,9.217,2,9.217,24570,0.49999375007812397,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.12,1,7.12,474,4.999750012499375,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,9.037,2,9.037,606,1.8570986405085594,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,8.334,0,7.322,12940,0.9354687827615684,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,8.744,0,7.42,6885,0.5789397507927527,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.448,2,7.448,1188,2.8708751330602236,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.442,0,7.442,1703,3.6152455674781736,
