$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.916
0.1,0.1,0.2,0.2,0.89
0.1,0.1,0.3,0.3,0.876
0.1,0.1,0.4,0.4,0.796
0.1,0.1,0.5,0.5,0.828
0.1,0.1,0.6,0.6,0.794
0.1,0.1,0.7,0.7,0.774
0.1,0.1,0.8,0.8,0.722
0.1,0.1,0.9,0.9,0.722
0.1,0.1,1.0,1.0,0.746
0.1,0.1,1.1,1.1,0.736
0.1,0.1,1.2,1.2,0.712
0.1,0.1,1.3,1.3,0.716
0.1,0.1,1.4,1.4,0.676
0.1,0.1,1.5,1.5,0.664
0.1,0.1,1.6,1.6,0.632
0.1,0.1,1.7,1.7,0.648
0.1,0.1,1.8,1.8,0.566
0.1,0.1,1.9,1.9,0.564
0.1,0.1,2.0,2.0,0.546
0.1,0.1,2.1,2.1,0.544
0.1,0.1,2.2,2.2,0.54
0.1,0.1,2.3,2.3,0.506
0.1,0.1,2.4,2.4,0.488
0.1,0.1,2.5,2.5,0.472
0.1,0.1,2.6,2.6,0.424
0.1,0.1,2.7,2.7,0.388
0.1,0.1,2.8,2.8,0.378
0.1,0.1,2.9,2.9,0.488
0.1,0.1,3.0,3.0,0.344
0.1,0.1,3.1,3.1,0.296
0.1,0.1,3.2,3.2,0.324
0.1,0.1,3.3,3.3,0.262
0.1,0.1,3.4,3.4,0.252
0.1,0.1,3.5,3.5,0.256
0.1,0.1,3.6,3.6,0.498
0.1,0.1,3.7,3.7,0.282
0.1,0.1,3.8,3.8,0.232
0.1,0.1,3.9,3.9,0.226
0.1,0.1,4.0,4.0,0.19
0.1,0.1,4.1,4.1,0.18
0.1,0.1,4.2,4.2,0.21
0.1,0.1,4.3,4.3,0.458
0.1,0.1,4.4,4.4,0.192
0.1,0.1,4.5,4.5,0.202
0.1,0.1,4.6,4.6,0.212
0.1,0.1,4.7,4.7,0.192
0.1,0.1,4.8,4.8,0.208
0.1,0.1,4.9,4.9,0.206
0.1,0.1,5.0,5.0,0.508
0.1,0.1,5.1,5.1,0.198
0.1,0.1,5.2,5.2,0.172
0.1,0.1,5.3,5.3,0.236
0.1,0.1,5.4,5.4,0.206
0.1,0.1,5.5,5.5,0.202
0.1,0.1,5.6,5.6,0.192
0.1,0.1,5.7,5.7,0.472
0.1,0.1,5.8,5.8,0.204
0.1,0.1,5.9,5.9,0.198
0.1,0.1,6.0,6.0,0.22
0.1,0.1,6.1,6.1,0.236
0.1,0.1,6.2,6.2,0.214
0.1,0.1,6.3,6.3,0.186
0.1,0.1,6.4,6.4,0.48
0.1,0.1,6.5,6.5,0.23
0.1,0.1,6.6,6.6,0.202
0.1,0.1,6.7,6.7,0.174
0.1,0.1,6.8,6.8,0.196
0.1,0.1,6.9,6.9,0.21
0.1,0.1,7.0,7.0,0.19
0.1,0.1,7.1,7.1,0.478
0.1,0.1,7.2,7.2,0.21
0.1,0.1,7.3,7.3,0.206
0.1,0.1,7.4,7.4,0.208
0.1,0.1,7.5,7.5,0.222
0.1,0.1,7.6,7.6,0.21
0.1,0.1,7.7,7.7,0.268
0.1,0.1,7.8,7.8,0.196
0.1,0.1,7.9,7.9,0.2
0.1,0.1,8.0,8.0,0.194
0.1,0.1,8.1,8.1,0.204
0.1,0.1,8.2,8.2,0.168
0.1,0.1,8.3,8.3,0.198
0.1,0.1,8.4,8.4,0.18
0.1,0.1,8.5,8.5,0.498
0.1,0.1,8.6,8.6,0.248
0.1,0.1,8.7,8.7,0.282
0.1,0.1,8.8,8.8,0.268
0.1,0.1,8.9,8.9,0.248
0.1,0.1,9.0,9.0,0.26
0.1,0.1,9.1,9.1,0.256
0.1,0.1,9.2,9.2,0.5
0.1,0.1,9.3,9.3,0.264
0.1,0.1,9.4,9.4,0.29
0.1,0.1,9.5,9.5,0.266
0.1,0.1,9.6,9.6,0.276
0.1,0.1,9.7,9.7,0.28
0.1,0.1,9.8,9.8,0.306
0.1,0.1,9.9,9.9,0.474
0.1,0.1,10.0,10.0,0.304
0.1,0.1,10.1,10.1,0.294
0.1,0.1,10.2,10.2,0.296
0.1,0.1,10.3,10.3,0.266
0.1,0.1,10.4,10.4,0.328
0.1,0.1,10.5,10.5,0.322
0.1,0.1,10.6,10.6,0.198
0.1,0.1,10.7,10.7,0.232
0.1,0.1,10.8,10.8,0.236
0.1,0.1,10.9,10.9,0.204
0.1,0.1,11.0,11.0,0.242
0.1,0.1,11.1,11.1,0.2
0.1,0.1,11.2,11.2,0.26
0.1,0.1,11.3,11.3,0.484
0.1,0.1,11.4,11.4,0.394
0.1,0.1,11.5,11.5,0.404
0.1,0.1,11.6,11.6,0.348
0.1,0.1,11.7,11.7,0.39
0.1,0.1,11.8,11.8,0.406
0.1,0.1,11.9,11.9,0.38
0.1,0.1,12.0,12.0,0.49
0.1,0.1,12.1,12.1,0.198
0.1,0.1,12.2,12.2,0.202
0.1,0.1,12.3,12.3,0.234
0.1,0.1,12.4,12.4,0.206
0.1,0.1,12.5,12.5,0.214
0.1,0.1,12.6,12.6,0.212
0.1,0.1,12.7,12.7,0.388
0.1,0.1,12.8,12.8,0.426
0.1,0.1,12.9,12.9,0.398
0.1,0.1,13.0,13.0,0.412
0.1,0.1,13.1,13.1,0.42
0.1,0.1,13.2,13.2,0.428
0.1,0.1,13.3,13.3,0.422
0.1,0.1,13.4,13.4,0.196
0.1,0.1,13.5,13.5,0.21
0.1,0.1,13.6,13.6,0.208
0.1,0.1,13.7,13.7,0.232
0.1,0.1,13.8,13.8,0.208
0.1,0.1,13.9,13.9,0.226
0.1,0.1,14.0,14.0,0.204
0.1,0.1,14.1,14.1,0.496
0.1,0.1,14.2,14.2,0.43
0.1,0.1,14.3,14.3,0.446
0.1,0.1,14.4,14.4,0.476
0.1,0.1,14.5,14.5,0.46
0.1,0.1,14.6,14.6,0.472
0.1,0.1,14.7,14.7,0.47
0.1,0.1,14.8,14.8,0.244
0.1,0.1,14.9,14.9,0.238
0.1,0.1,15.0,15.0,0.234
0.1,0.1,15.1,15.1,0.24
0.2,0.2,0.1,0.1,0.904
0.2,0.2,0.2,0.2,0.918
0.2,0.2,0.3,0.3,0.932
0.2,0.2,0.4,0.4,0.898
0.2,0.2,0.5,0.5,0.9
0.2,0.2,0.6,0.6,0.872
0.2,0.2,0.7,0.7,0.888
0.2,0.2,0.8,0.8,0.834
0.2,0.2,0.9,0.9,0.826
0.2,0.2,1.0,1.0,0.798
0.2,0.2,1.1,1.1,0.794
0.2,0.2,1.2,1.2,0.81
0.2,0.2,1.3,1.3,0.768
0.2,0.2,1.4,1.4,0.75
0.2,0.2,1.5,1.5,0.796
0.2,0.2,1.6,1.6,0.684
0.2,0.2,1.7,1.7,0.692
0.2,0.2,1.8,1.8,0.658
0.2,0.2,1.9,1.9,0.668
0.2,0.2,2.0,2.0,0.626
0.2,0.2,2.1,2.1,0.578
0.2,0.2,2.2,2.2,0.584
0.2,0.2,2.3,2.3,0.574
0.2,0.2,2.4,2.4,0.514
0.2,0.2,2.5,2.5,0.52
0.2,0.2,2.6,2.6,0.476
0.2,0.2,2.7,2.7,0.452
0.2,0.2,2.8,2.8,0.374
0.2,0.2,2.9,2.9,0.426
0.2,0.2,3.0,3.0,0.352
0.2,0.2,3.1,3.1,0.35
0.2,0.2,3.2,3.2,0.35
0.2,0.2,3.3,3.3,0.338
0.2,0.2,3.4,3.4,0.286
0.2,0.2,3.5,3.5,0.292
0.2,0.2,3.6,3.6,0.26
0.2,0.2,3.7,3.7,0.258
0.2,0.2,3.8,3.8,0.198
0.2,0.2,3.9,3.9,0.19
0.2,0.2,4.0,4.0,0.206
0.2,0.2,4.1,4.1,0.22
0.2,0.2,4.2,4.2,0.218
0.2,0.2,4.3,4.3,0.206
0.2,0.2,4.4,4.4,0.184
0.2,0.2,4.5,4.5,0.204
0.2,0.2,4.6,4.6,0.176
0.2,0.2,4.7,4.7,0.186
0.2,0.2,4.8,4.8,0.186
0.2,0.2,4.9,4.9,0.176
0.2,0.2,5.0,5.0,0.216
0.2,0.2,5.1,5.1,0.224
0.2,0.2,5.2,5.2,0.2
0.2,0.2,5.3,5.3,0.228
0.2,0.2,5.4,5.4,0.222
0.2,0.2,5.5,5.5,0.19
0.2,0.2,5.6,5.6,0.184
0.2,0.2,5.7,5.7,0.226
0.2,0.2,5.8,5.8,0.226
0.2,0.2,5.9,5.9,0.22
0.2,0.2,6.0,6.0,0.164
0.2,0.2,6.1,6.1,0.212
0.2,0.2,6.2,6.2,0.206
0.2,0.2,6.3,6.3,0.214
0.2,0.2,6.4,6.4,0.2
0.2,0.2,6.5,6.5,0.196
0.2,0.2,6.6,6.6,0.222
0.2,0.2,6.7,6.7,0.198
0.2,0.2,6.8,6.8,0.216
0.2,0.2,6.9,6.9,0.2
0.2,0.2,7.0,7.0,0.228
0.2,0.2,7.1,7.1,0.222
0.2,0.2,7.2,7.2,0.24
0.2,0.2,7.3,7.3,0.196
0.2,0.2,7.4,7.4,0.222
0.2,0.2,7.5,7.5,0.204
0.2,0.2,7.6,7.6,0.228
0.2,0.2,7.7,7.7,0.238
0.2,0.2,7.8,7.8,0.244
0.2,0.2,7.9,7.9,0.246
0.2,0.2,8.0,8.0,0.266
0.2,0.2,8.1,8.1,0.23
0.2,0.2,8.2,8.2,0.234
0.2,0.2,8.3,8.3,0.242
0.2,0.2,8.4,8.4,0.25
0.2,0.2,8.5,8.5,0.228
0.2,0.2,8.6,8.6,0.254
0.2,0.2,8.7,8.7,0.236
0.2,0.2,8.8,8.8,0.256
0.2,0.2,8.9,8.9,0.266
0.2,0.2,9.0,9.0,0.268
0.2,0.2,9.1,9.1,0.252
0.2,0.2,9.2,9.2,0.27
0.2,0.2,9.3,9.3,0.274
0.2,0.2,9.4,9.4,0.334
0.2,0.2,9.5,9.5,0.26
0.2,0.2,9.6,9.6,0.256
0.2,0.2,9.7,9.7,0.322
0.2,0.2,9.8,9.8,0.29
0.2,0.2,9.9,9.9,0.314
0.2,0.2,10.0,10.0,0.268
0.2,0.2,10.1,10.1,0.312
0.2,0.2,10.2,10.2,0.21
0.2,0.2,10.3,10.3,0.198
0.2,0.2,10.4,10.4,0.218
0.2,0.2,10.5,10.5,0.186
0.2,0.2,10.6,10.6,0.166
0.2,0.2,10.7,10.7,0.216
0.2,0.2,10.8,10.8,0.188
0.2,0.2,10.9,10.9,0.332
0.2,0.2,11.0,11.0,0.366
0.2,0.2,11.1,11.1,0.36
