$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.936
0.0,0.0,0.1,0.1,0.918
0.0,0.0,0.2,0.2,0.934
0.0,0.0,0.3,0.3,0.934
0.0,0.0,0.4,0.4,0.92
0.0,0.0,0.5,0.5,0.948
0.0,0.0,0.6,0.6,0.928
0.0,0.0,0.7,0.7,0.948
0.0,0.0,0.8,0.8,0.924
0.0,0.0,0.9,0.9,0.952
0.0,0.0,1.0,1.0,0.934
0.0,0.0,1.1,1.1,0.92
0.0,0.0,1.2,1.2,0.918
0.0,0.0,1.3,1.3,0.894
0.0,0.0,1.4,1.4,0.9
0.0,0.0,1.5,1.5,0.91
0.0,0.0,1.6,1.6,0.896
0.0,0.0,1.7,1.7,0.87
0.0,0.0,1.8,1.8,0.848
0.0,0.0,1.9,1.9,0.85
0.0,0.0,2.0,2.0,0.838
0.0,0.0,2.1,2.1,0.846
0.0,0.0,2.2,2.2,0.806
0.0,0.0,2.3,2.3,0.816
0.0,0.0,2.4,2.4,0.784
0.0,0.0,2.5,2.5,0.764
0.0,0.0,2.6,2.6,0.756
0.0,0.0,2.7,2.7,0.784
0.0,0.0,2.8,2.8,0.714
0.0,0.0,2.9,2.9,0.72
0.0,0.0,3.0,3.0,0.708
0.0,0.0,3.1,3.1,0.688
0.0,0.0,3.2,3.2,0.666
0.0,0.0,3.3,3.3,0.678
0.0,0.0,3.4,3.4,0.608
0.0,0.0,3.5,3.5,0.634
0.0,0.0,3.6,3.6,0.626
0.0,0.0,3.7,3.7,0.586
0.0,0.0,3.8,3.8,0.54
0.0,0.0,3.9,3.9,0.536
0.0,0.0,4.0,4.0,0.548
0.0,0.0,4.1,4.1,0.552
0.0,0.0,4.2,4.2,0.534
0.0,0.0,4.3,4.3,0.534
0.0,0.0,4.4,4.4,0.492
0.0,0.0,4.5,4.5,0.488
0.0,0.0,4.6,4.6,0.526
0.0,0.0,4.7,4.7,0.514
0.0,0.0,4.8,4.8,0.518
0.0,0.0,4.9,4.9,0.488
0.0,0.0,5.0,5.0,0.494
0.0,0.0,5.1,5.1,0.5
0.0,0.0,5.2,5.2,0.46
0.0,0.0,5.3,5.3,0.516
0.0,0.0,5.4,5.4,0.48
0.0,0.0,5.5,5.5,0.486
0.0,0.0,5.6,5.6,0.508
0.0,0.0,5.7,5.7,0.484
0.0,0.0,5.8,5.8,0.518
0.0,0.0,5.9,5.9,0.512
0.0,0.0,6.0,6.0,0.534
0.0,0.0,6.1,6.1,0.478
0.0,0.0,6.2,6.2,0.486
0.0,0.0,6.3,6.3,0.532
0.0,0.0,6.4,6.4,0.504
0.0,0.0,6.5,6.5,0.498
0.0,0.0,6.6,6.6,0.438
0.0,0.0,6.7,6.7,0.516
0.0,0.0,6.8,6.8,0.472
0.0,0.0,6.9,6.9,0.5
0.0,0.0,7.0,7.0,0.536
0.0,0.0,7.1,7.1,0.466
