$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate,Average p-value,Wrong_ranking_cost_without_no_proportion
0.0,0.0,0.0,0.0,0.728,,
0.0,0.0,0.1,0.1,0.726,,
0.0,0.0,0.2,0.2,0.682,,
0.0,0.0,0.3,0.3,0.626,,
0.0,0.0,0.4,0.4,0.622,,
0.0,0.0,0.5,0.5,0.58,,
0.0,0.0,0.6,0.6,0.498,,
0.0,0.0,0.7,0.7,0.424,,
0.0,0.0,0.8,0.8,0.446,,
0.0,0.0,0.9,0.9,0.382,,
0.0,0.0,1.0,1.0,0.302,,
0.0,0.0,1.1,1.1,0.276,,
0.0,0.0,1.2,1.2,0.246,,
0.0,0.0,1.3,1.3,0.21,,
0.0,0.0,1.4,1.4,0.192,,
0.0,0.0,1.5,1.5,0.15,,
0.0,0.0,1.6,1.6,0.11,,
0.0,0.0,1.7,1.7,0.122,,
0.0,0.0,1.8,1.8,0.126,,
0.0,0.0,1.9,1.9,0.102,,
0.0,0.0,2.0,2.0,0.098,,
0.0,0.0,2.1,2.1,0.086,,
0.0,0.0,2.2,2.2,0.062,,
0.0,0.0,2.3,2.3,0.058,,
0.0,0.0,2.4,2.4,0.044,,
0.0,0.0,2.5,2.5,0.056,,
0.0,0.0,2.6,2.6,0.058,,
0.0,0.0,2.7,2.7,0.046,,
0.0,0.0,2.8,2.8,0.046,,
0.0,0.0,2.9,2.9,0.032,,
0.0,0.0,3.0,3.0,0.042,,
0.0,0.0,3.1,3.1,0.02,,
0.0,0.0,3.2,3.2,0.024,,
0.0,0.0,3.3,3.3,0.032,,
0.0,0.0,3.4,3.4,0.042,,
0.0,0.0,3.5,3.5,0.024,,
0.0,0.0,3.6,3.6,0.02,,
0.0,0.0,3.7,3.7,0.036,,
0.0,0.0,3.8,3.8,0.026,,
0.0,0.0,3.9,3.9,0.026,,
0.0,0.0,4.0,4.0,0.018,,
0.0,0.0,4.1,4.1,0.024,,
0.0,0.0,4.2,4.2,0.024,,
0.0,0.0,4.3,4.3,0.03,,
0.0,0.0,4.4,4.4,0.02,,
0.0,0.0,4.5,4.5,0.04,,
0.0,0.0,4.6,4.6,0.024,,
0.0,0.0,4.7,4.7,0.026,,
