$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.876
0.0,0.0,0.1,0.1,0.862
0.0,0.0,0.2,0.2,0.834
0.0,0.0,0.3,0.3,0.838
0.0,0.0,0.4,0.4,0.816
0.0,0.0,0.5,0.5,0.79
0.0,0.0,0.6,0.6,0.818
0.0,0.0,0.7,0.7,0.788
0.0,0.0,0.8,0.8,0.836
0.0,0.0,0.9,0.9,0.78
0.0,0.0,1.0,1.0,0.718
0.0,0.0,1.1,1.1,0.738
0.0,0.0,1.2,1.2,0.726
0.0,0.0,1.3,1.3,0.69
0.0,0.0,1.4,1.4,0.678
0.0,0.0,1.5,1.5,0.664
0.0,0.0,1.6,1.6,0.652
0.0,0.0,1.7,1.7,0.574
0.0,0.0,1.8,1.8,0.548
0.0,0.0,1.9,1.9,0.474
0.0,0.0,2.0,2.0,0.498
0.0,0.0,2.1,2.1,0.426
0.0,0.0,2.2,2.2,0.41
0.0,0.0,2.3,2.3,0.396
0.0,0.0,2.4,2.4,0.358
0.0,0.0,2.5,2.5,0.35
0.0,0.0,2.6,2.6,0.306
0.0,0.0,2.7,2.7,0.3
0.0,0.0,2.8,2.8,0.294
0.0,0.0,2.9,2.9,0.248
0.0,0.0,3.0,3.0,0.222
0.0,0.0,3.1,3.1,0.226
0.0,0.0,3.2,3.2,0.246
0.0,0.0,3.3,3.3,0.208
0.0,0.0,3.4,3.4,0.188
0.0,0.0,3.5,3.5,0.16
0.0,0.0,3.6,3.6,0.198
0.0,0.0,3.7,3.7,0.15
0.0,0.0,3.8,3.8,0.172
0.0,0.0,3.9,3.9,0.166
0.0,0.0,4.0,4.0,0.15
0.0,0.0,4.1,4.1,0.14
0.0,0.0,4.2,4.2,0.136
0.0,0.0,4.3,4.3,0.114
0.0,0.0,4.4,4.4,0.148
0.0,0.0,4.5,4.5,0.104
0.0,0.0,4.6,4.6,0.128
0.0,0.0,4.7,4.7,0.144
0.0,0.0,4.8,4.8,0.116
0.0,0.0,4.9,4.9,0.134
0.0,0.0,5.0,5.0,0.108
0.0,0.0,5.1,5.1,0.118
0.0,0.0,5.2,5.2,0.142
0.0,0.0,5.3,5.3,0.146
0.0,0.0,5.4,5.4,0.152
0.0,0.0,5.5,5.5,0.126
0.0,0.0,5.6,5.6,0.134
0.0,0.0,5.7,5.7,0.13
0.0,0.0,5.8,5.8,0.144
0.0,0.0,5.9,5.9,0.128
0.0,0.0,6.0,6.0,0.108
0.0,0.0,6.1,6.1,0.132
0.0,0.0,6.2,6.2,0.134
0.0,0.0,6.3,6.3,0.126
0.0,0.0,6.4,6.4,0.146
0.0,0.0,6.5,6.5,0.116
0.0,0.0,6.6,6.6,0.12
0.0,0.0,6.7,6.7,0.13
0.0,0.0,6.8,6.8,0.166
0.0,0.0,6.9,6.9,0.122
0.0,0.0,7.0,7.0,0.152
0.0,0.0,7.1,7.1,0.132
0.0,0.0,7.2,7.2,0.128
0.0,0.0,7.3,7.3,0.128
0.0,0.0,7.4,7.4,0.156
0.0,0.0,7.5,7.5,0.13
0.0,0.0,7.6,7.6,0.134
0.0,0.0,7.7,7.7,0.136
0.0,0.0,7.8,7.8,0.126
0.0,0.0,7.9,7.9,0.14
0.0,0.0,8.0,8.0,0.14
0.0,0.0,8.1,8.1,0.092
0.0,0.0,8.2,8.2,0.126
0.0,0.0,8.3,8.3,0.114
0.0,0.0,8.4,8.4,0.11
0.0,0.0,8.5,8.5,0.124
0.0,0.0,8.6,8.6,0.156
0.0,0.0,8.7,8.7,0.132
