$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.014
0.0,0.0,0.1,0.1,0.026
0.0,0.0,0.2,0.2,0.024
0.0,0.0,0.3,0.3,0.026
0.0,0.0,0.4,0.4,0.02
0.0,0.0,0.5,0.5,0.03
0.0,0.0,0.6,0.6,0.02
0.0,0.0,0.7,0.7,0.024
0.0,0.0,0.8,0.8,0.014
0.0,0.0,0.9,0.9,0.02
0.0,0.0,1.0,1.0,0.016
0.0,0.0,1.1,1.1,0.022
0.0,0.0,1.2,1.2,0.014
0.0,0.0,1.3,1.3,0.04
0.0,0.0,1.4,1.4,0.02
0.0,0.0,1.5,1.5,0.016
0.0,0.0,1.6,1.6,0.026
0.0,0.0,1.7,1.7,0.024
0.0,0.0,1.8,1.8,0.022
0.0,0.0,1.9,1.9,0.014
0.0,0.0,2.0,2.0,0.02
0.0,0.0,2.1,2.1,0.032
0.0,0.0,2.2,2.2,0.028
0.0,0.0,2.3,2.3,0.022
0.0,0.0,2.4,2.4,0.014
0.0,0.0,2.5,2.5,0.024
0.0,0.0,2.6,2.6,0.04
0.0,0.0,2.7,2.7,0.018
0.0,0.0,2.8,2.8,0.012
0.0,0.0,2.9,2.9,0.022
0.0,0.0,3.0,3.0,0.02
0.0,0.0,3.1,3.1,0.012
0.0,0.0,3.2,3.2,0.032
0.0,0.0,3.3,3.3,0.014
0.0,0.0,3.4,3.4,0.016
0.0,0.0,3.5,3.5,0.028
0.0,0.0,3.6,3.6,0.02
0.0,0.0,3.7,3.7,0.022
0.0,0.0,3.8,3.8,0.02
0.0,0.0,3.9,3.9,0.024
0.0,0.0,4.0,4.0,0.02
0.0,0.0,4.1,4.1,0.018
0.0,0.0,4.2,4.2,0.014
0.0,0.0,4.3,4.3,0.024
0.0,0.0,4.4,4.4,0.022
0.0,0.0,4.5,4.5,0.018
0.0,0.0,4.6,4.6,0.014
