$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.774
0.0,0.0,0.1,0.1,0.796
0.0,0.0,0.2,0.2,0.754
0.0,0.0,0.3,0.3,0.734
0.0,0.0,0.4,0.4,0.706
0.0,0.0,0.5,0.5,0.694
0.0,0.0,0.6,0.6,0.652
0.0,0.0,0.7,0.7,0.696
0.0,0.0,0.8,0.8,0.644
0.0,0.0,0.9,0.9,0.622
0.0,0.0,1.0,1.0,0.606
0.0,0.0,1.1,1.1,0.56
0.0,0.0,1.2,1.2,0.568
0.0,0.0,1.3,1.3,0.57
0.0,0.0,1.4,1.4,0.506
0.0,0.0,1.5,1.5,0.44
0.0,0.0,1.6,1.6,0.462
0.0,0.0,1.7,1.7,0.42
0.0,0.0,1.8,1.8,0.39
0.0,0.0,1.9,1.9,0.344
0.0,0.0,2.0,2.0,0.352
0.0,0.0,2.1,2.1,0.292
0.0,0.0,2.2,2.2,0.282
0.0,0.0,2.3,2.3,0.258
0.0,0.0,2.4,2.4,0.228
0.0,0.0,2.5,2.5,0.218
0.0,0.0,2.6,2.6,0.206
0.0,0.0,2.7,2.7,0.212
0.0,0.0,2.8,2.8,0.168
0.0,0.0,2.9,2.9,0.196
0.0,0.0,3.0,3.0,0.144
0.0,0.0,3.1,3.1,0.158
0.0,0.0,3.2,3.2,0.12
0.0,0.0,3.3,3.3,0.178
0.0,0.0,3.4,3.4,0.148
0.0,0.0,3.5,3.5,0.15
0.0,0.0,3.6,3.6,0.136
0.0,0.0,3.7,3.7,0.13
0.0,0.0,3.8,3.8,0.104
0.0,0.0,3.9,3.9,0.108
0.0,0.0,4.0,4.0,0.098
0.0,0.0,4.1,4.1,0.104
0.0,0.0,4.2,4.2,0.094
0.0,0.0,4.3,4.3,0.104
0.0,0.0,4.4,4.4,0.096
0.0,0.0,4.5,4.5,0.112
0.0,0.0,4.6,4.6,0.086
0.0,0.0,4.7,4.7,0.11
0.0,0.0,4.8,4.8,0.112
0.0,0.0,4.9,4.9,0.06
0.0,0.0,5.0,5.0,0.096
0.0,0.0,5.1,5.1,0.092
0.0,0.0,5.2,5.2,0.098
0.0,0.0,5.3,5.3,0.108
0.0,0.0,5.4,5.4,0.084
0.0,0.0,5.5,5.5,0.102
0.0,0.0,5.6,5.6,0.104
0.0,0.0,5.7,5.7,0.082
0.0,0.0,5.8,5.8,0.066
0.0,0.0,5.9,5.9,0.094
0.0,0.0,6.0,6.0,0.094
0.0,0.0,6.1,6.1,0.096
0.0,0.0,6.2,6.2,0.108
0.0,0.0,6.3,6.3,0.084
0.0,0.0,6.4,6.4,0.102
0.0,0.0,6.5,6.5,0.096
0.0,0.0,6.6,6.6,0.058
0.0,0.0,6.7,6.7,0.076
0.0,0.0,6.8,6.8,0.08
0.0,0.0,6.9,6.9,0.1
0.0,0.0,7.0,7.0,0.096
0.0,0.0,7.1,7.1,0.092
0.0,0.0,7.2,7.2,0.098
