$\sigma_{h_1}$,$\sigma_{h_2}$,$\sigma_{x_1}$,$\sigma_{x_2}$,success_rate
0.1,0.1,0.1,0.1,0.906
0.1,0.1,0.2,0.2,0.916
0.1,0.1,0.3,0.3,0.888
0.1,0.1,0.4,0.4,0.792
0.1,0.1,0.5,0.5,0.742
0.1,0.1,0.6,0.6,0.754
0.1,0.1,0.7,0.7,0.698
0.1,0.1,0.8,0.8,0.716
0.1,0.1,0.9,0.9,0.64
0.1,0.1,1.0,1.0,0.652
0.1,0.1,1.1,1.1,0.646
0.1,0.1,1.2,1.2,0.674
0.1,0.1,1.3,1.3,0.664
0.1,0.1,1.4,1.4,0.616
0.1,0.1,1.5,1.5,0.624
0.1,0.1,1.6,1.6,0.642
0.1,0.1,1.7,1.7,0.606
0.1,0.1,1.8,1.8,0.618
0.1,0.1,1.9,1.9,0.644
0.1,0.1,2.0,2.0,0.566
0.1,0.1,2.1,2.1,0.56
0.1,0.1,2.2,2.2,0.548
0.1,0.1,2.3,2.3,0.584
0.1,0.1,2.4,2.4,0.592
0.1,0.1,2.5,2.5,0.558
0.1,0.1,2.6,2.6,0.528
0.1,0.1,2.7,2.7,0.588
0.1,0.1,2.8,2.8,0.54
0.1,0.1,2.9,2.9,0.498
0.1,0.1,3.0,3.0,0.54
0.1,0.1,3.1,3.1,0.546
0.1,0.1,3.2,3.2,0.576
0.1,0.1,3.3,3.3,0.54
0.1,0.1,3.4,3.4,0.53
0.1,0.1,3.5,3.5,0.59
0.1,0.1,3.6,3.6,0.528
0.1,0.1,3.7,3.7,0.55
0.1,0.1,3.8,3.8,0.51
0.1,0.1,3.9,3.9,0.498
0.1,0.1,4.0,4.0,0.51
0.1,0.1,4.1,4.1,0.516
0.1,0.1,4.2,4.2,0.518
0.1,0.1,4.3,4.3,0.53
0.1,0.1,4.4,4.4,0.5
0.1,0.1,4.5,4.5,0.508
0.1,0.1,4.6,4.6,0.498
0.1,0.1,4.7,4.7,0.484
0.1,0.1,4.8,4.8,0.5
0.1,0.1,4.9,4.9,0.46
0.1,0.1,5.0,5.0,0.49
0.1,0.1,5.1,5.1,0.478
0.1,0.1,5.2,5.2,0.474
0.1,0.1,5.3,5.3,0.512
0.1,0.1,5.4,5.4,0.488
0.1,0.1,5.5,5.5,0.48
0.1,0.1,5.6,5.6,0.466
0.1,0.1,5.7,5.7,0.422
0.1,0.1,5.8,5.8,0.504
0.1,0.1,5.9,5.9,0.452
0.1,0.1,6.0,6.0,0.474
0.1,0.1,6.1,6.1,0.42
0.1,0.1,6.2,6.2,0.46
0.1,0.1,6.3,6.3,0.456
0.1,0.1,6.4,6.4,0.434
0.1,0.1,6.5,6.5,0.464
0.1,0.1,6.6,6.6,0.456
0.1,0.1,6.7,6.7,0.396
0.1,0.1,6.8,6.8,0.442
0.1,0.1,6.9,6.9,0.46
0.1,0.1,7.0,7.0,0.424
0.1,0.1,7.1,7.1,0.438
0.1,0.1,7.2,7.2,0.434
0.1,0.1,7.3,7.3,0.376
0.1,0.1,7.4,7.4,0.398
0.1,0.1,7.5,7.5,0.416
0.1,0.1,7.6,7.6,0.422
0.1,0.1,7.7,7.7,0.438
0.1,0.1,7.8,7.8,0.444
0.1,0.1,7.9,7.9,0.422
0.1,0.1,8.0,8.0,0.418
0.1,0.1,8.1,8.1,0.43
0.1,0.1,8.2,8.2,0.454
0.1,0.1,8.3,8.3,0.402
0.1,0.1,8.4,8.4,0.404
0.1,0.1,8.5,8.5,0.394
0.1,0.1,8.6,8.6,0.414
0.1,0.1,8.7,8.7,0.424
0.1,0.1,8.8,8.8,0.364
0.1,0.1,8.9,8.9,0.422
0.1,0.1,9.0,9.0,0.412
0.1,0.1,9.1,9.1,0.358
0.1,0.1,9.2,9.2,0.396
0.1,0.1,9.3,9.3,0.38
0.1,0.1,9.4,9.4,0.394
0.1,0.1,9.5,9.5,0.402
0.1,0.1,9.6,9.6,0.432
0.1,0.1,9.7,9.7,0.396
0.1,0.1,9.8,9.8,0.336
0.1,0.1,9.9,9.9,0.354
0.1,0.1,10.0,10.0,0.418
0.1,0.1,10.1,10.1,0.414
0.1,0.1,10.2,10.2,0.38
0.1,0.1,10.3,10.3,0.398
0.1,0.1,10.4,10.4,0.402
0.1,0.1,10.5,10.5,0.402
0.1,0.1,10.6,10.6,0.388
0.1,0.1,10.7,10.7,0.42
0.1,0.1,10.8,10.8,0.39
0.1,0.1,10.9,10.9,0.358
0.1,0.1,11.0,11.0,0.372
0.1,0.1,11.1,11.1,0.348
0.1,0.1,11.2,11.2,0.336
0.1,0.1,11.3,11.3,0.384
0.1,0.1,11.4,11.4,0.372
0.1,0.1,11.5,11.5,0.368
0.1,0.1,11.6,11.6,0.362
0.1,0.1,11.7,11.7,0.37
0.1,0.1,11.8,11.8,0.368
0.1,0.1,11.9,11.9,0.372
0.1,0.1,12.0,12.0,0.338
0.1,0.1,12.1,12.1,0.404
0.1,0.1,12.2,12.2,0.36
0.1,0.1,12.3,12.3,0.35
0.1,0.1,12.4,12.4,0.394
0.1,0.1,12.5,12.5,0.37
0.1,0.1,12.6,12.6,0.396
0.1,0.1,12.7,12.7,0.354
0.1,0.1,12.8,12.8,0.332
0.1,0.1,12.9,12.9,0.384
0.1,0.1,13.0,13.0,0.378
0.1,0.1,13.1,13.1,0.332
0.1,0.1,13.2,13.2,0.352
