$\mu_{h_1}$,$\mu_{h_2}$,$\mu_{x_1}$,$\mu_{x_2}$,success_rate
0.0,0.0,0.0,0.0,0.622
0.0,0.0,0.1,0.1,0.592
0.0,0.0,0.2,0.2,0.584
0.0,0.0,0.3,0.3,0.554
0.0,0.0,0.4,0.4,0.54
0.0,0.0,0.5,0.5,0.498
0.0,0.0,0.6,0.6,0.522
0.0,0.0,0.7,0.7,0.472
0.0,0.0,0.8,0.8,0.456
0.0,0.0,0.9,0.9,0.432
0.0,0.0,1.0,1.0,0.396
0.0,0.0,1.1,1.1,0.372
0.0,0.0,1.2,1.2,0.326
0.0,0.0,1.3,1.3,0.26
0.0,0.0,1.4,1.4,0.262
0.0,0.0,1.5,1.5,0.236
0.0,0.0,1.6,1.6,0.206
0.0,0.0,1.7,1.7,0.214
0.0,0.0,1.8,1.8,0.174
0.0,0.0,1.9,1.9,0.168
0.0,0.0,2.0,2.0,0.16
0.0,0.0,2.1,2.1,0.154
0.0,0.0,2.2,2.2,0.112
0.0,0.0,2.3,2.3,0.136
0.0,0.0,2.4,2.4,0.13
0.0,0.0,2.5,2.5,0.104
0.0,0.0,2.6,2.6,0.084
0.0,0.0,2.7,2.7,0.1
0.0,0.0,2.8,2.8,0.082
0.0,0.0,2.9,2.9,0.08
0.0,0.0,3.0,3.0,0.068
0.0,0.0,3.1,3.1,0.08
0.0,0.0,3.2,3.2,0.09
0.0,0.0,3.3,3.3,0.062
0.0,0.0,3.4,3.4,0.05
0.0,0.0,3.5,3.5,0.056
0.0,0.0,3.6,3.6,0.048
0.0,0.0,3.7,3.7,0.062
0.0,0.0,3.8,3.8,0.044
0.0,0.0,3.9,3.9,0.06
0.0,0.0,4.0,4.0,0.068
0.0,0.0,4.1,4.1,0.06
0.0,0.0,4.2,4.2,0.048
0.0,0.0,4.3,4.3,0.046
0.0,0.0,4.4,4.4,0.036
0.0,0.0,4.5,4.5,0.062
0.0,0.0,4.6,4.6,0.05
0.0,0.0,4.7,4.7,0.062
0.0,0.0,4.8,4.8,0.058
0.0,0.0,4.9,4.9,0.052
0.0,0.0,5.0,5.0,0.054
0.0,0.0,5.1,5.1,0.054
0.0,0.0,5.2,5.2,0.048
0.0,0.0,5.3,5.3,0.058
0.0,0.0,5.4,5.4,0.044
0.0,0.0,5.5,5.5,0.046
0.0,0.0,5.6,5.6,0.044
0.0,0.0,5.7,5.7,0.046
0.0,0.0,5.8,5.8,0.046
0.0,0.0,5.9,5.9,0.046
0.0,0.0,6.0,6.0,0.054
0.0,0.0,6.1,6.1,0.064
0.0,0.0,6.2,6.2,0.058
0.0,0.0,6.3,6.3,0.06
0.0,0.0,6.4,6.4,0.046
0.0,0.0,6.5,6.5,0.066
0.0,0.0,6.6,6.6,0.038
0.0,0.0,6.7,6.7,0.068
0.0,0.0,6.8,6.8,0.054
0.0,0.0,6.9,6.9,0.044
0.0,0.0,7.0,7.0,0.06
0.0,0.0,7.1,7.1,0.048
0.0,0.0,7.2,7.2,0.042
0.0,0.0,7.3,7.3,0.066
0.0,0.0,7.4,7.4,0.064
0.0,0.0,7.5,7.5,0.044
0.0,0.0,7.6,7.6,0.048
0.0,0.0,7.7,7.7,0.034
0.0,0.0,7.8,7.8,0.078
0.0,0.0,7.9,7.9,0.066
