n,$\mu_{m_1}$,$\sigma_{m_1}$,$\mu_{h_{pred}}$,$\sigma_{h_{pred}}$,$\mu_{h_1}$,$\sigma_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations,no:yes,after_replication_no:yes
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.989,0,7.989,2164,2.7491408934707904,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,10.715,0,10.715,419,1.9995001249687578,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.508,0,7.391,2865,2.8700419219606577,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,9.19,2,9.19,5409,0.21209978790021208,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.134,1,6.988,7135,3.798480607756897,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,9.086,2,9.086,343,1.9263594245306024,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.698,1,7.698,4782,2.9990003332222592,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,7.702,0,7.702,4205,1.7268802544876165,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.902,0,7.457,4448,1.9995001249687578,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,6.972,0,6.972,1623,8.224442736356648,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,9.234,0,9.234,6216,0.0909008271975275,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.628,0,6.65,7637,3.136849362288866,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.457,1,7.457,6526,3.136849362288866,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.114,2,7.114,14346,4.712041884816753,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,8.451,2,8.451,1267,1.5528610933843863,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,7.788,1,7.788,2157,1.2639124693454065,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.869,2,7.869,5508,1.7902813299232738,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,0,9.378,0,9.378,16892,0.008402655239055541,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,1,9.72,1,9.72,425,1.9263594245306024,
3,40,0,7.570799999998902,0.6789800056229955,7.570799999998902,0.6789800056229955,2,7.465,1,7.087,5719,3.2845412352731165,
3,40,0,7.570799999998902,0.6789800056229955,7.520742919332723,0.5959164753352993,2,9.094,2,9.094,1903,1.5528610933843863,3.4444444444444446
3,40,0,7.570799999998902,0.6789800056229955,7.520742919332723,0.5959164753352993,1,9.245,2,7.431,16573,0.23708895990104112,3.4444444444444446
3,40,0,7.570799999998902,0.6789800056229955,7.520742919332723,0.5959164753352993,2,7.494,1,7.453,11073,2.528668038812114,3.4444444444444446
3,40,0,7.570799999998902,0.6789800056229955,7.520742919332723,0.5959164753352993,2,8.354,2,8.354,3231,2.0763906690592155,3.4444444444444446
3,40,0,7.570799999998902,0.6789800056229955,7.520742919332723,0.5959164753352993,0,8.405,1,8.169,10209,0.6215376300499932,3.4444444444444446
