$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
9.3,3,8.327,3,8.327,16218
9.3,0,8.002,4,7.529,30901
9.3,1,7.974,0,6.918,44885
9.3,0,7.936,0,7.936,18011
9.3,0,8.016,2,7.492,10545
9.3,3,10.187,3,10.187,3351
9.3,2,7.389,3,6.582,14022
9.3,3,7.629,3,7.629,33246
9.3,2,9.058,2,9.058,30607
9.3,3,7.644,3,7.644,32270
9.3,2,8.067,0,7.208,12253
9.3,4,8.722,2,8.098,12299
9.3,4,7.152,1,6.907,37153
9.3,4,7.829,4,7.829,31058
9.3,4,8.122,0,7.953,26326
9.3,4,8.734,3,7.349,9807
9.3,4,8.711,0,6.903,23501
9.3,2,7.326,3,7.199,31725
9.3,3,8.33,1,7.669,21979
9.3,3,8.452,3,8.452,6078
9.3,4,7.708,3,7.047,33749
9.3,3,9.275,4,7.39,15954
9.3,1,7.836,1,7.836,20528
9.3,3,7.692,2,6.157,18886
9.3,0,8.34,0,8.34,13147
9.3,2,9.522,1,6.683,16151
9.3,4,8.717,2,7.775,24013
9.3,1,8.705,4,7.513,26624
9.3,0,8.843,4,7.695,9179
9.3,4,7.694,3,7.471,7956
9.3,2,8.413,0,7.367,23146
9.3,1,7.892,4,7.109,22077
9.3,3,8.273,3,8.273,36622
9.3,0,7.783,0,7.783,8599
9.3,1,8.395,1,8.395,15849
9.3,4,8.298,0,6.713,27746
9.3,0,7.664,3,5.517,10100
9.3,0,7.678,0,7.678,36290
9.3,3,8.267,3,8.267,54295
9.3,3,8.425,3,8.425,5494
9.3,4,8.848,1,6.066,46715
9.3,3,7.895,3,7.895,25953
9.3,4,8.454,3,7.627,40413
9.3,2,8.778,3,6.567,34882
9.3,1,8.62,0,6.857,51139
9.3,4,8.673,0,6.719,19512
9.3,1,7.808,1,7.808,26770
9.3,0,7.276,1,5.3,19974
9.3,0,7.723,2,7.284,12562
9.3,1,8.422,1,8.422,10606
9.3,4,9.881,2,8.61,9284
9.3,1,8.245,4,6.927,30582
9.3,3,9.322,2,8.17,12418
9.3,3,7.887,3,7.887,35614
9.3,4,7.656,1,7.445,29357
9.3,0,7.517,1,7.376,27993
9.3,4,7.884,4,7.884,20845
9.3,4,7.307,4,7.307,25994
9.3,0,9.117,3,6.935,24516
9.3,4,8.393,4,8.393,23697
9.3,2,7.602,2,7.602,4335
9.3,0,8.165,4,5.992,56863
9.3,0,6.974,0,6.974,58115
9.3,2,9.032,2,9.032,19076
9.3,3,8.161,1,7.229,31608
9.3,4,8.644,4,8.644,14477
9.3,0,8.6,1,8.39,25290
9.3,3,8.859,1,6.253,33398
9.3,0,8.05,0,8.05,93118
9.3,4,7.754,3,6.978,69926
9.3,2,8.022,2,8.022,15021
9.3,0,8.433,3,7.518,43957
9.3,2,8.578,3,8.366,16724
9.3,2,7.695,2,7.695,59844
9.3,0,8.967,2,8.081,74140
9.3,2,8.117,2,8.117,3927
9.3,4,8.358,4,8.358,28026
9.3,3,7.216,1,6.828,56080
9.3,1,8.893,0,7.586,37923
9.3,2,7.692,2,7.692,17439
9.3,4,7.71,1,6.595,18456
9.3,1,7.053,2,6.977,5268
9.3,2,8.4,0,8.258,32302
9.3,4,9.078,2,6.269,23476
9.3,0,8.318,0,8.318,21932
9.3,4,9.32,4,9.32,62262
9.3,3,8.775,1,8.15,14785
9.3,2,7.416,4,7.13,27451
9.3,1,7.284,1,7.284,12856
9.3,1,8.001,1,8.001,19261
9.3,4,8.82,4,8.82,6069
9.3,3,8.885,3,8.885,6090
9.3,0,6.944,0,6.944,30392
9.3,2,7.53,0,7.227,43566
9.3,1,8.097,0,7.241,23465
9.3,1,8.672,2,7.801,17882
9.3,4,8.325,2,7.427,28168
9.3,1,7.504,3,5.704,73994
9.3,1,9.003,1,9.003,28649
9.3,1,7.764,1,7.764,18422
