$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
9.8,2,8.087,2,8.087,4663
9.8,3,8.857,0,6.217,6224
9.8,0,8.545,4,4.373,5910
9.8,0,7.254,2,7.014,8022
9.8,1,8.188,4,6.714,1756
9.8,0,7.968,4,6.602,13170
9.8,4,8.233,0,6.688,12585
9.8,0,8.068,2,7.32,22404
9.8,3,7.999,1,4.039,1476
9.8,1,8.287,2,7.316,4218
9.8,4,8.189,4,8.189,700
9.8,3,8.155,3,8.155,2526
9.8,0,8.4,1,7.899,5907
9.8,2,8.761,1,5.114,1043
9.8,4,9.355,2,6.442,3780
9.8,1,8.656,1,8.656,5921
9.8,2,7.58,0,6.463,2538
9.8,4,8.533,0,7.854,6071
9.8,0,7.511,2,7.38,3616
9.8,4,7.139,3,6.608,5053
9.8,2,8.125,3,6.912,5501
9.8,2,9.058,2,9.058,3184
9.8,2,9.225,3,8.592,4127
9.8,4,7.912,0,6.303,10877
9.8,4,8.496,3,6.165,6942
9.8,0,8.771,0,8.771,2023
9.8,3,7.88,0,6.376,16090
9.8,0,8.501,4,5.489,11717
9.8,2,7.492,4,7.286,16034
9.8,0,8.184,0,8.184,4949
9.8,2,8.399,0,6.633,8844
9.8,0,8.204,2,6.795,1519
9.8,1,9.182,4,7.686,4679
9.8,3,8.005,4,8.002,4995
9.8,3,7.507,4,5.409,1930
9.8,3,8.367,3,8.367,17497
9.8,2,7.892,4,7.039,3307
9.8,1,8.257,0,6.236,7213
9.8,2,8.676,3,8.057,1528
9.8,4,9.602,1,7.619,5808
9.8,3,8.282,0,5.402,5442
9.8,2,9.124,0,7.765,6539
9.8,1,9.184,3,7.003,4422
9.8,4,8.398,4,8.398,6602
9.8,4,8.492,2,7.83,2418
9.8,0,9.786,4,7.572,1058
9.8,1,8.014,4,5.857,5522
9.8,0,8.189,3,6.99,10719
9.8,3,9.336,2,7.075,4612
9.8,4,7.557,4,7.557,13274
9.8,3,8.262,3,8.262,2640
9.8,2,8.459,4,5.711,1909
9.8,4,8.762,4,8.762,7147
9.8,0,7.457,3,5.91,1575
9.8,4,7.523,1,5.571,4091
9.8,2,7.487,4,5.192,3675
9.8,0,8.143,1,8.122,5678
9.8,2,8.361,1,5.312,3349
9.8,0,9.749,4,6.252,3706
9.8,2,8.134,3,6.771,8100
9.8,2,8.028,3,6.033,11186
9.8,2,9.752,2,9.752,4128
9.8,0,8.801,3,7.11,11120
9.8,4,7.336,3,5.869,6838
9.8,3,9.051,1,8.064,10027
9.8,4,7.861,1,6.711,8897
9.8,4,7.617,1,6.761,3022
9.8,0,7.844,3,6.34,10452
9.8,4,8.386,2,7.941,12916
9.8,1,8.234,2,7.288,2338
9.8,3,8.286,2,6.868,7370
9.8,3,8.449,2,5.579,8463
9.8,1,7.901,2,4.971,4775
9.8,0,8.597,1,6.898,4839
9.8,2,7.431,0,6.642,6041
9.8,1,7.454,4,7.03,1625
9.8,2,8.748,4,5.441,3128
9.8,3,8.324,3,8.324,6162
9.8,2,8.357,4,6.967,3846
9.8,2,8.152,3,8.126,4097
9.8,1,8.047,2,6.973,2721
9.8,1,7.274,4,6.383,5708
9.8,2,8.124,3,6.698,5401
9.8,3,8.507,4,6.784,14251
9.8,3,6.507,3,6.507,13822
9.8,2,8.788,0,6.806,8836
9.8,0,8.644,4,7.335,8079
9.8,3,8.103,4,6.112,1990
9.8,0,7.498,0,7.498,5389
9.8,1,8.238,3,6.721,4223
9.8,4,7.837,4,7.837,7034
9.8,1,7.783,3,6.866,4071
9.8,1,8.362,2,7.222,6411
9.8,3,7.816,2,7.02,7510
9.8,1,9.187,1,9.187,8958
9.8,2,8.393,2,8.393,8084
9.8,4,8.032,0,7.223,3357
9.8,3,8.283,2,7.333,6150
9.8,3,8.543,2,5.56,20504
9.8,4,8.158,1,5.635,9100
