$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
4.7,1,9.339,1,9.339,7987
4.7,1,7.988,1,7.988,6804
4.7,0,8.283,0,8.283,5787
4.7,0,9.06,2,6.651,6632
4.7,2,8.195,1,6.683,3658
4.7,2,7.641,0,7.415,14223
4.7,4,8.234,1,6.374,7162
4.7,2,7.691,2,7.691,10115
4.7,1,7.544,3,7.494,3822
4.7,2,7.677,1,7.642,12141
4.7,2,8.03,3,5.56,3375
4.7,4,8.019,2,6.0,14215
4.7,3,10.812,3,10.812,2550
4.7,4,8.295,1,7.31,8236
4.7,4,8.734,3,7.042,21544
4.7,2,9.093,0,7.127,6858
4.7,4,7.436,3,6.255,7446
4.7,2,7.81,3,7.81,5472
4.7,0,8.404,2,8.205,5104
4.7,3,7.958,0,7.516,18087
4.7,4,8.636,4,8.636,3748
4.7,3,7.422,2,6.748,16540
4.7,2,8.292,4,6.947,5277
4.7,2,8.479,1,7.438,6651
4.7,0,8.261,0,8.261,5013
4.7,3,9.57,3,9.57,23968
4.7,3,8.474,1,6.78,3139
4.7,0,7.85,1,7.025,5440
4.7,3,7.418,3,7.418,2598
4.7,4,9.019,3,8.459,6443
4.7,1,8.63,4,8.38,5602
4.7,2,7.444,2,7.444,4850
4.7,1,8.94,2,8.33,13494
4.7,1,7.949,2,7.836,7738
4.7,3,8.74,3,8.74,11715
4.7,0,8.82,0,8.82,3176
4.7,2,7.673,4,7.541,11551
4.7,4,7.853,2,7.239,2221
4.7,2,8.387,0,7.669,8164
4.7,0,8.113,0,8.113,7364
4.7,3,8.863,2,7.99,7574
4.7,1,9.315,1,9.315,3755
4.7,1,8.291,1,8.291,2646
4.7,0,7.224,0,7.224,1610
4.7,3,7.901,4,7.572,3368
4.7,3,8.394,4,6.202,3321
4.7,2,8.005,2,8.005,4077
4.7,2,7.949,0,6.333,9156
4.7,3,7.467,3,7.467,4467
4.7,3,7.206,3,7.206,8962
4.7,0,8.714,0,8.714,2472
4.7,3,9.076,3,9.076,18884
4.7,0,8.396,1,7.479,6164
4.7,2,8.808,1,8.222,13696
4.7,4,6.809,2,6.512,2010
4.7,0,8.03,2,6.125,5812
4.7,3,8.38,3,8.38,8909
4.7,3,7.152,3,7.152,12827
4.7,3,7.728,1,6.986,3527
4.7,2,8.359,3,7.435,3214
4.7,3,7.051,1,6.363,4550
4.7,2,6.785,2,6.785,4392
4.7,4,7.986,2,7.61,12049
4.7,0,7.818,0,7.818,4361
4.7,4,7.683,0,6.968,8480
4.7,3,8.983,0,7.744,7826
4.7,1,9.191,1,9.191,9562
4.7,4,9.145,0,7.798,1023
4.7,1,7.665,3,7.347,6700
4.7,2,8.064,2,8.064,4741
4.7,1,7.077,1,7.077,8784
4.7,3,8.095,3,8.095,4181
4.7,2,8.797,0,8.708,7780
4.7,4,8.441,4,8.441,9637
4.7,2,7.611,2,7.611,9418
4.7,4,7.842,4,7.842,5289
4.7,2,7.722,3,7.721,12533
4.7,2,8.311,4,7.852,15245
4.7,0,8.343,1,7.865,4366
4.7,4,8.273,3,7.06,9612
4.7,1,8.148,4,7.367,4860
4.7,4,8.021,0,7.444,2868
4.7,2,8.572,4,7.282,11633
4.7,0,8.157,0,8.157,3845
4.7,0,8.758,0,8.758,7567
4.7,3,7.748,2,6.709,6060
4.7,1,10.262,1,10.262,2526
4.7,0,8.249,2,7.583,4327
4.7,2,7.802,2,7.802,16960
4.7,3,8.76,4,7.981,1949
4.7,2,8.515,1,7.371,17346
4.7,1,8.224,1,8.224,5554
4.7,3,9.269,3,9.269,3671
4.7,2,7.914,3,6.422,8615
4.7,3,8.049,0,7.822,15197
4.7,3,7.94,3,7.94,3290
4.7,4,8.549,2,7.018,10563
4.7,2,8.919,1,7.881,2584
4.7,4,8.428,4,8.428,3511
4.7,0,8.24,4,6.885,2350
