$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
12.9,3,8.72,3,8.72,26824
12.9,3,7.97,3,7.97,8165
12.9,4,8.13,4,8.13,9178
12.9,0,8.415,4,6.943,13659
12.9,1,8.803,0,8.467,23871
12.9,2,8.069,4,7.135,32620
12.9,0,8.417,2,7.642,51386
12.9,1,8.344,1,8.344,9346
12.9,2,8.66,2,8.66,59540
12.9,0,7.759,4,6.761,35776
12.9,1,7.866,1,7.866,65533
12.9,3,8.35,3,8.35,4840
12.9,0,7.56,1,6.966,72200
12.9,4,8.255,4,8.255,34584
12.9,0,7.53,2,6.559,8919
12.9,1,10.232,4,7.92,16016
12.9,0,8.741,0,8.741,30224
12.9,2,8.582,2,8.582,19929
12.9,3,7.475,3,7.475,36884
12.9,1,8.946,2,7.878,17951
12.9,0,7.488,0,7.488,30811
12.9,4,9.137,3,7.822,21203
12.9,4,7.33,4,7.33,26543
12.9,1,7.575,1,7.575,12836
12.9,1,8.031,2,6.938,41287
12.9,4,8.073,0,4.713,24258
12.9,2,8.297,4,6.747,52520
12.9,4,9.085,1,7.085,76732
12.9,3,8.352,4,7.938,31780
12.9,4,9.007,1,7.462,20226
12.9,2,8.701,0,7.355,17868
12.9,2,7.362,4,5.49,22454
12.9,2,7.847,3,5.881,25986
12.9,0,7.529,4,6.554,22577
12.9,0,7.132,0,7.132,52849
12.9,0,9.019,0,9.019,7535
12.9,2,7.639,0,7.142,90122
12.9,1,9.028,0,7.644,67216
12.9,2,6.827,1,6.168,14588
12.9,1,9.73,3,7.852,9030
12.9,3,8.883,1,8.643,24716
12.9,2,8.21,2,8.21,14104
12.9,4,9.689,4,9.689,10750
12.9,0,9.044,2,7.972,63707
12.9,2,7.901,3,7.733,15896
12.9,0,8.078,4,7.717,9598
12.9,2,8.728,2,8.728,12378
12.9,2,8.636,2,8.636,10419
12.9,3,7.756,4,7.743,66804
12.9,3,7.782,3,7.782,24100
12.9,0,8.225,0,8.225,21625
12.9,1,8.344,1,8.344,10877
12.9,1,9.484,1,9.484,6914
12.9,1,8.327,0,8.161,28319
12.9,0,8.102,4,7.226,34435
12.9,2,7.925,4,6.388,24827
12.9,1,8.048,1,8.048,25062
12.9,4,7.183,3,6.845,23821
12.9,3,7.578,3,7.578,28141
12.9,4,7.792,3,5.676,37941
12.9,3,7.444,2,5.928,17707
12.9,1,9.277,0,6.501,25306
12.9,2,7.362,2,7.362,55545
12.9,1,8.322,1,8.322,18776
12.9,2,8.325,4,7.012,9558
12.9,3,8.749,3,8.749,13971
12.9,3,7.693,0,6.912,23271
12.9,3,9.229,3,9.229,41435
12.9,2,8.512,4,7.083,76878
12.9,4,8.434,0,7.295,21729
12.9,0,7.228,0,7.228,24143
12.9,1,7.862,2,7.095,79011
12.9,4,7.347,4,7.347,21100
12.9,3,6.907,1,5.775,30454
12.9,3,7.97,3,7.97,12857
12.9,1,8.328,1,8.328,24957
12.9,1,7.384,1,7.384,36417
12.9,2,8.359,2,8.359,9537
12.9,1,7.275,2,6.1,32392
12.9,0,7.494,3,6.645,49452
12.9,4,8.146,4,8.146,68745
12.9,3,8.103,3,8.103,31401
12.9,2,8.606,4,6.539,18561
12.9,4,9.111,2,7.657,12560
12.9,4,8.698,2,7.567,31520
12.9,1,8.373,1,8.373,6660
12.9,1,8.442,3,7.822,35155
12.9,3,7.748,2,7.608,20917
12.9,4,7.067,4,7.067,21547
12.9,1,8.266,0,7.415,12074
12.9,0,8.449,0,8.449,36749
12.9,0,8.405,0,8.405,17453
12.9,3,8.288,1,7.646,4170
12.9,0,7.891,1,7.164,40277
12.9,3,8.869,2,8.778,15235
12.9,2,7.945,2,7.945,35986
12.9,1,8.825,1,8.825,11837
12.9,1,8.727,4,6.505,14792
12.9,4,7.616,3,7.118,18861
12.9,3,8.72,3,8.72,14791
