$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
1.6,4,7.214,4,7.214,3416
1.6,4,9.618,0,6.898,2256
1.6,2,8.19,2,8.19,3450
1.6,4,7.059,0,6.75,7075
1.6,2,7.892,3,5.242,5199
1.6,2,9.302,0,4.966,19807
1.6,0,7.699,1,6.753,9946
1.6,2,8.841,3,5.981,1301
1.6,4,8.085,4,8.085,9565
1.6,4,8.063,2,5.69,7352
1.6,0,8.071,3,7.373,8236
1.6,1,7.102,0,6.269,14543
1.6,1,8.894,0,6.794,11791
1.6,4,7.804,4,7.804,2336
1.6,4,8.189,4,8.189,4649
1.6,3,8.468,1,8.418,5118
1.6,2,7.965,3,7.594,8216
1.6,0,7.451,3,6.878,6695
1.6,2,8.746,2,8.746,2256
1.6,3,8.886,1,7.979,7058
1.6,0,7.717,2,7.64,19877
1.6,4,8.299,3,8.285,4413
1.6,0,8.505,1,7.771,4330
1.6,1,9.098,0,8.458,6520
1.6,4,8.828,3,8.314,3289
1.6,0,8.97,0,8.97,16481
1.6,3,9.294,2,6.659,5551
1.6,0,9.129,4,8.209,8304
1.6,4,8.151,1,7.682,2451
1.6,0,8.537,2,6.844,4495
1.6,0,8.976,4,7.807,11373
1.6,1,8.361,1,8.361,4909
1.6,3,7.723,3,7.723,2621
1.6,2,8.702,4,7.475,4526
1.6,4,8.319,1,7.931,8367
1.6,0,8.7,3,5.312,12263
1.6,2,9.319,0,7.288,3295
1.6,3,7.425,1,5.691,2345
1.6,0,8.545,0,8.545,3532
1.6,3,7.909,4,5.818,6276
1.6,0,7.611,1,4.879,2910
1.6,2,8.186,0,6.803,4384
1.6,1,8.616,1,8.616,10458
1.6,4,7.119,1,5.888,2465
1.6,3,8.974,1,5.982,10666
1.6,1,7.951,2,6.853,4796
1.6,4,8.227,2,5.668,3696
1.6,2,7.409,1,5.446,6215
1.6,0,7.609,4,7.046,3519
1.6,2,7.265,0,6.772,3219
1.6,4,8.686,2,8.033,11187
1.6,1,7.043,0,6.796,5238
1.6,0,9.321,4,5.484,1807
1.6,2,7.859,3,6.565,6539
1.6,3,8.108,3,8.108,2762
1.6,3,8.911,4,7.687,13668
1.6,1,8.29,3,5.893,7920
1.6,4,9.601,4,9.601,4582
1.6,1,8.905,3,7.511,2279
1.6,1,8.11,1,8.11,5295
1.6,3,8.098,2,6.706,1582
1.6,0,8.707,1,7.416,4416
1.6,2,8.566,2,8.566,7511
1.6,0,7.914,3,5.864,3393
1.6,1,8.344,2,6.56,3097
1.6,1,8.527,1,8.527,12379
1.6,2,8.15,2,8.15,10659
1.6,0,7.255,4,5.509,4497
1.6,3,7.855,2,6.898,12325
1.6,2,8.335,4,6.844,1800
1.6,2,7.454,4,6.753,8389
1.6,0,9.045,2,6.734,3472
1.6,0,8.606,4,7.842,5897
1.6,0,7.839,3,7.53,18212
1.6,0,7.59,3,6.634,6225
1.6,1,9.312,2,6.705,5760
1.6,4,7.451,1,5.77,6146
1.6,0,7.44,1,5.26,3979
1.6,4,7.214,3,7.104,1591
1.6,3,8.081,0,7.183,11664
1.6,3,7.939,0,6.344,9168
1.6,3,8.492,2,7.124,8682
1.6,1,7.825,0,7.191,7808
1.6,2,8.387,4,8.059,3918
1.6,0,9.382,4,5.977,4307
1.6,1,7.282,2,5.324,2272
1.6,2,8.688,1,7.609,10802
1.6,0,8.541,2,6.238,4466
1.6,1,8.022,0,5.437,4972
1.6,3,8.684,0,6.016,5503
1.6,4,8.488,4,8.488,5437
1.6,4,7.578,2,6.362,3284
1.6,1,8.488,4,6.854,4281
1.6,4,7.668,2,5.505,13467
1.6,0,9.271,2,6.253,3403
1.6,4,8.008,0,6.477,382
1.6,2,8.086,0,7.336,19106
1.6,2,8.254,3,6.314,846
1.6,1,7.399,2,6.383,4126
1.6,3,8.214,3,8.214,1241
