$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
1.0,0,7.567,0,7.567,7836
1.0,2,8.561,3,7.992,10514
1.0,3,9.905,3,9.905,45699
1.0,2,7.998,2,7.998,16423
1.0,0,7.623,0,7.623,12706
1.0,4,7.937,1,7.581,37710
1.0,1,7.504,0,7.455,8497
1.0,3,8.274,3,8.274,11126
1.0,0,7.351,0,7.351,11566
1.0,0,7.157,0,7.157,19241
1.0,1,6.79,4,5.193,25664
1.0,2,8.029,0,6.683,43621
1.0,0,7.606,4,6.329,15065
1.0,0,6.521,0,6.521,58784
1.0,2,7.704,2,7.704,24800
1.0,4,7.604,0,7.548,8005
1.0,0,8.248,0,8.248,6198
1.0,4,7.61,4,7.61,12343
1.0,0,8.326,0,8.326,33284
1.0,0,8.256,3,5.301,15885
1.0,0,8.299,3,7.149,24299
1.0,2,8.403,4,6.843,17128
1.0,4,9.15,4,9.15,8764
1.0,1,7.778,0,7.632,8958
1.0,3,8.464,3,8.464,14824
1.0,1,8.349,3,6.826,56442
1.0,1,9.166,3,8.408,5629
1.0,3,8.339,3,8.339,27968
1.0,1,9.802,3,8.173,10422
1.0,1,8.068,1,8.068,17607
1.0,3,7.547,0,7.369,22969
1.0,1,9.078,1,9.078,28618
1.0,1,7.275,1,7.275,18915
1.0,2,7.364,2,7.364,38612
1.0,0,8.473,2,6.21,37533
1.0,4,8.413,4,8.413,13608
1.0,3,6.913,3,6.913,9237
1.0,2,8.477,1,7.156,18884
1.0,2,8.273,2,8.273,12912
1.0,3,8.385,3,8.385,71590
1.0,4,8.394,1,8.011,22663
1.0,3,6.762,3,6.762,14848
1.0,0,8.297,1,5.758,12649
1.0,0,7.281,4,7.233,20758
1.0,3,8.379,3,8.379,6514
1.0,1,8.016,1,8.016,35835
1.0,1,8.126,1,8.126,13244
1.0,1,8.411,4,7.306,30299
1.0,1,8.564,0,7.489,29334
1.0,1,9.096,1,9.096,15419
1.0,4,8.043,4,8.043,33182
1.0,0,7.611,3,6.815,15094
1.0,2,6.792,3,6.617,24288
1.0,0,9.732,0,9.732,10798
1.0,4,7.95,2,7.274,5657
1.0,4,8.703,4,8.703,38529
1.0,4,7.96,4,7.96,29604
1.0,3,7.72,3,7.72,14144
1.0,2,8.521,2,8.521,78426
1.0,3,8.345,4,7.614,19530
1.0,0,9.074,4,7.378,15221
1.0,0,7.654,2,6.276,49078
1.0,4,7.879,4,7.879,57666
1.0,2,7.237,1,5.71,34013
1.0,4,7.381,4,7.381,36795
1.0,2,7.844,2,7.844,11608
1.0,0,7.195,0,7.195,12451
1.0,0,8.349,0,8.349,60362
1.0,2,7.303,2,7.303,90802
1.0,0,8.253,3,6.867,23792
1.0,4,8.32,4,8.32,11914
1.0,1,7.829,1,7.829,7109
1.0,2,8.11,1,5.461,17709
1.0,2,8.874,1,8.471,33675
1.0,3,7.764,3,7.764,32174
1.0,1,7.577,4,7.238,14651
1.0,3,8.869,2,7.763,23075
1.0,3,7.519,2,7.287,11831
1.0,1,7.075,1,7.075,7659
1.0,0,8.331,3,7.974,10092
1.0,2,8.42,2,8.42,32498
1.0,4,8.423,4,8.423,13588
1.0,3,8.927,4,7.137,44950
1.0,1,8.532,1,8.532,48749
1.0,2,8.304,4,7.226,43093
1.0,2,8.281,3,7.235,4376
1.0,4,7.524,3,6.643,27340
1.0,2,7.91,1,7.303,25977
1.0,0,7.602,0,7.602,64072
1.0,4,7.987,4,7.987,7397
1.0,4,8.003,2,7.399,62518
1.0,2,7.339,2,7.339,10004
1.0,0,8.84,0,8.84,19377
1.0,3,7.233,0,7.029,32232
1.0,3,7.997,3,7.997,20599
1.0,2,9.266,1,8.196,35681
1.0,4,10.132,0,10.035,12082
1.0,4,7.987,4,7.987,29565
1.0,1,7.961,3,5.513,29014
1.0,1,8.038,3,7.867,79070
