$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
1.1,0,9.132,0,9.132,18469
1.1,4,7.339,1,6.792,26436
1.1,0,8.095,1,7.697,21066
1.1,4,8.379,4,8.379,35350
1.1,1,8.939,4,7.731,23714
1.1,3,9.096,2,7.4,24214
1.1,0,6.938,4,6.011,18442
1.1,3,7.856,2,7.673,49583
1.1,0,7.836,4,7.425,33934
1.1,1,8.298,0,7.732,32297
1.1,0,7.356,1,5.518,25913
1.1,0,7.957,4,6.334,23377
1.1,0,8.815,0,8.815,46828
1.1,2,8.137,2,8.137,16695
1.1,2,8.288,4,7.046,24379
1.1,2,9.026,1,7.975,10859
1.1,0,7.744,4,5.525,17424
1.1,0,6.903,1,6.748,24910
1.1,1,8.313,0,7.197,32106
1.1,3,8.334,3,8.334,36234
1.1,2,8.758,2,8.758,29986
1.1,4,8.418,3,6.935,55632
1.1,1,7.728,3,6.367,68898
1.1,3,8.114,3,8.114,36407
1.1,0,8.189,4,7.258,9461
1.1,1,8.485,3,8.033,28294
1.1,3,8.352,3,8.352,105926
1.1,1,8.628,1,8.628,18622
1.1,0,8.27,3,7.327,51622
1.1,4,8.151,2,7.273,38430
1.1,2,7.593,3,7.273,21800
1.1,1,9.078,3,7.358,22919
1.1,3,8.171,1,7.667,24483
1.1,0,10.061,0,10.061,28744
1.1,4,8.227,0,8.103,23327
1.1,4,9.118,0,6.879,28788
1.1,4,8.305,0,8.198,16653
1.1,4,9.368,4,9.368,32900
1.1,3,8.881,3,8.881,36309
1.1,0,7.722,0,7.722,16141
1.1,4,7.587,4,7.587,13421
1.1,2,8.436,2,8.436,31252
1.1,3,7.863,1,7.862,19147
1.1,0,7.838,3,6.751,14330
1.1,3,7.326,3,7.326,56483
1.1,3,8.173,3,8.173,19695
1.1,3,7.945,0,7.677,10060
1.1,1,8.18,4,7.198,7650
1.1,2,9.233,2,9.233,7147
1.1,0,8.475,1,7.785,12106
1.1,0,9.864,4,8.347,6620
1.1,4,9.91,4,9.91,21573
1.1,4,8.1,4,8.1,13099
1.1,3,8.052,1,7.637,36817
1.1,0,6.826,2,6.741,21184
1.1,3,8.57,1,8.068,50525
1.1,4,7.498,2,6.889,56138
1.1,4,7.552,4,7.552,4419
1.1,2,8.378,3,7.694,7491
1.1,2,7.89,3,7.232,16865
1.1,2,8.336,4,8.043,40890
1.1,0,8.53,0,8.53,22706
1.1,1,6.852,4,6.156,8695
1.1,4,7.812,2,7.751,21629
1.1,3,9.616,3,9.616,25348
1.1,3,7.566,3,7.566,17531
1.1,0,7.466,0,7.466,11025
1.1,1,8.016,1,8.016,45838
1.1,3,9.474,3,9.474,48877
1.1,3,6.538,3,6.538,25088
1.1,3,9.026,0,7.506,76602
1.1,3,7.878,2,6.766,18789
1.1,3,8.0,4,7.626,22358
1.1,0,8.46,1,7.498,14587
1.1,0,7.738,2,7.37,11153
1.1,4,7.182,1,7.169,107642
1.1,2,8.505,0,7.379,16308
1.1,1,7.791,1,7.791,33510
1.1,3,9.58,0,7.88,9937
1.1,3,8.078,4,7.428,29708
1.1,2,9.398,4,8.242,97967
1.1,0,8.856,1,8.497,14394
1.1,2,8.512,2,8.512,10805
1.1,4,8.04,4,8.04,17345
1.1,0,8.768,1,7.865,13472
1.1,2,7.714,3,7.073,25073
1.1,0,7.89,1,7.78,13895
1.1,1,8.492,4,7.197,23631
1.1,0,9.257,2,6.706,32382
1.1,3,7.844,3,7.844,14751
1.1,1,8.729,1,8.729,17063
1.1,2,8.478,1,8.14,15147
1.1,3,9.589,2,7.285,13657
1.1,3,7.464,4,7.307,33413
1.1,0,8.732,4,8.386,8181
1.1,3,7.929,2,7.634,64717
1.1,3,8.491,2,8.107,29949
1.1,4,9.467,4,9.467,9625
1.1,4,7.987,3,7.788,12279
1.1,3,8.612,4,7.817,17521
