$\mu_{h_1}$,$x_{max}$ opt No.,$x_{max}$,$CDM$ opt No.,$CDM$,Iterations
0.7000000000000001,1,7.493,2,7.365,51505
0.7000000000000001,2,7.723,2,7.723,13470
0.7000000000000001,0,8.414,0,8.414,28630
0.7000000000000001,3,7.185,3,7.185,24846
0.7000000000000001,0,9.364,0,9.364,21319
0.7000000000000001,3,8.879,3,8.879,23559
0.7000000000000001,4,8.072,3,7.661,15667
0.7000000000000001,1,8.431,1,8.431,20463
0.7000000000000001,2,8.886,0,8.69,15075
0.7000000000000001,0,7.339,0,7.339,15757
0.7000000000000001,2,8.102,2,8.102,38932
0.7000000000000001,1,8.916,1,8.916,7623
0.7000000000000001,4,8.157,0,6.734,23308
0.7000000000000001,4,8.075,2,7.121,14272
0.7000000000000001,1,8.216,3,8.131,12440
0.7000000000000001,2,7.928,2,7.928,15892
0.7000000000000001,1,7.436,3,7.097,34368
0.7000000000000001,3,9.382,2,7.002,23043
0.7000000000000001,0,6.308,1,5.867,42887
0.7000000000000001,3,7.94,2,7.531,31423
0.7000000000000001,1,8.082,4,8.068,20289
0.7000000000000001,3,7.713,0,6.728,28581
0.7000000000000001,0,9.924,0,9.924,18694
0.7000000000000001,2,8.063,4,7.089,48985
0.7000000000000001,2,8.806,2,8.806,22652
0.7000000000000001,1,7.924,4,7.566,59906
0.7000000000000001,1,9.887,1,9.887,17953
0.7000000000000001,0,7.932,0,7.932,23829
0.7000000000000001,2,7.177,3,6.95,30147
0.7000000000000001,4,8.532,4,8.532,23246
0.7000000000000001,3,8.572,2,7.557,34171
0.7000000000000001,4,8.407,3,7.883,32095
0.7000000000000001,4,8.835,3,7.102,89141
0.7000000000000001,1,8.315,1,8.315,13863
0.7000000000000001,1,8.461,2,7.261,11848
0.7000000000000001,3,8.002,3,8.002,23370
0.7000000000000001,4,8.75,3,6.461,16592
0.7000000000000001,4,8.618,0,7.377,35565
0.7000000000000001,3,8.97,1,7.765,32261
0.7000000000000001,3,8.496,1,7.492,27700
0.7000000000000001,4,8.666,4,8.666,31104
0.7000000000000001,1,9.896,0,7.615,8672
0.7000000000000001,2,8.898,0,8.506,22527
0.7000000000000001,3,8.224,0,7.565,19473
0.7000000000000001,1,7.622,4,7.455,44771
0.7000000000000001,3,8.015,1,6.916,26944
0.7000000000000001,0,8.135,1,8.064,23358
0.7000000000000001,3,8.722,3,8.722,63024
0.7000000000000001,3,7.229,0,6.661,47498
0.7000000000000001,2,9.24,0,8.369,29136
0.7000000000000001,0,7.812,3,7.192,43488
0.7000000000000001,2,8.826,4,7.638,33818
0.7000000000000001,0,7.428,4,7.394,40773
0.7000000000000001,2,8.435,1,7.483,13296
0.7000000000000001,1,7.151,1,7.151,38219
0.7000000000000001,0,8.007,0,8.007,74942
0.7000000000000001,1,7.338,1,7.338,29870
0.7000000000000001,2,7.951,3,7.179,27455
0.7000000000000001,1,8.148,4,7.957,14490
0.7000000000000001,4,8.696,0,8.141,22543
0.7000000000000001,4,8.924,1,8.489,53383
0.7000000000000001,4,8.13,4,8.13,18147
0.7000000000000001,4,8.717,4,8.717,25648
0.7000000000000001,1,7.25,0,6.828,12175
0.7000000000000001,3,8.64,3,8.64,14008
0.7000000000000001,4,8.777,4,8.777,14247
0.7000000000000001,0,8.376,3,7.146,19008
0.7000000000000001,2,7.689,1,7.007,22530
0.7000000000000001,4,8.123,1,7.619,34814
0.7000000000000001,1,7.731,2,7.326,8895
0.7000000000000001,2,7.573,1,7.497,14122
0.7000000000000001,1,7.544,4,7.393,22575
0.7000000000000001,4,8.849,3,8.146,9817
0.7000000000000001,2,8.022,0,7.243,37656
0.7000000000000001,3,7.831,1,7.004,10715
0.7000000000000001,2,7.515,2,7.515,21976
0.7000000000000001,0,9.392,3,8.869,23305
0.7000000000000001,3,7.527,2,7.111,38985
0.7000000000000001,4,8.055,2,7.209,25850
0.7000000000000001,2,7.562,4,7.504,5092
0.7000000000000001,1,8.163,3,6.985,65444
0.7000000000000001,1,7.716,1,7.716,24368
0.7000000000000001,1,7.705,1,7.705,19846
0.7000000000000001,1,8.6,2,7.818,63569
0.7000000000000001,2,8.023,3,7.03,16489
0.7000000000000001,4,8.247,2,6.685,68248
0.7000000000000001,3,10.497,3,10.497,11723
0.7000000000000001,0,7.987,1,7.683,52526
0.7000000000000001,4,9.359,3,5.894,24343
0.7000000000000001,1,7.699,0,7.211,63290
0.7000000000000001,3,7.762,3,7.762,45126
0.7000000000000001,4,7.894,0,6.385,25399
0.7000000000000001,2,7.249,1,6.829,29851
0.7000000000000001,4,7.041,2,6.049,27502
0.7000000000000001,3,7.519,0,7.269,15026
0.7000000000000001,3,9.924,2,7.275,17635
0.7000000000000001,0,7.458,0,7.458,36849
0.7000000000000001,0,8.648,3,7.936,51350
0.7000000000000001,2,6.651,2,6.651,15332
0.7000000000000001,0,7.71,0,7.71,8058
